Geography,Sex (3),Detailed Mother,Total - Knowledge of Official Languages,  English only,  French only,  Both English and French,  Neither English nor French
Ontario (00035)   20000,Total - Sex,      Turkish,5020,4200,20,405,390
Ontario (00035)   20000,Total - Sex,"      Turkic languages, n.i.e.",65,65,0,0,0
Ontario (00035)   20000,Total - Sex,    Semitic languages,78210,59520,1135,11565,5985
Ontario (00035)   20000,Total - Sex,      Amharic,-,-,-,-,-
Ontario (00035)   20000,Total - Sex,      Arabic,46560,32100,725,9805,3935
Ontario (00035)   20000,Total - Sex,      Hebrew,7145,6180,15,830,125
Ontario (00035)   20000,Total - Sex,      Maltese,7810,7645,0,130,40
Ontario (00035)   20000,Total - Sex,      Somali,-,-,-,-,-
Ontario (00035)   20000,Total - Sex,      Tingringa,-,-,-,-,-
Ontario (00035)   20000,Total - Sex,"      Semitic languages, n.i.e.",16680,13595,400,800,1890
Ontario (00035)   20000,Total - Sex,    Indo-Iranian languages,143815,124580,75,5870,13290
Ontario (00035)   20000,Total - Sex,      Bengali,4465,3870,0,335,255
Ontario (00035)   20000,Total - Sex,      Gujarati,23390,20445,0,895,2040
Ontario (00035)   20000,Total - Sex,      Hindi,14620,13340,10,630,645
Ontario (00035)   20000,Total - Sex,      Konkani,-,-,-,-,-
Ontario (00035)   20000,Total - Sex,      Kurdish,655,555,0,10,90
Ontario (00035)   20000,Total - Sex,      Marathi,1030,950,0,50,20
Ontario (00035)   20000,Total - Sex,      Pashto,1015,790,10,20,195
Ontario (00035)   20000,Total - Sex,      Persian (Farsi),24180,20290,45,1610,2230
Ontario (00035)   20000,Total - Sex,      Punjabi,48585,40685,0,1400,6495
Ontario (00035)   20000,Total - Sex,      Sindhi,-,-,-,-,-
Ontario (00035)   20000,Total - Sex,      Sinhalese,1980,1860,0,65,55
Ontario (00035)   20000,Total - Sex,      Urdu,17430,15960,0,555,910
Ontario (00035)   20000,Total - Sex,"      Indo-Iranian languages, n.i.e.",6465,5825,0,290,345
Ontario (00035)   20000,Total - Sex,    Dravidian languages,27665,24765,20,710,2170
Ontario (00035)   20000,Total - Sex,      Kannada,-,-,-,-,-
Ontario (00035)   20000,Total - Sex,      Malayalam,2480,2275,0,100,105
Ontario (00035)   20000,Total - Sex,      Tamil,24240,21630,20,545,2055
Ontario (00035)   20000,Total - Sex,      Telugu,505,460,0,30,15
Ontario (00035)   20000,Total - Sex,"      Dravidian languages, n.i.e.",440,405,0,35,0
Ontario (00035)   20000,Total - Sex,    Japanese,10235,8765,10,300,1160
Ontario (00035)   20000,Total - Sex,    Korean,22060,18550,0,845,2660
Ontario (00035)   20000,Total - Sex,    Sino-Tibetan languages,235595,185475,65,6835,43215
Ontario (00035)   20000,Total - Sex,      Chinese,234175,184300,65,6750,43060
Ontario (00035)   20000,Total - Sex,"      Sino-Tibetan languages, n.i.e.",1415,1175,0,85,155
Ontario (00035)   20000,Total - Sex,    Tai languages,6145,4985,25,300,830
Ontario (00035)   20000,Total - Sex,      Lao,4975,4050,25,260,640
Ontario (00035)   20000,Total - Sex,      Thai,1175,940,0,40,190
Ontario (00035)   20000,Total - Sex,    Austro-Asiatic languages,36880,28120,145,2075,6540
Ontario (00035)   20000,Total - Sex,      Khmer (Cambodian),4625,3505,30,170,920
Ontario (00035)   20000,Total - Sex,      Vietnamese,31735,24200,115,1885,5535
Ontario (00035)   20000,Total - Sex,"      Austro-Asiatic languages, n.i.e.",515,415,0,20,80
Ontario (00035)   20000,Total - Sex,    Malayo-Polynesian languages,56580,54650,10,950,960
Ontario (00035)   20000,Total - Sex,      Malay-Bahasa,2205,2075,0,55,70
Ontario (00035)   20000,Total - Sex,      Tagalog (Pilipino),50980,49380,10,810,775
Ontario (00035)   20000,Total - Sex,"      Malayo-Polynesian languages, n.i.e.",3395,3200,0,85,115
Ontario (00035)   20000,Total - Sex,"    Asiatic languages, n.i.e.",135,125,0,0,10
Ontario (00035)   20000,Total - Sex,    Niger-Congo languages,8430,7815,0,475,140
Ontario (00035)   20000,Total - Sex,      Bantu languages,1700,1495,0,150,55
Ontario (00035)   20000,Total - Sex,        Swahili,920,820,0,60,40
Ontario (00035)   20000,Total - Sex,"        Bantu languages, n.i.e.",775,675,0,90,15
Ontario (00035)   20000,Total - Sex,      Twi,-,-,-,-,-
Ontario (00035)   20000,Total - Sex,"      Niger-Congo languages, n.i.e.",6730,6325,0,325,85
Ontario (00035)   20000,Total - Sex,"    African languages, n.i.e.",760,735,0,10,0
Ontario (00035)   20000,Total - Sex,    Creoles,2245,585,445,1105,100
Ontario (00035)   20000,Total - Sex,    Other languages,2870,2190,0,100,570
Ontario (00035)   20000,Total - Sex,Multiple responses,130335,93410,715,34935,1280
Ontario (00035)   20000,Total - Sex,  English and French,31395,5365,330,25685,15
Ontario (00035)   20000,Total - Sex,  English and non-official language,93930,86835,15,5855,1225
Ontario (00035)   20000,Total - Sex,  French and non-official language,3490,850,345,2250,40
Ontario (00035)   20000,Total - Sex,"  English, French and non-official language",1520,360,20,1140,0
Ontario (00035)   20000,  Male,Total - Detailed Mother Tongue,4913235,4281575,23770,529440,78445
Ontario (00035)   20000,  Male,Single responses,4847130,4232970,23360,512990,77810
Ontario (00035)   20000,  Male,  English,3625880,3373085,235,250805,1755
Ontario (00035)   20000,  Male,  French,231800,7390,21615,202750,40
Ontario (00035)   20000,  Male,  Non-official languages,989455,852500,1510,59430,76010
Ontario (00035)   20000,  Male,    Aboriginal languages,10400,8935,15,90,1360
Ontario (00035)   20000,  Male,      Algonquian languages,9795,8370,15,70,1345
Ontario (00035)   20000,  Male,        Algonquin,-,-,-,-,-
Ontario (00035)   20000,  Male,        Attikamek,-,-,-,-,-
Ontario (00035)   20000,  Male,        Blackfoot,0,0,0,0,0
Ontario (00035)   20000,  Male,        Cree,2215,1970,20,20,205
Ontario (00035)   20000,  Male,        Malecite,15,15,0,0,0
Ontario (00035)   20000,  Male,        Micmac,20,15,0,0,0
Ontario (00035)   20000,  Male,        Montagnais-Naskapi,25,20,0,10,0
Ontario (00035)   20000,  Male,        Ojibway,5575,4805,0,30,735
Ontario (00035)   20000,  Male,        Oji-Cree,-,-,-,-,-
Ontario (00035)   20000,  Male,"        Algonquian languages, n.i.e.",1950,1540,0,10,400
Ontario (00035)   20000,  Male,      Athapaskan languages,65,60,0,0,0
Ontario (00035)   20000,  Male,        Carrier,10,0,0,0,0
Ontario (00035)   20000,  Male,        Chilcotin,0,0,0,0,0
Ontario (00035)   20000,  Male,        Chipewyan,50,45,0,0,0
Ontario (00035)   20000,  Male,        Dene,-,-,-,-,-
Ontario (00035)   20000,  Male,        Dogrib,0,0,0,0,0
Ontario (00035)   20000,  Male,        Kutchin-Gwich'in (Loucheux),0,0,0,0,0
Ontario (00035)   20000,  Male,        North Slave (Hare),0,0,0,0,0
Ontario (00035)   20000,  Male,        South Slave,0,10,0,0,0
Ontario (00035)   20000,  Male,"        Athapaskan languages, n.i.e.",10,10,0,0,10
Ontario (00035)   20000,  Male,      Haida,0,0,0,0,0
Ontario (00035)   20000,  Male,      Iroquoian languages,105,110,0,10,10
Ontario (00035)   20000,  Male,        Mohawk,70,65,0,0,0
Ontario (00035)   20000,  Male,"        Iroquoian languages, n.i.e.",40,40,0,0,0
