Geography,Sex (3),Detailed Mother,Total - Knowledge of Official Languages,  English only,  French only,  Both English and French,  Neither English nor French
Alberta (00048)   20000,  Female,      German,40555,38185,10,1350,1005
Alberta (00048)   20000,  Female,      Yiddish,215,205,0,15,0
Alberta (00048)   20000,  Female,      Netherlandic languages,10460,9650,0,740,65
Alberta (00048)   20000,  Female,        Dutch,10070,9340,0,670,65
Alberta (00048)   20000,  Female,        Flemish,190,125,0,65,0
Alberta (00048)   20000,  Female,        Frisian,195,190,0,10,0
Alberta (00048)   20000,  Female,      Scandinavian languages,4270,4095,0,140,35
Alberta (00048)   20000,  Female,        Danish,1930,1860,0,60,10
Alberta (00048)   20000,  Female,        Icelandic,150,150,0,0,0
Alberta (00048)   20000,  Female,        Norwegian,1235,1170,0,45,25
Alberta (00048)   20000,  Female,        Swedish,950,910,0,30,10
Alberta (00048)   20000,  Female,"      Germanic languages, n.i.e.",85,70,0,10,0
Alberta (00048)   20000,  Female,    Celtic languages,315,305,0,10,0
Alberta (00048)   20000,  Female,      Gaelic languages,150,140,0,10,0
Alberta (00048)   20000,  Female,      Welsh,165,160,0,10,0
Alberta (00048)   20000,  Female,"      Celtic languages, n.i.e.",0,0,0,0,0
Alberta (00048)   20000,  Female,    Slavic languages,39935,37010,10,1350,1560
Alberta (00048)   20000,  Female,      Bulgarian,135,120,0,10,0
Alberta (00048)   20000,  Female,      Byelorussian,15,15,0,0,0
Alberta (00048)   20000,  Female,      Croatian,940,855,0,70,20
Alberta (00048)   20000,  Female,      Czech,1920,1750,0,135,40
Alberta (00048)   20000,  Female,      Macedonian,0,0,0,0,0
Alberta (00048)   20000,  Female,      Polish,10065,8645,0,520,895
Alberta (00048)   20000,  Female,      Russian,1665,1470,0,50,145
Alberta (00048)   20000,  Female,      Serbian,150,145,0,10,0
Alberta (00048)   20000,  Female,      Serbo-Croatian,155,140,0,10,10
Alberta (00048)   20000,  Female,      Slovak,870,825,0,30,20
Alberta (00048)   20000,  Female,      Slovenian,240,200,0,35,0
Alberta (00048)   20000,  Female,      Ukrainian,22555,21735,10,425,390
Alberta (00048)   20000,  Female,"      Slavic languages, n.i.e.",1210,1110,0,55,40
Alberta (00048)   20000,  Female,    Baltic languages,435,405,0,30,10
Alberta (00048)   20000,  Female,      Latvian (Lettish),170,155,0,20,0
Alberta (00048)   20000,  Female,      Lithuanian,265,250,0,10,0
Alberta (00048)   20000,  Female,    Finno-Ugric languages,4690,4240,0,235,215
Alberta (00048)   20000,  Female,      Estonian,175,140,0,25,10
Alberta (00048)   20000,  Female,      Finnish,680,615,0,50,10
Alberta (00048)   20000,  Female,      Hungarian,3835,3485,0,160,195
Alberta (00048)   20000,  Female,    Greek,1385,1230,0,85,70
Alberta (00048)   20000,  Female,    Armenian,130,90,0,25,10
Alberta (00048)   20000,  Female,    Turkic languages,210,160,0,15,30
Alberta (00048)   20000,  Female,      Turkish,210,160,0,15,30
Alberta (00048)   20000,  Female,"      Turkic languages, n.i.e.",0,0,0,0,0
Alberta (00048)   20000,  Female,    Semitic languages,4830,3760,35,485,555
Alberta (00048)   20000,  Female,      Amharic,-,-,-,-,-
Alberta (00048)   20000,  Female,      Arabic,4180,3230,35,435,480
Alberta (00048)   20000,  Female,      Hebrew,175,150,0,20,0
Alberta (00048)   20000,  Female,      Maltese,35,35,0,0,0
Alberta (00048)   20000,  Female,      Somali,-,-,-,-,-
Alberta (00048)   20000,  Female,      Tingringa,-,-,-,-,-
Alberta (00048)   20000,  Female,"      Semitic languages, n.i.e.",445,345,0,25,75
Alberta (00048)   20000,  Female,    Indo-Iranian languages,14480,11845,10,475,2155
Alberta (00048)   20000,  Female,      Bengali,240,195,0,35,15
Alberta (00048)   20000,  Female,      Gujarati,2800,2310,10,80,415
Alberta (00048)   20000,  Female,      Hindi,2155,1955,0,75,125
Alberta (00048)   20000,  Female,      Konkani,-,-,-,-,-
Alberta (00048)   20000,  Female,      Kurdish,55,35,0,0,20
Alberta (00048)   20000,  Female,      Marathi,60,50,0,0,0
Alberta (00048)   20000,  Female,      Pashto,10,0,0,0,0
Alberta (00048)   20000,  Female,      Persian (Farsi),765,685,0,10,70
Alberta (00048)   20000,  Female,      Punjabi,6100,4660,0,170,1260
Alberta (00048)   20000,  Female,      Sindhi,-,-,-,-,-
Alberta (00048)   20000,  Female,      Sinhalese,180,165,0,10,10
Alberta (00048)   20000,  Female,      Urdu,1300,1110,0,45,140
Alberta (00048)   20000,  Female,"      Indo-Iranian languages, n.i.e.",820,665,0,55,95
Alberta (00048)   20000,  Female,    Dravidian languages,735,660,0,45,25
Alberta (00048)   20000,  Female,      Kannada,-,-,-,-,-
Alberta (00048)   20000,  Female,      Malayalam,310,285,0,20,0
Alberta (00048)   20000,  Female,      Tamil,295,260,0,25,10
Alberta (00048)   20000,  Female,      Telugu,50,45,0,0,10
Alberta (00048)   20000,  Female,"      Dravidian languages, n.i.e.",70,70,0,0,0
Alberta (00048)   20000,  Female,    Japanese,1655,1460,0,30,165
Alberta (00048)   20000,  Female,    Korean,1665,1325,10,65,270
Alberta (00048)   20000,  Female,    Sino-Tibetan languages,30620,22235,10,660,7715
Alberta (00048)   20000,  Female,      Chinese,30385,22010,10,660,7700
Alberta (00048)   20000,  Female,"      Sino-Tibetan languages, n.i.e.",235,225,0,0,15
Alberta (00048)   20000,  Female,    Tai languages,515,415,0,35,60
Alberta (00048)   20000,  Female,      Lao,300,235,0,35,35
Alberta (00048)   20000,  Female,      Thai,215,185,0,0,30
Alberta (00048)   20000,  Female,    Austro-Asiatic languages,6860,5075,0,205,1580
Alberta (00048)   20000,  Female,      Khmer (Cambodian),1010,620,0,15,375
Alberta (00048)   20000,  Female,      Vietnamese,5830,4435,0,190,1205
Alberta (00048)   20000,  Female,"      Austro-Asiatic languages, n.i.e.",20,20,0,0,0
Alberta (00048)   20000,  Female,    Malayo-Polynesian languages,7440,7115,0,90,235
Alberta (00048)   20000,  Female,      Malay-Bahasa,185,160,0,0,25
Alberta (00048)   20000,  Female,      Tagalog (Pilipino),6455,6185,0,85,185
Alberta (00048)   20000,  Female,"      Malayo-Polynesian languages, n.i.e.",795,765,0,0,20
Alberta (00048)   20000,  Female,"    Asiatic languages, n.i.e.",15,15,0,0,0
Alberta (00048)   20000,  Female,    Niger-Congo languages,335,290,0,15,25
Alberta (00048)   20000,  Female,      Bantu languages,165,140,0,15,10
Alberta (00048)   20000,  Female,        Swahili,60,30,0,15,10
Alberta (00048)   20000,  Female,"        Bantu languages, n.i.e.",110,105,0,10,0
Alberta (00048)   20000,  Female,      Twi,-,-,-,-,-
Alberta (00048)   20000,  Female,"      Niger-Congo languages, n.i.e.",170,155,0,0,15
Alberta (00048)   20000,  Female,"    African languages, n.i.e.",75,75,0,0,0
Alberta (00048)   20000,  Female,    Creoles,105,55,0,45,0
Alberta (00048)   20000,  Female,    Other languages,205,170,0,0,25
Alberta (00048)   20000,  Female,Multiple responses,15370,12545,20,2620,190
Alberta (00048)   20000,  Female,  English and French,2725,785,10,1925,10
Alberta (00048)   20000,  Female,  English and non-official language,12235,11570,0,495,165
Alberta (00048)   20000,  Female,  French and non-official language,290,130,0,135,20
Alberta (00048)   20000,  Female,"  English, French and non-official language",125,60,0,60,0
