Geography,Sex (3),Detailed Mother,Total - Knowledge of Official Languages,  English only,  French only,  Both English and French,  Neither English nor French
Manitoba (00046)   20000,  Female,    Romance languages,8255,6390,0,585,1275
Manitoba (00046)   20000,  Female,      Italian,2480,1990,10,230,260
Manitoba (00046)   20000,  Female,      Portuguese,3435,2565,0,270,600
Manitoba (00046)   20000,  Female,      Romanian,285,255,0,15,15
Manitoba (00046)   20000,  Female,      Spanish,2045,1585,0,60,400
Manitoba (00046)   20000,  Female,"      Romance languages, n.i.e.",0,0,0,10,0
Manitoba (00046)   20000,  Female,    Germanic languages,41095,39055,10,900,1135
Manitoba (00046)   20000,  Female,      German,35350,33615,15,585,1140
Manitoba (00046)   20000,  Female,      Yiddish,805,770,0,35,0
Manitoba (00046)   20000,  Female,      Netherlandic languages,2885,2685,0,200,0
Manitoba (00046)   20000,  Female,        Dutch,2395,2270,0,120,0
Manitoba (00046)   20000,  Female,        Flemish,475,385,0,85,0
Manitoba (00046)   20000,  Female,        Frisian,20,20,0,0,0
Manitoba (00046)   20000,  Female,      Scandinavian languages,2040,1965,0,70,0
Manitoba (00046)   20000,  Female,        Danish,315,290,0,20,0
Manitoba (00046)   20000,  Female,        Icelandic,1060,1030,0,35,0
Manitoba (00046)   20000,  Female,        Norwegian,280,280,0,0,0
Manitoba (00046)   20000,  Female,        Swedish,380,365,0,15,0
Manitoba (00046)   20000,  Female,"      Germanic languages, n.i.e.",15,15,0,0,0
Manitoba (00046)   20000,  Female,    Celtic languages,85,80,0,0,0
Manitoba (00046)   20000,  Female,      Gaelic languages,50,45,0,10,0
Manitoba (00046)   20000,  Female,      Welsh,35,35,0,0,0
Manitoba (00046)   20000,  Female,"      Celtic languages, n.i.e.",0,0,0,0,0
Manitoba (00046)   20000,  Female,    Slavic languages,28505,26735,15,745,1005
Manitoba (00046)   20000,  Female,      Bulgarian,10,0,0,0,0
Manitoba (00046)   20000,  Female,      Byelorussian,35,30,0,0,0
Manitoba (00046)   20000,  Female,      Croatian,315,275,0,25,15
Manitoba (00046)   20000,  Female,      Czech,630,570,0,35,30
Manitoba (00046)   20000,  Female,      Macedonian,0,10,0,0,0
Manitoba (00046)   20000,  Female,      Polish,6360,5670,0,215,470
Manitoba (00046)   20000,  Female,      Russian,585,515,0,35,35
Manitoba (00046)   20000,  Female,      Serbian,25,25,0,0,0
Manitoba (00046)   20000,  Female,      Serbo-Croatian,35,20,0,10,0
Manitoba (00046)   20000,  Female,      Slovak,320,285,0,25,10
Manitoba (00046)   20000,  Female,      Slovenian,155,150,0,10,0
Manitoba (00046)   20000,  Female,      Ukrainian,19600,18790,10,370,430
Manitoba (00046)   20000,  Female,"      Slavic languages, n.i.e.",430,400,0,15,20
Manitoba (00046)   20000,  Female,    Baltic languages,185,185,0,0,0
Manitoba (00046)   20000,  Female,      Latvian (Lettish),120,115,0,0,0
Manitoba (00046)   20000,  Female,      Lithuanian,65,70,0,0,0
Manitoba (00046)   20000,  Female,    Finno-Ugric languages,1360,1230,0,80,50
Manitoba (00046)   20000,  Female,      Estonian,45,45,0,10,0
Manitoba (00046)   20000,  Female,      Finnish,250,245,0,10,0
Manitoba (00046)   20000,  Female,      Hungarian,1055,945,0,65,50
Manitoba (00046)   20000,  Female,    Greek,730,585,0,70,70
Manitoba (00046)   20000,  Female,    Armenian,20,20,0,0,0
Manitoba (00046)   20000,  Female,    Turkic languages,50,45,0,0,10
Manitoba (00046)   20000,  Female,      Turkish,45,45,0,0,0
Manitoba (00046)   20000,  Female,"      Turkic languages, n.i.e.",0,0,0,0,0
Manitoba (00046)   20000,  Female,    Semitic languages,550,465,0,50,30
Manitoba (00046)   20000,  Female,      Amharic,-,-,-,-,-
Manitoba (00046)   20000,  Female,      Arabic,205,140,0,50,0
Manitoba (00046)   20000,  Female,      Hebrew,70,70,0,0,0
Manitoba (00046)   20000,  Female,      Maltese,25,20,0,10,0
Manitoba (00046)   20000,  Female,      Somali,-,-,-,-,-
Manitoba (00046)   20000,  Female,      Tingringa,-,-,-,-,-
Manitoba (00046)   20000,  Female,"      Semitic languages, n.i.e.",250,235,0,0,20
Manitoba (00046)   20000,  Female,    Indo-Iranian languages,2960,2395,0,180,380
Manitoba (00046)   20000,  Female,      Bengali,30,25,0,0,0
Manitoba (00046)   20000,  Female,      Gujarati,310,245,0,35,25
Manitoba (00046)   20000,  Female,      Hindi,250,225,0,15,10
Manitoba (00046)   20000,  Female,      Konkani,-,-,-,-,-
Manitoba (00046)   20000,  Female,      Kurdish,50,20,0,0,25
Manitoba (00046)   20000,  Female,      Marathi,0,0,0,0,0
Manitoba (00046)   20000,  Female,      Pashto,0,0,0,0,0
Manitoba (00046)   20000,  Female,      Persian (Farsi),260,205,0,10,45
Manitoba (00046)   20000,  Female,      Punjabi,1670,1340,0,95,245
Manitoba (00046)   20000,  Female,      Sindhi,-,-,-,-,-
Manitoba (00046)   20000,  Female,      Sinhalese,60,60,0,0,0
Manitoba (00046)   20000,  Female,      Urdu,290,240,0,30,20
Manitoba (00046)   20000,  Female,"      Indo-Iranian languages, n.i.e.",35,35,0,0,0
Manitoba (00046)   20000,  Female,    Dravidian languages,245,240,0,10,0
Manitoba (00046)   20000,  Female,      Kannada,-,-,-,-,-
Manitoba (00046)   20000,  Female,      Malayalam,55,55,0,0,0
Manitoba (00046)   20000,  Female,      Tamil,145,140,0,0,0
Manitoba (00046)   20000,  Female,      Telugu,20,20,0,0,0
Manitoba (00046)   20000,  Female,"      Dravidian languages, n.i.e.",25,25,0,0,0
Manitoba (00046)   20000,  Female,    Japanese,235,225,0,0,0
Manitoba (00046)   20000,  Female,    Korean,390,280,0,0,100
Manitoba (00046)   20000,  Female,    Sino-Tibetan languages,4950,3700,0,185,1065
Manitoba (00046)   20000,  Female,      Chinese,4945,3690,0,185,1060
Manitoba (00046)   20000,  Female,"      Sino-Tibetan languages, n.i.e.",10,10,0,0,10
Manitoba (00046)   20000,  Female,    Tai languages,455,320,0,35,95
Manitoba (00046)   20000,  Female,      Lao,445,315,0,35,95
Manitoba (00046)   20000,  Female,      Thai,10,10,0,0,0
Manitoba (00046)   20000,  Female,    Austro-Asiatic languages,1515,1105,0,35,370
Manitoba (00046)   20000,  Female,      Khmer (Cambodian),200,160,0,0,40
Manitoba (00046)   20000,  Female,      Vietnamese,1310,950,0,35,330
Manitoba (00046)   20000,  Female,"      Austro-Asiatic languages, n.i.e.",0,0,0,0,0
Manitoba (00046)   20000,  Female,    Malayo-Polynesian languages,8045,7605,0,130,305
Manitoba (00046)   20000,  Female,      Malay-Bahasa,50,50,0,0,0
Manitoba (00046)   20000,  Female,      Tagalog (Pilipino),7670,7255,0,125,285
Manitoba (00046)   20000,  Female,"      Malayo-Polynesian languages, n.i.e.",320,300,0,0,20
Manitoba (00046)   20000,  Female,"    Asiatic languages, n.i.e.",0,0,0,0,0
Manitoba (00046)   20000,  Female,    Niger-Congo languages,130,120,0,0,10
Manitoba (00046)   20000,  Female,      Bantu languages,90,80,0,10,0
Manitoba (00046)   20000,  Female,        Swahili,0,0,0,0,0
Manitoba (00046)   20000,  Female,"        Bantu languages, n.i.e.",80,80,0,0,0
Manitoba (00046)   20000,  Female,      Twi,-,-,-,-,-
Manitoba (00046)   20000,  Female,"      Niger-Congo languages, n.i.e.",50,35,0,0,10
Manitoba (00046)   20000,  Female,"    African languages, n.i.e.",40,40,0,0,0
Manitoba (00046)   20000,  Female,    Creoles,25,15,0,10,0
Manitoba (00046)   20000,  Female,    Other languages,105,40,0,10,55
Manitoba (00046)   20000,  Female,Multiple responses,9440,7890,0,1465,80
Manitoba (00046)   20000,  Female,  English and French,1475,320,0,1150,0
Manitoba (00046)   20000,  Female,  English and non-official language,7775,7460,0,230,80
Manitoba (00046)   20000,  Female,  French and non-official language,130,70,0,55,0
Manitoba (00046)   20000,  Female,"  English, French and non-official language",60,30,0,30,0
