Geography,Geo Code,Sex (3),Detailed Mother,Total - Knowledge of official languages,English only,French only,English and French,Neither English nor French
Quebec,24,Total - Sex,Yiddish,8985,4380,20,2930,1655
Quebec,24,Total - Sex,"Germanic languages, n.i.e.",175,0,30,140,5
Quebec,24,Total - Sex,Greek,38640,11655,515,23080,3395
Quebec,24,Total - Sex,Indo-Iranian languages,76040,29570,5745,33070,7655
Quebec,24,Total - Sex,Indo-Aryan languages,45845,21935,1565,17640,4695
Quebec,24,Total - Sex,Bengali,11000,5200,310,4645,845
Quebec,24,Total - Sex,Gujarati,6070,2940,140,2270,715
Quebec,24,Total - Sex,Hindi,3025,1875,30,1010,110
Quebec,24,Total - Sex,Kashmiri,15,15,0,5,0
Quebec,24,Total - Sex,Konkani,115,60,20,30,0
Quebec,24,Total - Sex,Marathi,255,175,0,80,5
Quebec,24,Total - Sex,Nepali,1500,150,470,435,455
Quebec,24,Total - Sex,Oriya (Odia),35,25,0,5,0
Quebec,24,Total - Sex,Punjabi (Panjabi),12385,6220,230,4210,1710
Quebec,24,Total - Sex,Sindhi,325,110,20,190,5
Quebec,24,Total - Sex,Sinhala (Sinhalese),645,375,0,255,15
Quebec,24,Total - Sex,Urdu,10470,4790,345,4505,830
Quebec,24,Total - Sex,Iranian languages,29760,7520,4100,15250,2895
Quebec,24,Total - Sex,Kurdish,985,185,295,360,140
Quebec,24,Total - Sex,Pashto,1285,425,120,525,215
Quebec,24,Total - Sex,Persian (Farsi),27490,6910,3680,14360,2540
Quebec,24,Total - Sex,"Indo-Iranian languages, n.i.e.",435,115,80,180,60
Quebec,24,Total - Sex,Italic (Romance) languages,323290,13205,92115,201185,16780
Quebec,24,Total - Sex,Catalan,315,25,60,225,0
Quebec,24,Total - Sex,Italian,104600,4210,15730,79365,5295
Quebec,24,Total - Sex,Portuguese,36770,1995,10640,22300,1840
Quebec,24,Total - Sex,Romanian,35840,950,9170,24385,1335
Quebec,24,Total - Sex,Spanish,145635,6025,56490,74820,8300
Quebec,24,Total - Sex,"Italic (Romance) languages, n.i.e.",125,5,30,80,5
Quebec,24,Total - Sex,Japanese,2525,1015,180,1220,105
Quebec,24,Total - Sex,Kartvelian languages,170,50,20,90,10
Quebec,24,Total - Sex,Georgian,175,50,20,95,10
Quebec,24,Total - Sex,Korean,5155,2380,200,2060,515
Quebec,24,Total - Sex,Mongolic languages,190,50,40,90,15
Quebec,24,Total - Sex,Mongolian,190,50,35,85,15
Quebec,24,Total - Sex,Niger-Congo languages,28355,1405,14075,12065,800
Quebec,24,Total - Sex,Akan (Twi),1050,510,15,510,10
Quebec,24,Total - Sex,Bamanankan,1200,5,715,470,15
Quebec,24,Total - Sex,Edo,75,40,5,30,5
Quebec,24,Total - Sex,Ewe,730,25,360,340,5
Quebec,24,Total - Sex,"Fulah (Pular, Pulaar, Fulfulde)",2050,0,1160,840,45
Quebec,24,Total - Sex,Ga,80,40,0,40,0
Quebec,24,Total - Sex,Ganda,35,20,0,15,0
Quebec,24,Total - Sex,Igbo,120,80,0,40,5
Quebec,24,Total - Sex,Lingala,2470,10,1635,805,10
Quebec,24,Total - Sex,Rundi (Kirundi),3345,20,1560,1580,175
Quebec,24,Total - Sex,Kinyarwanda (Rwanda),2500,60,850,1535,60
Quebec,24,Total - Sex,Shona,80,40,0,35,0
Quebec,24,Total - Sex,Swahili,3010,165,1580,1105,160
Quebec,24,Total - Sex,Wolof,3235,20,1595,1545,75
Quebec,24,Total - Sex,Yoruba,260,100,45,100,5
Quebec,24,Total - Sex,"Niger-Congo languages, n.i.e.",8135,265,4545,3080,240
Quebec,24,Total - Sex,Nilo-Saharan languages,340,15,185,120,20
Quebec,24,Total - Sex,Dinka,5,0,0,5,0
Quebec,24,Total - Sex,"Nilo-Saharan languages, n.i.e.",335,15,185,115,25
Quebec,24,Total - Sex,Sign languages,1335,55,545,190,545
Quebec,24,Total - Sex,American Sign Language,65,25,5,15,20
Quebec,24,Total - Sex,Quebec Sign Language,670,5,370,120,175
Quebec,24,Total - Sex,"Sign languages, n.i.e",600,25,170,55,350
Quebec,24,Total - Sex,Sino-Tibetan languages,76840,26765,7830,29170,13070
Quebec,24,Total - Sex,Chinese languages,76490,26660,7790,29045,12995
Quebec,24,Total - Sex,Cantonese,24380,6605,2025,10070,5680
