Geography,Geo Code,Sex (3),Detailed Mother,Total - Knowledge of official languages,English only,French only,English and French,Neither English nor French
Ontario,35,Female,"Afro-Asiatic languages, n.i.e.",250,215,0,30,10
Ontario,35,Female,Austro-Asiatic languages,42240,32685,60,1900,7600
Ontario,35,Female,Khmer (Cambodian),4020,3185,10,175,650
Ontario,35,Female,Vietnamese,38170,29455,50,1720,6950
Ontario,35,Female,"Austro-Asiatic languages, n.i.e",55,45,5,5,5
Ontario,35,Female,Austronesian languages,118320,115605,25,1550,1135
Ontario,35,Female,Bikol,335,325,0,5,5
Ontario,35,Female,Cebuano,4040,3960,0,40,40
Ontario,35,Female,Fijian,35,35,0,0,0
Ontario,35,Female,Hiligaynon,1725,1695,0,20,15
Ontario,35,Female,Ilocano,6860,6705,0,45,110
Ontario,35,Female,Malagasy,50,0,5,45,0
Ontario,35,Female,Malay,3240,3015,0,130,90
Ontario,35,Female,"Pampangan (Kapampangan, Pampango)",840,810,0,10,10
Ontario,35,Female,Pangasinan,320,310,0,0,5
Ontario,35,Female,"Tagalog (Pilipino, Filipino)",99755,97665,20,1240,835
Ontario,35,Female,Waray-Waray,270,265,0,0,5
Ontario,35,Female,"Austronesian languages, n.i.e.",850,825,0,15,15
Ontario,35,Female,Creole languages,6160,1800,910,3205,240
Ontario,35,Female,Haitian Creole,340,60,65,200,15
Ontario,35,Female,"Creole, n.o.s.",4440,640,835,2745,220
Ontario,35,Female,"Creole languages, n.i.e.",1380,1100,5,260,10
Ontario,35,Female,Dravidian languages,75075,65340,25,2765,6940
Ontario,35,Female,Kannada,1310,1225,0,50,35
Ontario,35,Female,Malayalam,8350,7795,0,245,310
Ontario,35,Female,Tamil,60320,51585,25,2305,6400
Ontario,35,Female,Telugu,4925,4570,0,155,195
Ontario,35,Female,"Dravidian languages, n.i.e.",175,165,0,10,5
Ontario,35,Female,Hmong-Mien languages,275,240,0,5,30
Ontario,35,Female,Indo-European languages,1044170,881345,1030,75735,86065
Ontario,35,Female,Albanian,9510,7865,5,650,985
Ontario,35,Female,Armenian,7770,5755,40,1340,625
Ontario,35,Female,Balto-Slavic languages,222025,191165,145,18095,12620
Ontario,35,Female,Baltic languages,5295,4590,5,635,75
Ontario,35,Female,Latvian,2260,1935,0,305,20
Ontario,35,Female,Lithuanian,3040,2655,0,325,55
Ontario,35,Female,Slavic languages,216730,186575,145,17465,12545
Ontario,35,Female,Belarusan,280,220,5,30,30
Ontario,35,Female,Bosnian,3245,2795,5,230,215
Ontario,35,Female,Bulgarian,4740,3810,10,700,225
Ontario,35,Female,Croatian,16415,14875,10,995,535
Ontario,35,Female,Czech,5740,4990,5,615,130
Ontario,35,Female,Macedonian,8165,7375,0,355,430
Ontario,35,Female,Polish,66405,58380,35,4745,3250
Ontario,35,Female,Russian,55470,45670,50,4985,4770
Ontario,35,Female,Serbian,21150,17875,20,1985,1275
Ontario,35,Female,Serbo-Croatian,2565,2160,0,285,120
Ontario,35,Female,Slovak,5565,4835,0,385,345
Ontario,35,Female,Slovene (Slovenian),3750,3440,0,270,35
Ontario,35,Female,Ukrainian,22615,19575,5,1860,1170
Ontario,35,Female,"Slavic languages, n.i.e.",635,580,5,35,25
Ontario,35,Female,Celtic languages,605,535,0,60,5
Ontario,35,Female,Scottish Gaelic,240,220,5,20,0
Ontario,35,Female,Welsh,255,230,0,25,5
Ontario,35,Female,"Celtic languages, n.i.e.",105,90,0,20,0
Ontario,35,Female,Germanic languages,106165,95360,35,8195,2575
Ontario,35,Female,Afrikaans,1170,1105,0,60,5
Ontario,35,Female,Danish,2250,2090,0,150,0
Ontario,35,Female,Dutch,26845,24835,5,1875,125
Ontario,35,Female,Frisian,620,595,0,25,0
Ontario,35,Female,German,70000,62305,30,5275,2395
Ontario,35,Female,Icelandic,115,100,0,10,0
Ontario,35,Female,Norwegian,540,475,0,65,0
Ontario,35,Female,Swedish,1350,1135,0,215,0
Ontario,35,Female,Vlaams (Flemish),1225,990,0,235,0
Ontario,35,Female,Yiddish,1970,1675,0,255,35
Ontario,35,Female,"Germanic languages, n.i.e.",85,55,0,30,0
Ontario,35,Female,Greek,28110,24275,15,1950,1870
Ontario,35,Female,Indo-Iranian languages,350495,298035,170,15710,36585
Ontario,35,Female,Indo-Aryan languages,279875,238885,100,11100,29790
Ontario,35,Female,Bengali,23195,20765,5,1285,1145
Ontario,35,Female,Gujarati,37940,31845,20,1320,4760
Ontario,35,Female,Hindi,28930,26205,15,1295,1415
Ontario,35,Female,Kashmiri,175,170,0,0,10
Ontario,35,Female,Konkani,1315,1255,0,40,25
Ontario,35,Female,Marathi,2685,2455,0,145,85
Ontario,35,Female,Nepali,3955,3160,10,260,530
Ontario,35,Female,Oriya (Odia),335,310,0,15,10
Ontario,35,Female,Punjabi (Panjabi),96895,76765,30,3315,16790
Ontario,35,Female,Sindhi,3615,3195,0,225,200
Ontario,35,Female,Sinhala (Sinhalese),5235,4895,0,200,140
Ontario,35,Female,Urdu,75595,67875,25,3015,4680
Ontario,35,Female,Iranian languages,69405,58115,70,4550,6665
Ontario,35,Female,Kurdish,3045,2515,5,145,385
Ontario,35,Female,Pashto,5320,4370,0,195,750
Ontario,35,Female,Persian (Farsi),61040,51230,65,4215,5525
Ontario,35,Female,"Indo-Iranian languages, n.i.e.",1215,1025,0,60,125
Ontario,35,Female,Italic (Romance) languages,319490,258355,615,29725,30800
Ontario,35,Female,Catalan,135,95,0,35,5
Ontario,35,Female,Italian,118600,97500,100,9610,11390
Ontario,35,Female,Portuguese,77720,62500,170,4780,10270
Ontario,35,Female,Romanian,22190,15670,85,5080,1360
Ontario,35,Female,Spanish,100630,82435,255,10170,7775
Ontario,35,Female,"Italic (Romance) languages, n.i.e.",220,160,0,55,5
Ontario,35,Female,Japanese,8670,7790,5,405,470
Ontario,35,Female,Kartvelian languages,565,470,0,20,75
Ontario,35,Female,Georgian,565,470,0,20,75
Ontario,35,Female,Korean,37735,31630,5,1500,4600
Ontario,35,Female,Mongolic languages,220,195,0,10,15
Ontario,35,Female,Mongolian,220,195,0,15,15
Ontario,35,Female,Niger-Congo languages,19050,14715,760,3125,450
Ontario,35,Female,Akan (Twi),5185,4900,5,170,115
Ontario,35,Female,Bamanankan,80,5,25,50,0
Ontario,35,Female,Edo,670,650,0,15,5
Ontario,35,Female,Ewe,295,235,5,45,0
Ontario,35,Female,"Fulah (Pular, Pulaar, Fulfulde)",185,30,25,115,10
Ontario,35,Female,Ga,325,305,0,15,5
Ontario,35,Female,Ganda,395,375,0,20,0
Ontario,35,Female,Igbo,1010,950,0,40,15
Ontario,35,Female,Lingala,485,20,135,320,5
Ontario,35,Female,Rundi (Kirundi),790,40,145,585,20
Ontario,35,Female,Kinyarwanda (Rwanda),790,170,90,490,35
Ontario,35,Female,Shona,790,755,0,25,10
Ontario,35,Female,Swahili,2990,2200,130,525,140
Ontario,35,Female,Wolof,145,30,20,90,5
Ontario,35,Female,Yoruba,2110,2010,5,75,20
Ontario,35,Female,"Niger-Congo languages, n.i.e.",2810,2030,185,540,65
Ontario,35,Female,Nilo-Saharan languages,800,705,10,45,45
Ontario,35,Female,Dinka,175,155,0,10,10
Ontario,35,Female,"Nilo-Saharan languages, n.i.e.",625,550,10,30,35
Ontario,35,Female,Sign languages,1455,780,10,70,605
Ontario,35,Female,American Sign Language,670,465,0,40,165
Ontario,35,Female,Quebec Sign Language,10,0,10,5,5
Ontario,35,Female,"Sign languages, n.i.e",780,315,0,25,435
Ontario,35,Female,Sino-Tibetan languages,326930,247450,95,10830,68565
Ontario,35,Female,Chinese languages,322270,243485,95,10740,67950
Ontario,35,Female,Cantonese,147225,108285,30,4770,34140
Ontario,35,Female,Hakka,3840,3050,10,145,635
Ontario,35,Female,Mandarin,151465,117470,50,5250,28700
Ontario,35,Female,Min Dong,445,180,0,10,260
Ontario,35,Female,"Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",7300,5230,5,220,1845
Ontario,35,Female,Wu (Shanghainese),3475,2425,0,95,950
Ontario,35,Female,"Chinese, n.o.s.",8410,6760,5,250,1395
Ontario,35,Female,"Chinese languages, n.i.e.",120,85,0,5,35
Ontario,35,Female,Tibeto-Burman languages,4660,3960,0,90,615
Ontario,35,Female,Burmese,865,775,0,15,80
Ontario,35,Female,Karenic languages,860,675,0,5,180
Ontario,35,Female,Tibetan,2580,2215,0,65,305
Ontario,35,Female,"Tibeto-Burman languages, n.i.e.",350,295,0,5,50
Ontario,35,Female,Tai-Kadai languages,4945,4275,10,210,455
Ontario,35,Female,Lao,2710,2275,10,145,280
Ontario,35,Female,Thai,2220,1985,0,70,170
Ontario,35,Female,"Tai-Kadai languages, n.i.e",15,15,0,0,5
Ontario,35,Female,Turkic languages,10875,8940,10,850,1075
Ontario,35,Female,Azerbaijani,920,750,0,60,105
Ontario,35,Female,Turkish,8810,7245,10,705,855
Ontario,35,Female,Uyghur,260,220,0,10,25
Ontario,35,Female,Uzbek,550,435,0,55,60
Ontario,35,Female,"Turkic languages, n.i.e.",345,290,0,20,30
Ontario,35,Female,Uralic languages,27565,24215,15,2195,1140
Ontario,35,Female,Estonian,2400,2055,0,325,20
Ontario,35,Female,Finnish,5580,5160,5,340,80
Ontario,35,Female,Hungarian,19590,17005,15,1530,1040
Ontario,35,Female,"Uralic languages, n.i.e.",0,0,0,0,0
Ontario,35,Female,"Other languages, n.i.e.",690,580,5,70,30
Ontario,35,Female,Multiple responses,189660,141235,965,46585,875
Ontario,35,Female,English and French,28880,4310,115,24440,10
Ontario,35,Female,English and non-official language,147945,134845,40,12270,785
Ontario,35,Female,French and non-official language,6830,1070,775,4920,65
Ontario,35,Female,"English, French and non-official language",6010,1010,35,4950,15
