Geography,Geo Code,Sex (3),Detailed Mother,Total - Knowledge of official languages,English only,French only,English and French,Neither English nor French
New Brunswick,13,Male,Albanian,25,20,0,0,5
New Brunswick,13,Male,Armenian,15,5,0,10,0
New Brunswick,13,Male,Balto-Slavic languages,860,705,10,110,35
New Brunswick,13,Male,Baltic languages,25,25,0,5,0
New Brunswick,13,Male,Latvian,10,10,0,0,0
New Brunswick,13,Male,Lithuanian,15,15,0,0,0
New Brunswick,13,Male,Slavic languages,835,685,10,110,35
New Brunswick,13,Male,Belarusan,0,0,0,0,0
New Brunswick,13,Male,Bosnian,25,20,0,0,0
New Brunswick,13,Male,Bulgarian,10,5,0,0,0
New Brunswick,13,Male,Croatian,35,30,0,5,0
New Brunswick,13,Male,Czech,25,20,0,10,0
New Brunswick,13,Male,Macedonian,10,10,0,0,0
New Brunswick,13,Male,Polish,105,80,0,20,0
New Brunswick,13,Male,Russian,445,365,5,45,25
New Brunswick,13,Male,Serbian,55,50,0,5,0
New Brunswick,13,Male,Serbo-Croatian,15,15,0,0,0
New Brunswick,13,Male,Slovak,15,10,0,0,0
New Brunswick,13,Male,Slovene (Slovenian),10,5,0,0,0
New Brunswick,13,Male,Ukrainian,85,65,0,15,5
New Brunswick,13,Male,"Slavic languages, n.i.e.",0,0,0,0,0
New Brunswick,13,Male,Celtic languages,10,5,0,0,0
New Brunswick,13,Male,Scottish Gaelic,5,5,0,5,0
New Brunswick,13,Male,Welsh,0,5,0,0,0
New Brunswick,13,Male,"Celtic languages, n.i.e.",0,0,0,0,0
New Brunswick,13,Male,Germanic languages,1415,1160,5,230,15
New Brunswick,13,Male,Afrikaans,25,20,0,5,0
New Brunswick,13,Male,Danish,55,50,0,10,0
New Brunswick,13,Male,Dutch,470,390,0,75,0
New Brunswick,13,Male,Frisian,25,20,0,5,0
New Brunswick,13,Male,German,780,645,5,125,15
New Brunswick,13,Male,Icelandic,5,0,0,0,0
New Brunswick,13,Male,Norwegian,20,20,0,0,0
New Brunswick,13,Male,Swedish,10,10,0,0,0
New Brunswick,13,Male,Vlaams (Flemish),10,0,0,5,0
New Brunswick,13,Male,Yiddish,5,5,0,5,0
New Brunswick,13,Male,"Germanic languages, n.i.e.",0,0,0,5,0
New Brunswick,13,Male,Greek,100,85,0,10,5
New Brunswick,13,Male,Indo-Iranian languages,1015,885,0,75,55
New Brunswick,13,Male,Indo-Aryan languages,650,585,0,35,25
New Brunswick,13,Male,Bengali,120,110,0,10,0
New Brunswick,13,Male,Gujarati,40,35,0,0,5
New Brunswick,13,Male,Hindi,135,120,0,10,0
New Brunswick,13,Male,Kashmiri,0,0,0,0,0
New Brunswick,13,Male,Konkani,5,5,0,5,0
New Brunswick,13,Male,Marathi,20,20,0,0,0
New Brunswick,13,Male,Nepali,90,75,0,5,15
New Brunswick,13,Male,Oriya (Odia),5,5,0,0,0
New Brunswick,13,Male,Punjabi (Panjabi),75,65,0,5,5
New Brunswick,13,Male,Sindhi,10,15,0,0,5
New Brunswick,13,Male,Sinhala (Sinhalese),15,15,0,0,0
New Brunswick,13,Male,Urdu,140,125,0,5,0
New Brunswick,13,Male,Iranian languages,355,285,5,35,30
New Brunswick,13,Male,Kurdish,35,5,0,0,20
New Brunswick,13,Male,Pashto,10,15,0,0,0
New Brunswick,13,Male,Persian (Farsi),305,270,5,30,10
New Brunswick,13,Male,"Indo-Iranian languages, n.i.e.",10,10,0,0,0
New Brunswick,13,Male,Italic (Romance) languages,1355,860,25,345,120
New Brunswick,13,Male,Catalan,0,0,0,0,0
New Brunswick,13,Male,Italian,225,130,5,95,5
New Brunswick,13,Male,Portuguese,125,95,5,30,5
New Brunswick,13,Male,Romanian,250,165,10,65,10
New Brunswick,13,Male,Spanish,760,475,10,165,105
New Brunswick,13,Male,"Italic (Romance) languages, n.i.e.",0,0,0,0,0
New Brunswick,13,Male,Japanese,25,20,0,5,0
New Brunswick,13,Male,Kartvelian languages,0,5,0,0,0
New Brunswick,13,Male,Georgian,0,5,0,0,0
New Brunswick,13,Male,Korean,795,670,0,95,30
New Brunswick,13,Male,Mongolic languages,0,0,0,0,0
New Brunswick,13,Male,Mongolian,0,0,0,0,0
New Brunswick,13,Male,Niger-Congo languages,385,115,90,170,5
New Brunswick,13,Male,Akan (Twi),15,10,0,0,0
New Brunswick,13,Male,Bamanankan,35,5,15,20,0
New Brunswick,13,Male,Edo,0,0,0,0,0
New Brunswick,13,Male,Ewe,5,0,0,5,0
New Brunswick,13,Male,"Fulah (Pular, Pulaar, Fulfulde)",30,0,10,20,0
New Brunswick,13,Male,Ga,0,0,0,0,0
New Brunswick,13,Male,Ganda,5,5,0,0,0
New Brunswick,13,Male,Igbo,20,20,0,0,0
New Brunswick,13,Male,Lingala,10,0,0,10,0
New Brunswick,13,Male,Rundi (Kirundi),25,5,5,20,0
New Brunswick,13,Male,Kinyarwanda (Rwanda),20,0,5,15,0
New Brunswick,13,Male,Shona,10,10,0,0,0
New Brunswick,13,Male,Swahili,65,15,20,35,5
New Brunswick,13,Male,Wolof,15,0,5,15,0
New Brunswick,13,Male,Yoruba,20,20,0,0,0
New Brunswick,13,Male,"Niger-Congo languages, n.i.e.",105,30,35,40,0
New Brunswick,13,Male,Nilo-Saharan languages,5,5,0,0,0
New Brunswick,13,Male,Dinka,0,0,0,0,0
New Brunswick,13,Male,"Nilo-Saharan languages, n.i.e.",0,5,0,0,0
New Brunswick,13,Male,Sign languages,75,30,5,5,40
New Brunswick,13,Male,American Sign Language,20,5,0,0,10
New Brunswick,13,Male,Quebec Sign Language,0,0,0,0,0
New Brunswick,13,Male,"Sign languages, n.i.e",55,20,5,0,30
New Brunswick,13,Male,Sino-Tibetan languages,1570,1310,5,70,190
New Brunswick,13,Male,Chinese languages,1555,1295,5,65,190
New Brunswick,13,Male,Cantonese,225,180,0,20,25
New Brunswick,13,Male,Hakka,10,10,0,0,0
New Brunswick,13,Male,Mandarin,1105,915,0,40,145
New Brunswick,13,Male,Min Dong,0,0,0,0,0
New Brunswick,13,Male,"Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",15,10,0,5,5
New Brunswick,13,Male,Wu (Shanghainese),45,35,0,5,5
New Brunswick,13,Male,"Chinese, n.o.s.",150,140,0,0,10
New Brunswick,13,Male,"Chinese languages, n.i.e.",5,5,0,0,0
New Brunswick,13,Male,Tibeto-Burman languages,15,15,0,0,0
New Brunswick,13,Male,Burmese,5,0,0,0,0
New Brunswick,13,Male,Karenic languages,15,10,0,0,0
New Brunswick,13,Male,Tibetan,0,0,0,0,0
New Brunswick,13,Male,"Tibeto-Burman languages, n.i.e.",0,0,0,0,0
New Brunswick,13,Male,Tai-Kadai languages,15,15,0,0,0
New Brunswick,13,Male,Lao,0,5,0,0,0
New Brunswick,13,Male,Thai,15,15,0,0,0
New Brunswick,13,Male,"Tai-Kadai languages, n.i.e",0,0,0,0,0
New Brunswick,13,Male,Turkic languages,60,45,5,10,5
New Brunswick,13,Male,Azerbaijani,5,5,0,0,0
New Brunswick,13,Male,Turkish,45,30,0,10,0
New Brunswick,13,Male,Uyghur,0,0,0,0,0
New Brunswick,13,Male,Uzbek,5,5,0,5,5
New Brunswick,13,Male,"Turkic languages, n.i.e.",5,0,0,0,0
New Brunswick,13,Male,Uralic languages,115,100,0,15,0
New Brunswick,13,Male,Estonian,10,5,0,0,0
New Brunswick,13,Male,Finnish,15,10,0,5,0
New Brunswick,13,Male,Hungarian,90,75,0,10,0
New Brunswick,13,Male,"Uralic languages, n.i.e.",0,0,0,0,0
New Brunswick,13,Male,"Other languages, n.i.e.",10,5,0,5,0
New Brunswick,13,Male,Multiple responses,4440,900,110,3420,10
New Brunswick,13,Male,English and French,3470,260,65,3140,0
New Brunswick,13,Male,English and non-official language,725,625,0,90,10
New Brunswick,13,Male,French and non-official language,180,5,40,130,5
New Brunswick,13,Male,"English, French and non-official language",65,5,5,60,0
New Brunswick,13,Female,Total - Detailed mother tongue,375840,210260,33185,131245,1145
New Brunswick,13,Female,Single responses,370990,209250,33085,127520,1140
New Brunswick,13,Female,Official languages,359555,200745,32865,125905,35
New Brunswick,13,Female,English,241135,199625,55,41425,30
New Brunswick,13,Female,French,118415,1115,32815,84480,5
New Brunswick,13,Female,Non-official languages,11435,8500,220,1610,1105
New Brunswick,13,Female,Aboriginal languages,1135,1090,0,35,0
New Brunswick,13,Female,Algonquian languages,1110,1070,0,35,5
New Brunswick,13,Female,Blackfoot,0,0,0,0,0
New Brunswick,13,Female,Cree-Montagnais languages,5,5,0,0,0
New Brunswick,13,Female,Atikamekw,0,0,0,0,0
New Brunswick,13,Female,Montagnais (Innu),0,0,0,0,0
New Brunswick,13,Female,Moose Cree,0,0,0,0,0
New Brunswick,13,Female,Naskapi,0,0,0,0,0
New Brunswick,13,Female,Northern East Cree,0,0,0,0,0
New Brunswick,13,Female,Plains Cree,0,0,0,0,0
New Brunswick,13,Female,Southern East Cree,0,0,0,0,0
New Brunswick,13,Female,Swampy Cree,5,5,0,0,0
New Brunswick,13,Female,Woods Cree,0,0,0,0,0
New Brunswick,13,Female,"Cree, n.o.s.",5,0,0,0,0
New Brunswick,13,Female,Eastern Algonquian languages,1105,1065,0,35,0
New Brunswick,13,Female,Malecite,155,150,0,0,0
New Brunswick,13,Female,Mi'kmaq,950,915,0,35,5
New Brunswick,13,Female,Ojibway-Potawatomi languages,0,0,0,0,0
New Brunswick,13,Female,Algonquin,0,0,0,0,0
New Brunswick,13,Female,Ojibway,0,0,0,0,0
New Brunswick,13,Female,Oji-Cree,0,0,0,0,0
New Brunswick,13,Female,Ottawa (Odawa),0,0,0,0,0
New Brunswick,13,Female,"Algonquian languages, n.i.e.",0,0,0,0,0
New Brunswick,13,Female,Athabaskan languages,0,5,0,0,0
New Brunswick,13,Female,Northern Athabaskan languages,0,0,0,0,0
New Brunswick,13,Female,Babine (Wetsuwet'en),0,0,0,0,0
New Brunswick,13,Female,Beaver,0,0,0,0,0
New Brunswick,13,Female,Carrier,0,0,0,0,0
New Brunswick,13,Female,Chilcotin,0,0,0,0,0
New Brunswick,13,Female,Dene,0,0,0,0,0
New Brunswick,13,Female,Dogrib (Tlicho),0,0,0,0,0
New Brunswick,13,Female,Gwich'in,0,0,0,0,0
New Brunswick,13,Female,Sarsi (Sarcee),0,0,0,0,0
New Brunswick,13,Female,Sekani,0,0,0,0,0
New Brunswick,13,Female,Slavey-Hare languages,0,0,0,0,0
New Brunswick,13,Female,North Slavey (Hare),0,0,0,0,0
New Brunswick,13,Female,South Slavey,0,0,0,0,0
New Brunswick,13,Female,"Slavey, n.o.s.",0,0,0,0,0
New Brunswick,13,Female,Tahltan languages,0,0,0,0,0
New Brunswick,13,Female,Kaska (Nahani),0,0,0,0,0
New Brunswick,13,Female,Tahltan,0,0,0,0,0
New Brunswick,13,Female,Tutchone languages,0,0,0,0,0
New Brunswick,13,Female,Northern Tutchone,0,0,0,0,0
New Brunswick,13,Female,Southern Tutchone,0,0,0,0,0
New Brunswick,13,Female,"Athabaskan languages, n.i.e.",0,5,0,0,0
New Brunswick,13,Female,Haida,0,0,0,0,0
New Brunswick,13,Female,Inuit languages,10,10,0,0,0
New Brunswick,13,Female,Inuinnaqtun (Inuvialuktun),0,0,0,0,0
New Brunswick,13,Female,Inuktitut,10,10,0,0,0
New Brunswick,13,Female,"Inuit languages, n.i.e.",5,0,0,0,0
New Brunswick,13,Female,Iroquoian languages,0,0,0,0,0
New Brunswick,13,Female,Cayuga,0,0,0,0,0
New Brunswick,13,Female,Mohawk,0,0,0,0,0
New Brunswick,13,Female,Oneida,0,0,0,0,0
New Brunswick,13,Female,"Iroquoian languages, n.i.e.",0,0,0,0,0
New Brunswick,13,Female,Kutenai,0,0,0,0,0
New Brunswick,13,Female,Michif,0,0,0,0,0
New Brunswick,13,Female,Salish languages,0,0,0,0,0
New Brunswick,13,Female,Comox,0,0,0,0,0
New Brunswick,13,Female,Halkomelem,0,0,0,0,0
New Brunswick,13,Female,Lillooet,0,0,0,0,0
New Brunswick,13,Female,Okanagan,0,0,0,0,0
New Brunswick,13,Female,Shuswap (Secwepemctsin),0,0,0,0,0
New Brunswick,13,Female,Squamish,0,0,0,0,0
New Brunswick,13,Female,Straits,0,0,0,0,0
New Brunswick,13,Female,Thompson (Ntlakapamux),0,0,0,0,0
New Brunswick,13,Female,"Salish languages, n.i.e.",0,0,0,0,0
New Brunswick,13,Female,Siouan languages,0,0,0,0,0
New Brunswick,13,Female,Dakota,0,0,0,0,0
New Brunswick,13,Female,Stoney,0,0,0,0,0
New Brunswick,13,Female,"Siouan languages, n.i.e.",0,0,0,0,0
New Brunswick,13,Female,Tlingit,0,0,0,0,0
New Brunswick,13,Female,Tsimshian languages,0,0,0,0,0
New Brunswick,13,Female,Gitxsan (Gitksan),0,0,0,0,0
New Brunswick,13,Female,Nisga'a,0,0,0,0,0
New Brunswick,13,Female,Tsimshian,0,0,0,0,0
New Brunswick,13,Female,Wakashan languages,0,0,0,0,0
New Brunswick,13,Female,Haisla,0,0,0,0,0
New Brunswick,13,Female,Heiltsuk,0,0,0,0,0
New Brunswick,13,Female,Kwakiutl (Kwak'wala),0,0,0,0,0
New Brunswick,13,Female,Nuu-chah-nulth (Nootka),0,0,0,0,0
New Brunswick,13,Female,"Wakashan languages, n.i.e.",0,0,0,0,0
New Brunswick,13,Female,"Aboriginal languages, n.o.s.",5,0,0,0,0
New Brunswick,13,Female,Non-Aboriginal languages,10300,7410,220,1575,1100
New Brunswick,13,Female,Afro-Asiatic languages,1385,515,50,245,580
New Brunswick,13,Female,Berber languages,15,0,5,15,0
New Brunswick,13,Female,Kabyle,10,0,5,5,0
New Brunswick,13,Female,"Berber languages, n.i.e.",10,0,0,10,0
New Brunswick,13,Female,Cushitic languages,15,20,0,0,0
New Brunswick,13,Female,Bilen,0,0,0,0,0
New Brunswick,13,Female,Oromo,0,0,0,0,0
New Brunswick,13,Female,Somali,15,15,0,0,0
New Brunswick,13,Female,"Cushitic languages, n.i.e.",0,0,0,0,0
New Brunswick,13,Female,Semitic languages,1355,500,45,230,580
New Brunswick,13,Female,Amharic,30,20,0,5,0
New Brunswick,13,Female,Arabic,1235,400,45,215,575
New Brunswick,13,Female,Assyrian Neo-Aramaic,0,0,0,0,0
New Brunswick,13,Female,Chaldean Neo-Aramaic,0,0,0,0,0
New Brunswick,13,Female,Harari,0,0,0,0,0
New Brunswick,13,Female,Hebrew,80,70,0,5,0
New Brunswick,13,Female,Maltese,0,0,0,0,0
New Brunswick,13,Female,Tigrigna,5,5,0,0,0
New Brunswick,13,Female,"Semitic languages, n.i.e.",0,0,0,0,0
New Brunswick,13,Female,"Afro-Asiatic languages, n.i.e.",0,0,0,0,0
New Brunswick,13,Female,Austro-Asiatic languages,325,255,0,40,25
New Brunswick,13,Female,Khmer (Cambodian),10,5,0,0,0
New Brunswick,13,Female,Vietnamese,320,255,0,40,25
New Brunswick,13,Female,"Austro-Asiatic languages, n.i.e",0,0,0,0,0
New Brunswick,13,Female,Austronesian languages,865,825,5,35,5
New Brunswick,13,Female,Bikol,5,5,0,0,0
New Brunswick,13,Female,Cebuano,65,65,0,0,0
New Brunswick,13,Female,Fijian,0,0,0,0,0
New Brunswick,13,Female,Hiligaynon,10,10,0,0,0
New Brunswick,13,Female,Ilocano,35,35,0,5,0
New Brunswick,13,Female,Malagasy,10,0,5,5,0
New Brunswick,13,Female,Malay,35,30,0,0,0
New Brunswick,13,Female,"Pampangan (Kapampangan, Pampango)",5,0,0,0,0
New Brunswick,13,Female,Pangasinan,0,0,0,0,0
New Brunswick,13,Female,"Tagalog (Pilipino, Filipino)",700,675,0,25,5
New Brunswick,13,Female,Waray-Waray,0,0,0,0,0
New Brunswick,13,Female,"Austronesian languages, n.i.e.",10,10,0,0,0
New Brunswick,13,Female,Creole languages,65,10,15,40,0
New Brunswick,13,Female,Haitian Creole,5,5,5,0,0
New Brunswick,13,Female,"Creole, n.o.s.",50,0,10,40,0
New Brunswick,13,Female,"Creole languages, n.i.e.",10,10,0,5,0
New Brunswick,13,Female,Dravidian languages,130,115,0,5,5
New Brunswick,13,Female,Kannada,10,10,0,0,0
New Brunswick,13,Female,Malayalam,20,20,0,0,0
New Brunswick,13,Female,Tamil,50,45,0,5,5
New Brunswick,13,Female,Telugu,45,40,0,0,0
New Brunswick,13,Female,"Dravidian languages, n.i.e.",0,0,0,0,0
New Brunswick,13,Female,Hmong-Mien languages,0,0,0,0,0
New Brunswick,13,Female,Indo-European languages,4530,3435,50,855,185
New Brunswick,13,Female,Albanian,25,20,0,0,0
New Brunswick,13,Female,Armenian,10,5,0,0,5
New Brunswick,13,Female,Balto-Slavic languages,880,695,10,140,35
New Brunswick,13,Female,Baltic languages,30,25,0,10,0
New Brunswick,13,Female,Latvian,15,10,0,5,0
New Brunswick,13,Female,Lithuanian,15,10,0,5,0
New Brunswick,13,Female,Slavic languages,845,675,10,135,35
New Brunswick,13,Female,Belarusan,5,0,0,0,0
New Brunswick,13,Female,Bosnian,25,20,0,0,5
New Brunswick,13,Female,Bulgarian,10,10,0,0,0
New Brunswick,13,Female,Croatian,40,35,0,10,0
New Brunswick,13,Female,Czech,25,15,0,10,0
New Brunswick,13,Female,Macedonian,5,5,0,0,0
New Brunswick,13,Female,Polish,125,100,0,25,0
New Brunswick,13,Female,Russian,435,345,5,55,25
New Brunswick,13,Female,Serbian,40,35,0,5,5
New Brunswick,13,Female,Serbo-Croatian,20,15,0,5,0
New Brunswick,13,Female,Slovak,10,5,0,5,0
New Brunswick,13,Female,Slovene (Slovenian),5,5,0,0,0
New Brunswick,13,Female,Ukrainian,85,70,0,10,5
New Brunswick,13,Female,"Slavic languages, n.i.e.",0,0,0,0,0
New Brunswick,13,Female,Celtic languages,20,15,0,0,0
New Brunswick,13,Female,Scottish Gaelic,10,5,0,0,0
New Brunswick,13,Female,Welsh,10,10,0,0,0
New Brunswick,13,Female,"Celtic languages, n.i.e.",0,5,0,0,0
New Brunswick,13,Female,Germanic languages,1460,1170,5,275,10
New Brunswick,13,Female,Afrikaans,25,25,0,0,0
New Brunswick,13,Female,Danish,75,60,0,10,0
New Brunswick,13,Female,Dutch,415,335,0,75,0
New Brunswick,13,Female,Frisian,15,10,0,5,0
New Brunswick,13,Female,German,865,685,5,170,10
New Brunswick,13,Female,Icelandic,5,5,0,0,0
New Brunswick,13,Female,Norwegian,20,20,0,0,0
New Brunswick,13,Female,Swedish,30,20,0,10,0
New Brunswick,13,Female,Vlaams (Flemish),10,5,0,5,0
New Brunswick,13,Female,Yiddish,5,5,0,0,0
New Brunswick,13,Female,"Germanic languages, n.i.e.",0,0,0,0,0
New Brunswick,13,Female,Greek,50,35,0,10,0
New Brunswick,13,Female,Indo-Iranian languages,830,685,0,80,70
New Brunswick,13,Female,Indo-Aryan languages,525,445,0,45,35
New Brunswick,13,Female,Bengali,85,80,0,5,0
New Brunswick,13,Female,Gujarati,35,30,0,5,0
New Brunswick,13,Female,Hindi,95,85,0,15,0
New Brunswick,13,Female,Kashmiri,0,0,0,0,0
New Brunswick,13,Female,Konkani,5,5,0,0,0
New Brunswick,13,Female,Marathi,25,20,0,5,0
New Brunswick,13,Female,Nepali,95,70,0,5,20
New Brunswick,13,Female,Oriya (Odia),0,0,0,0,0
New Brunswick,13,Female,Punjabi (Panjabi),50,45,0,5,5
New Brunswick,13,Female,Sindhi,10,5,0,0,0
New Brunswick,13,Female,Sinhala (Sinhalese),15,15,0,0,0
New Brunswick,13,Female,Urdu,100,90,0,10,0
New Brunswick,13,Female,Iranian languages,305,235,5,35,35
New Brunswick,13,Female,Kurdish,25,5,0,0,20
New Brunswick,13,Female,Pashto,10,10,0,0,0
New Brunswick,13,Female,Persian (Farsi),270,220,0,30,15
New Brunswick,13,Female,"Indo-Iranian languages, n.i.e.",10,5,0,0,0
New Brunswick,13,Female,Italic (Romance) languages,1250,805,35,345,65
New Brunswick,13,Female,Catalan,0,0,0,0,0
New Brunswick,13,Female,Italian,175,90,5,75,5
New Brunswick,13,Female,Portuguese,135,90,0,40,5
New Brunswick,13,Female,Romanian,240,140,15,65,15
New Brunswick,13,Female,Spanish,705,485,20,160,35
New Brunswick,13,Female,"Italic (Romance) languages, n.i.e.",0,0,0,0,0
New Brunswick,13,Female,Japanese,85,65,0,20,5
New Brunswick,13,Female,Kartvelian languages,0,0,0,0,0
New Brunswick,13,Female,Georgian,0,0,0,0,0
New Brunswick,13,Female,Korean,750,620,0,85,45
New Brunswick,13,Female,Mongolic languages,0,0,0,0,0
New Brunswick,13,Female,Mongolian,5,0,0,0,0
New Brunswick,13,Female,Niger-Congo languages,315,115,75,115,10
New Brunswick,13,Female,Akan (Twi),10,10,0,0,0
New Brunswick,13,Female,Bamanankan,25,0,15,15,0
New Brunswick,13,Female,Edo,0,0,0,0,0
New Brunswick,13,Female,Ewe,5,5,0,0,0
New Brunswick,13,Female,"Fulah (Pular, Pulaar, Fulfulde)",15,0,5,5,0
New Brunswick,13,Female,Ga,0,0,0,0,0
New Brunswick,13,Female,Ganda,5,0,0,0,0
New Brunswick,13,Female,Igbo,15,10,0,0,0
New Brunswick,13,Female,Lingala,15,5,10,5,0
New Brunswick,13,Female,Rundi (Kirundi),20,5,0,10,0
New Brunswick,13,Female,Kinyarwanda (Rwanda),20,5,0,10,0
New Brunswick,13,Female,Shona,10,10,0,0,0
New Brunswick,13,Female,Swahili,70,15,20,30,5
New Brunswick,13,Female,Wolof,10,0,5,10,0
New Brunswick,13,Female,Yoruba,15,10,0,0,0
New Brunswick,13,Female,"Niger-Congo languages, n.i.e.",85,35,30,20,5
New Brunswick,13,Female,Nilo-Saharan languages,0,0,0,0,0
New Brunswick,13,Female,Dinka,0,0,0,0,0
New Brunswick,13,Female,"Nilo-Saharan languages, n.i.e.",0,0,0,0,0
New Brunswick,13,Female,Sign languages,70,40,0,10,25
New Brunswick,13,Female,American Sign Language,25,20,0,0,5
New Brunswick,13,Female,Quebec Sign Language,0,0,0,0,0
New Brunswick,13,Female,"Sign languages, n.i.e",40,20,0,5,15
New Brunswick,13,Female,Sino-Tibetan languages,1540,1225,10,95,215
New Brunswick,13,Female,Chinese languages,1530,1210,10,90,215
New Brunswick,13,Female,Cantonese,210,150,0,30,30
New Brunswick,13,Female,Hakka,5,5,0,0,0
New Brunswick,13,Female,Mandarin,1150,920,5,55,170
New Brunswick,13,Female,Min Dong,0,0,0,0,0
New Brunswick,13,Female,"Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",20,10,5,0,5
New Brunswick,13,Female,Wu (Shanghainese),55,45,0,0,10
New Brunswick,13,Female,"Chinese, n.o.s.",85,70,0,0,10
New Brunswick,13,Female,"Chinese languages, n.i.e.",10,0,0,5,0
New Brunswick,13,Female,Tibeto-Burman languages,15,10,0,0,0
New Brunswick,13,Female,Burmese,5,0,0,0,0
New Brunswick,13,Female,Karenic languages,10,10,0,0,0
New Brunswick,13,Female,Tibetan,0,0,0,0,0
New Brunswick,13,Female,"Tibeto-Burman languages, n.i.e.",0,5,0,0,0
New Brunswick,13,Female,Tai-Kadai languages,50,40,0,5,0
New Brunswick,13,Female,Lao,0,0,0,0,0
New Brunswick,13,Female,Thai,50,40,0,5,0
New Brunswick,13,Female,"Tai-Kadai languages, n.i.e",0,0,0,0,0
New Brunswick,13,Female,Turkic languages,45,30,0,5,5
New Brunswick,13,Female,Azerbaijani,5,0,0,5,5
New Brunswick,13,Female,Turkish,30,25,0,5,0
New Brunswick,13,Female,Uyghur,0,0,0,0,0
New Brunswick,13,Female,Uzbek,5,0,0,0,0
New Brunswick,13,Female,"Turkic languages, n.i.e.",5,5,5,0,0
New Brunswick,13,Female,Uralic languages,135,110,0,20,0
New Brunswick,13,Female,Estonian,10,10,0,5,0
New Brunswick,13,Female,Finnish,30,25,0,5,0
New Brunswick,13,Female,Hungarian,95,75,0,15,0
New Brunswick,13,Female,"Uralic languages, n.i.e.",0,0,0,0,0
New Brunswick,13,Female,"Other languages, n.i.e.",10,5,0,5,0
New Brunswick,13,Female,Multiple responses,4855,1015,100,3725,10
New Brunswick,13,Female,English and French,3815,300,65,3440,0
New Brunswick,13,Female,English and non-official language,810,690,0,110,10
New Brunswick,13,Female,French and non-official language,155,10,30,105,5
New Brunswick,13,Female,"English, French and non-official language",80,10,0,65,0
