Geography,Geo Code,Sex (3),Detailed Mother,Total - Knowledge of official languages,English only,French only,English and French,Neither English nor French
Nova Scotia,12,Male,"Austronesian languages, n.i.e.",5,10,0,0,0
Nova Scotia,12,Male,Creole languages,65,45,0,15,0
Nova Scotia,12,Male,Haitian Creole,5,0,0,5,0
Nova Scotia,12,Male,"Creole, n.o.s.",20,15,0,10,0
Nova Scotia,12,Male,"Creole languages, n.i.e.",35,25,0,5,0
Nova Scotia,12,Male,Dravidian languages,590,560,0,20,10
Nova Scotia,12,Male,Kannada,20,20,0,0,0
Nova Scotia,12,Male,Malayalam,200,195,0,0,5
Nova Scotia,12,Male,Tamil,190,170,0,15,0
Nova Scotia,12,Male,Telugu,175,165,0,5,5
Nova Scotia,12,Male,"Dravidian languages, n.i.e.",5,5,0,0,0
Nova Scotia,12,Male,Hmong-Mien languages,0,0,0,0,0
Nova Scotia,12,Male,Indo-European languages,9325,8100,5,920,300
Nova Scotia,12,Male,Albanian,135,125,0,0,5
Nova Scotia,12,Male,Armenian,25,15,0,10,0
Nova Scotia,12,Male,Balto-Slavic languages,1645,1440,0,160,45
Nova Scotia,12,Male,Baltic languages,35,30,0,5,0
Nova Scotia,12,Male,Latvian,20,15,0,0,0
Nova Scotia,12,Male,Lithuanian,10,10,0,5,0
Nova Scotia,12,Male,Slavic languages,1605,1405,0,155,45
Nova Scotia,12,Male,Belarusan,5,5,0,0,0
Nova Scotia,12,Male,Bosnian,60,55,0,0,0
Nova Scotia,12,Male,Bulgarian,30,25,0,0,0
Nova Scotia,12,Male,Croatian,105,95,0,10,0
Nova Scotia,12,Male,Czech,100,80,0,20,5
Nova Scotia,12,Male,Macedonian,10,5,0,0,0
Nova Scotia,12,Male,Polish,360,320,0,40,5
Nova Scotia,12,Male,Russian,615,540,0,45,30
Nova Scotia,12,Male,Serbian,55,55,0,0,0
Nova Scotia,12,Male,Serbo-Croatian,45,40,0,5,0
Nova Scotia,12,Male,Slovak,50,40,0,10,0
Nova Scotia,12,Male,Slovene (Slovenian),15,15,0,0,0
Nova Scotia,12,Male,Ukrainian,150,120,0,25,0
Nova Scotia,12,Male,"Slavic languages, n.i.e.",5,5,0,0,0
Nova Scotia,12,Male,Celtic languages,80,65,0,15,0
Nova Scotia,12,Male,Scottish Gaelic,60,60,0,5,0
Nova Scotia,12,Male,Welsh,15,10,0,5,0
Nova Scotia,12,Male,"Celtic languages, n.i.e.",0,0,0,5,0
Nova Scotia,12,Male,Germanic languages,2795,2405,0,330,60
Nova Scotia,12,Male,Afrikaans,55,55,0,0,0
Nova Scotia,12,Male,Danish,100,90,0,15,0
Nova Scotia,12,Male,Dutch,815,725,0,90,0
Nova Scotia,12,Male,Frisian,20,20,0,0,0
Nova Scotia,12,Male,German,1640,1380,0,205,55
Nova Scotia,12,Male,Icelandic,20,20,0,0,0
Nova Scotia,12,Male,Norwegian,60,50,0,5,0
Nova Scotia,12,Male,Swedish,50,45,0,5,0
Nova Scotia,12,Male,Vlaams (Flemish),15,10,0,5,0
Nova Scotia,12,Male,Yiddish,10,10,0,5,0
Nova Scotia,12,Male,"Germanic languages, n.i.e.",5,0,0,5,0
Nova Scotia,12,Male,Greek,390,355,0,25,10
Nova Scotia,12,Male,Indo-Iranian languages,2650,2450,0,85,120
Nova Scotia,12,Male,Indo-Aryan languages,1895,1770,0,40,80
Nova Scotia,12,Male,Bengali,290,275,0,5,5
Nova Scotia,12,Male,Gujarati,125,120,0,5,0
Nova Scotia,12,Male,Hindi,440,435,0,5,0
Nova Scotia,12,Male,Kashmiri,5,5,0,0,0
Nova Scotia,12,Male,Konkani,5,5,0,0,0
Nova Scotia,12,Male,Marathi,35,40,0,0,0
Nova Scotia,12,Male,Nepali,255,185,0,0,65
Nova Scotia,12,Male,Oriya (Odia),5,0,0,0,0
Nova Scotia,12,Male,Punjabi (Panjabi),310,300,0,10,5
Nova Scotia,12,Male,Sindhi,10,5,0,0,0
Nova Scotia,12,Male,Sinhala (Sinhalese),80,80,0,5,0
Nova Scotia,12,Male,Urdu,330,310,0,15,5
Nova Scotia,12,Male,Iranian languages,740,670,0,35,35
Nova Scotia,12,Male,Kurdish,65,55,0,5,10
Nova Scotia,12,Male,Pashto,45,45,0,0,0
Nova Scotia,12,Male,Persian (Farsi),630,575,0,30,25
Nova Scotia,12,Male,"Indo-Iranian languages, n.i.e.",10,10,0,0,0
Nova Scotia,12,Male,Italic (Romance) languages,1605,1250,0,295,60
Nova Scotia,12,Male,Catalan,5,5,0,0,0
Nova Scotia,12,Male,Italian,400,325,5,70,5
Nova Scotia,12,Male,Portuguese,245,205,0,30,5
Nova Scotia,12,Male,Romanian,110,75,0,35,0
Nova Scotia,12,Male,Spanish,845,640,0,155,45
Nova Scotia,12,Male,"Italic (Romance) languages, n.i.e.",0,0,0,0,0
Nova Scotia,12,Male,Japanese,105,95,0,5,5
Nova Scotia,12,Male,Kartvelian languages,0,0,0,0,0
Nova Scotia,12,Male,Georgian,0,0,0,0,0
Nova Scotia,12,Male,Korean,475,430,0,20,25
Nova Scotia,12,Male,Mongolic languages,5,5,0,0,0
Nova Scotia,12,Male,Mongolian,5,0,0,0,0
Nova Scotia,12,Male,Niger-Congo languages,325,245,5,55,15
Nova Scotia,12,Male,Akan (Twi),25,20,0,5,0
Nova Scotia,12,Male,Bamanankan,5,0,0,5,0
Nova Scotia,12,Male,Edo,5,5,0,0,0
Nova Scotia,12,Male,Ewe,25,20,0,5,0
Nova Scotia,12,Male,"Fulah (Pular, Pulaar, Fulfulde)",5,5,0,5,0
Nova Scotia,12,Male,Ga,5,5,0,0,0
Nova Scotia,12,Male,Ganda,10,5,0,0,0
Nova Scotia,12,Male,Igbo,20,25,0,0,0
Nova Scotia,12,Male,Lingala,5,0,0,5,0
Nova Scotia,12,Male,Rundi (Kirundi),10,5,0,5,0
Nova Scotia,12,Male,Kinyarwanda (Rwanda),20,10,0,10,0
Nova Scotia,12,Male,Shona,15,15,0,0,0
Nova Scotia,12,Male,Swahili,65,40,5,10,10
Nova Scotia,12,Male,Wolof,5,0,0,5,0
Nova Scotia,12,Male,Yoruba,35,35,0,0,0
Nova Scotia,12,Male,"Niger-Congo languages, n.i.e.",75,65,0,5,0
Nova Scotia,12,Male,Nilo-Saharan languages,35,30,0,5,0
Nova Scotia,12,Male,Dinka,10,10,0,0,5
Nova Scotia,12,Male,"Nilo-Saharan languages, n.i.e.",25,25,0,0,0
Nova Scotia,12,Male,Sign languages,95,40,0,0,50
Nova Scotia,12,Male,American Sign Language,35,25,0,5,15
Nova Scotia,12,Male,Quebec Sign Language,0,0,0,0,0
Nova Scotia,12,Male,"Sign languages, n.i.e",55,20,0,0,35
Nova Scotia,12,Male,Sino-Tibetan languages,3330,3035,0,55,240
Nova Scotia,12,Male,Chinese languages,3320,3025,5,55,240
Nova Scotia,12,Male,Cantonese,535,455,0,10,70
Nova Scotia,12,Male,Hakka,5,10,0,0,5
Nova Scotia,12,Male,Mandarin,2320,2145,0,30,145
Nova Scotia,12,Male,Min Dong,0,0,0,0,0
Nova Scotia,12,Male,"Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",55,45,0,0,5
Nova Scotia,12,Male,Wu (Shanghainese),30,25,0,0,5
Nova Scotia,12,Male,"Chinese, n.o.s.",370,345,0,5,20
Nova Scotia,12,Male,"Chinese languages, n.i.e.",5,5,0,0,0
Nova Scotia,12,Male,Tibeto-Burman languages,15,10,0,0,0
Nova Scotia,12,Male,Burmese,5,0,0,0,0
Nova Scotia,12,Male,Karenic languages,0,0,0,0,0
Nova Scotia,12,Male,Tibetan,5,0,0,0,0
Nova Scotia,12,Male,"Tibeto-Burman languages, n.i.e.",5,5,0,5,0
Nova Scotia,12,Male,Tai-Kadai languages,55,45,0,0,5
Nova Scotia,12,Male,Lao,5,0,0,0,5
Nova Scotia,12,Male,Thai,50,45,0,0,5
Nova Scotia,12,Male,"Tai-Kadai languages, n.i.e",0,0,0,0,0
Nova Scotia,12,Male,Turkic languages,240,220,0,20,5
Nova Scotia,12,Male,Azerbaijani,10,10,0,5,5
Nova Scotia,12,Male,Turkish,160,145,0,20,0
Nova Scotia,12,Male,Uyghur,0,0,0,0,0
Nova Scotia,12,Male,Uzbek,65,60,0,0,5
Nova Scotia,12,Male,"Turkic languages, n.i.e.",10,5,0,0,0
Nova Scotia,12,Male,Uralic languages,180,165,0,15,0
Nova Scotia,12,Male,Estonian,15,15,0,0,0
Nova Scotia,12,Male,Finnish,35,25,0,0,0
Nova Scotia,12,Male,Hungarian,130,120,0,5,0
Nova Scotia,12,Male,"Uralic languages, n.i.e.",0,0,0,0,0
Nova Scotia,12,Male,"Other languages, n.i.e.",10,10,0,5,0
Nova Scotia,12,Male,Multiple responses,3920,2290,15,1600,15
Nova Scotia,12,Male,English and French,1600,300,5,1290,0
Nova Scotia,12,Male,English and non-official language,2110,1950,0,145,15
Nova Scotia,12,Male,French and non-official language,120,25,10,85,0
Nova Scotia,12,Male,"English, French and non-official language",90,15,5,75,0
Nova Scotia,12,Female,Total - Mother tongue,469830,414530,400,53460,1440
Nova Scotia,12,Female,Single responses,465690,412295,395,51575,1430
Nova Scotia,12,Female,Official languages,443445,393300,355,49725,60
Nova Scotia,12,Female,English,428245,392360,15,35810,60
Nova Scotia,12,Female,French,15200,940,340,13920,5
Nova Scotia,12,Female,Non-official languages,22245,18990,35,1845,1370
Nova Scotia,12,Female,Aboriginal languages,2265,2245,5,15,5
Nova Scotia,12,Female,Algonquian languages,2225,2205,5,15,0
Nova Scotia,12,Female,Blackfoot,0,0,0,0,0
Nova Scotia,12,Female,Cree-Montagnais languages,5,0,0,0,0
Nova Scotia,12,Female,Atikamekw,0,0,0,0,0
Nova Scotia,12,Female,Montagnais (Innu),0,0,0,0,0
Nova Scotia,12,Female,Moose Cree,0,0,0,0,0
Nova Scotia,12,Female,Naskapi,0,0,0,0,0
Nova Scotia,12,Female,Northern East Cree,0,0,0,0,0
Nova Scotia,12,Female,Plains Cree,0,0,0,0,0
Nova Scotia,12,Female,Southern East Cree,0,0,0,0,0
Nova Scotia,12,Female,Swampy Cree,0,0,0,0,0
Nova Scotia,12,Female,Woods Cree,0,0,0,0,0
Nova Scotia,12,Female,"Cree, n.o.s.",0,5,0,0,0
Nova Scotia,12,Female,Eastern Algonquian languages,2220,2195,0,15,0
Nova Scotia,12,Female,Malecite,0,5,0,0,0
Nova Scotia,12,Female,Mi'kmaq,2210,2195,0,20,0
Nova Scotia,12,Female,Ojibway-Potawatomi languages,5,5,0,0,0
Nova Scotia,12,Female,Algonquin,0,0,0,0,0
Nova Scotia,12,Female,Ojibway,5,5,0,0,0
Nova Scotia,12,Female,Oji-Cree,0,0,0,0,0
Nova Scotia,12,Female,Ottawa (Odawa),0,0,0,0,0
Nova Scotia,12,Female,"Algonquian languages, n.i.e.",0,0,0,0,0
Nova Scotia,12,Female,Athabaskan languages,0,0,0,0,0
Nova Scotia,12,Female,Northern Athabaskan languages,5,0,0,0,0
Nova Scotia,12,Female,Babine (Wetsuwet'en),0,0,0,0,0
Nova Scotia,12,Female,Beaver,0,0,0,0,0
Nova Scotia,12,Female,Carrier,0,0,0,0,0
Nova Scotia,12,Female,Chilcotin,0,0,0,0,0
Nova Scotia,12,Female,Dene,0,0,0,0,0
Nova Scotia,12,Female,Dogrib (Tlicho),0,0,0,0,0
Nova Scotia,12,Female,Gwich'in,0,0,0,0,0
Nova Scotia,12,Female,Sarsi (Sarcee),0,0,0,0,0
Nova Scotia,12,Female,Sekani,0,0,0,0,0
Nova Scotia,12,Female,Slavey-Hare languages,0,0,0,0,0
Nova Scotia,12,Female,North Slavey (Hare),0,0,0,0,0
Nova Scotia,12,Female,South Slavey,0,5,0,0,0
Nova Scotia,12,Female,"Slavey, n.o.s.",0,0,0,0,0
Nova Scotia,12,Female,Tahltan languages,0,0,0,0,0
Nova Scotia,12,Female,Kaska (Nahani),0,0,0,0,0
Nova Scotia,12,Female,Tahltan,0,0,0,0,0
Nova Scotia,12,Female,Tutchone languages,0,0,0,0,0
Nova Scotia,12,Female,Northern Tutchone,0,0,0,0,0
Nova Scotia,12,Female,Southern Tutchone,0,0,0,0,0
Nova Scotia,12,Female,"Athabaskan languages, n.i.e.",0,0,0,0,0
Nova Scotia,12,Female,Haida,0,0,0,0,0
Nova Scotia,12,Female,Inuit languages,35,30,0,0,0
Nova Scotia,12,Female,Inuinnaqtun (Inuvialuktun),0,0,0,0,0
Nova Scotia,12,Female,Inuktitut,25,25,0,5,0
Nova Scotia,12,Female,"Inuit languages, n.i.e.",5,5,0,0,0
Nova Scotia,12,Female,Iroquoian languages,0,0,0,0,0
Nova Scotia,12,Female,Cayuga,0,0,0,0,0
Nova Scotia,12,Female,Mohawk,0,0,0,0,0
Nova Scotia,12,Female,Oneida,0,0,0,0,0
Nova Scotia,12,Female,"Iroquoian languages, n.i.e.",0,0,0,0,0
Nova Scotia,12,Female,Kutenai,0,0,0,0,0
Nova Scotia,12,Female,Michif,5,0,0,0,0
Nova Scotia,12,Female,Salish languages,0,0,0,0,0
Nova Scotia,12,Female,Comox,0,0,0,0,0
Nova Scotia,12,Female,Halkomelem,0,0,0,0,0
Nova Scotia,12,Female,Lillooet,0,0,0,0,0
Nova Scotia,12,Female,Okanagan,0,0,0,0,0
Nova Scotia,12,Female,Shuswap (Secwepemctsin),0,0,0,0,0
Nova Scotia,12,Female,Squamish,0,0,0,0,0
Nova Scotia,12,Female,Straits,0,0,0,0,0
Nova Scotia,12,Female,Thompson (Ntlakapamux),0,0,0,0,0
Nova Scotia,12,Female,"Salish languages, n.i.e.",0,0,0,0,0
Nova Scotia,12,Female,Siouan languages,0,0,0,0,0
Nova Scotia,12,Female,Dakota,0,0,0,0,0
Nova Scotia,12,Female,Stoney,0,0,0,0,0
Nova Scotia,12,Female,"Siouan languages, n.i.e.",0,0,0,0,0
Nova Scotia,12,Female,Tlingit,0,0,0,0,0
Nova Scotia,12,Female,Tsimshian languages,0,0,0,0,0
Nova Scotia,12,Female,Gitxsan (Gitksan),0,0,0,0,0
Nova Scotia,12,Female,Nisga'a,0,0,0,0,0
Nova Scotia,12,Female,Tsimshian,0,0,0,0,0
Nova Scotia,12,Female,Wakashan languages,0,0,0,0,0
Nova Scotia,12,Female,Haisla,0,0,0,0,0
Nova Scotia,12,Female,Heiltsuk,0,0,0,0,0
Nova Scotia,12,Female,Kwakiutl (Kwak'wala),0,0,0,0,0
Nova Scotia,12,Female,Nuu-chah-nulth (Nootka),0,0,0,0,0
Nova Scotia,12,Female,"Wakashan languages, n.i.e.",0,0,0,0,0
Nova Scotia,12,Female,"Aboriginal languages, n.o.s.",0,0,0,0,0
Nova Scotia,12,Female,Non-Aboriginal languages,19975,16745,35,1830,1365
Nova Scotia,12,Female,Afro-Asiatic languages,3480,2520,10,385,560
Nova Scotia,12,Female,Berber languages,0,5,0,0,0
Nova Scotia,12,Female,Kabyle,5,0,0,0,0
Nova Scotia,12,Female,"Berber languages, n.i.e.",0,0,0,0,0
Nova Scotia,12,Female,Cushitic languages,65,50,0,5,15
Nova Scotia,12,Female,Bilen,0,0,0,0,0
Nova Scotia,12,Female,Oromo,30,20,0,0,5
Nova Scotia,12,Female,Somali,30,30,0,0,0
Nova Scotia,12,Female,"Cushitic languages, n.i.e.",5,5,0,0,5
Nova Scotia,12,Female,Semitic languages,3415,2470,15,385,545
Nova Scotia,12,Female,Amharic,60,60,0,0,0
Nova Scotia,12,Female,Arabic,3165,2265,10,370,515
Nova Scotia,12,Female,Assyrian Neo-Aramaic,5,5,0,0,0
Nova Scotia,12,Female,Chaldean Neo-Aramaic,0,0,0,0,0
Nova Scotia,12,Female,Harari,0,0,0,0,0
Nova Scotia,12,Female,Hebrew,90,85,0,5,5
Nova Scotia,12,Female,Maltese,0,5,0,0,0
Nova Scotia,12,Female,Tigrigna,75,45,0,5,25
Nova Scotia,12,Female,"Semitic languages, n.i.e.",5,5,0,0,0
Nova Scotia,12,Female,"Afro-Asiatic languages, n.i.e.",0,0,0,0,0
Nova Scotia,12,Female,Austro-Asiatic languages,260,205,0,20,35
Nova Scotia,12,Female,Khmer (Cambodian),5,5,0,0,0
Nova Scotia,12,Female,Vietnamese,255,200,5,15,35
Nova Scotia,12,Female,"Austro-Asiatic languages, n.i.e",0,0,0,0,0
Nova Scotia,12,Female,Austronesian languages,1295,1270,0,20,5
Nova Scotia,12,Female,Bikol,5,5,0,0,0
Nova Scotia,12,Female,Cebuano,90,90,0,5,0
Nova Scotia,12,Female,Fijian,0,0,0,0,0
Nova Scotia,12,Female,Hiligaynon,15,15,0,0,0
Nova Scotia,12,Female,Ilocano,40,35,0,0,0
Nova Scotia,12,Female,Malagasy,0,0,0,0,0
Nova Scotia,12,Female,Malay,30,30,0,0,0
Nova Scotia,12,Female,"Pampangan (Kapampangan, Pampango)",5,5,0,0,0
Nova Scotia,12,Female,Pangasinan,0,0,0,0,0
Nova Scotia,12,Female,"Tagalog (Pilipino, Filipino)",1090,1075,0,15,5
Nova Scotia,12,Female,Waray-Waray,0,0,0,0,0
Nova Scotia,12,Female,"Austronesian languages, n.i.e.",10,10,0,0,0
Nova Scotia,12,Female,Creole languages,35,25,0,10,0
Nova Scotia,12,Female,Haitian Creole,5,5,0,0,0
Nova Scotia,12,Female,"Creole, n.o.s.",15,5,0,5,0
Nova Scotia,12,Female,"Creole languages, n.i.e.",20,15,0,0,0
Nova Scotia,12,Female,Dravidian languages,420,390,0,15,15
Nova Scotia,12,Female,Kannada,15,15,0,0,0
Nova Scotia,12,Female,Malayalam,165,160,0,5,0
Nova Scotia,12,Female,Tamil,130,115,0,5,10
Nova Scotia,12,Female,Telugu,110,95,0,5,5
Nova Scotia,12,Female,"Dravidian languages, n.i.e.",5,5,0,0,0
Nova Scotia,12,Female,Hmong-Mien languages,0,0,0,0,0
Nova Scotia,12,Female,Indo-European languages,9270,7740,10,1135,380
Nova Scotia,12,Female,Albanian,140,115,0,5,15
Nova Scotia,12,Female,Armenian,10,10,0,5,0
Nova Scotia,12,Female,Balto-Slavic languages,1830,1555,0,215,55
Nova Scotia,12,Female,Baltic languages,65,45,0,15,0
Nova Scotia,12,Female,Latvian,30,20,0,10,0
Nova Scotia,12,Female,Lithuanian,35,30,0,5,0
Nova Scotia,12,Female,Slavic languages,1765,1510,5,200,55
Nova Scotia,12,Female,Belarusan,5,0,0,0,0
Nova Scotia,12,Female,Bosnian,60,55,0,5,5
Nova Scotia,12,Female,Bulgarian,30,25,0,5,0
Nova Scotia,12,Female,Croatian,115,100,0,15,0
Nova Scotia,12,Female,Czech,100,85,0,20,0
Nova Scotia,12,Female,Macedonian,10,10,0,5,0
Nova Scotia,12,Female,Polish,435,365,0,65,5
Nova Scotia,12,Female,Russian,675,575,0,60,40
Nova Scotia,12,Female,Serbian,65,55,0,5,0
Nova Scotia,12,Female,Serbo-Croatian,40,35,0,5,0
Nova Scotia,12,Female,Slovak,50,40,0,10,0
Nova Scotia,12,Female,Slovene (Slovenian),15,10,0,0,0
Nova Scotia,12,Female,Ukrainian,170,145,0,20,0
Nova Scotia,12,Female,"Slavic languages, n.i.e.",5,5,0,0,0
Nova Scotia,12,Female,Celtic languages,100,90,0,5,5
Nova Scotia,12,Female,Scottish Gaelic,85,75,5,0,5
Nova Scotia,12,Female,Welsh,10,15,0,0,0
Nova Scotia,12,Female,"Celtic languages, n.i.e.",5,5,0,0,0
Nova Scotia,12,Female,Germanic languages,2900,2425,5,425,45
Nova Scotia,12,Female,Afrikaans,60,60,0,0,0
Nova Scotia,12,Female,Danish,60,55,0,5,0
Nova Scotia,12,Female,Dutch,805,715,0,95,0
Nova Scotia,12,Female,Frisian,15,10,0,0,0
Nova Scotia,12,Female,German,1790,1465,0,275,50
Nova Scotia,12,Female,Icelandic,20,15,0,10,0
Nova Scotia,12,Female,Norwegian,50,40,0,10,0
Nova Scotia,12,Female,Swedish,70,55,5,10,0
Nova Scotia,12,Female,Vlaams (Flemish),15,5,0,10,0
Nova Scotia,12,Female,Yiddish,10,5,0,5,0
Nova Scotia,12,Female,"Germanic languages, n.i.e.",15,5,0,5,0
Nova Scotia,12,Female,Greek,365,305,0,45,15
Nova Scotia,12,Female,Indo-Iranian languages,2190,1890,5,110,190
Nova Scotia,12,Female,Indo-Aryan languages,1490,1305,5,55,130
Nova Scotia,12,Female,Bengali,190,175,0,10,5
Nova Scotia,12,Female,Gujarati,70,65,0,5,0
Nova Scotia,12,Female,Hindi,305,285,0,15,5
Nova Scotia,12,Female,Kashmiri,10,10,0,0,0
Nova Scotia,12,Female,Konkani,0,0,0,0,0
Nova Scotia,12,Female,Marathi,35,35,0,0,0
Nova Scotia,12,Female,Nepali,275,190,0,0,85
Nova Scotia,12,Female,Oriya (Odia),5,5,0,0,0
Nova Scotia,12,Female,Punjabi (Panjabi),270,250,0,10,10
Nova Scotia,12,Female,Sindhi,10,10,0,0,0
Nova Scotia,12,Female,Sinhala (Sinhalese),85,75,0,5,5
Nova Scotia,12,Female,Urdu,250,215,0,10,20
Nova Scotia,12,Female,Iranian languages,685,570,0,55,60
Nova Scotia,12,Female,Kurdish,50,40,0,0,10
Nova Scotia,12,Female,Pashto,35,25,0,5,5
Nova Scotia,12,Female,Persian (Farsi),600,505,0,50,50
Nova Scotia,12,Female,"Indo-Iranian languages, n.i.e.",10,10,0,0,0
Nova Scotia,12,Female,Italic (Romance) languages,1735,1345,5,325,55
Nova Scotia,12,Female,Catalan,5,5,0,5,5
Nova Scotia,12,Female,Italian,345,245,0,85,5
Nova Scotia,12,Female,Portuguese,275,225,0,40,15
Nova Scotia,12,Female,Romanian,115,75,0,40,5
Nova Scotia,12,Female,Spanish,985,795,5,155,35
Nova Scotia,12,Female,"Italic (Romance) languages, n.i.e.",5,0,0,0,0
Nova Scotia,12,Female,Japanese,260,240,0,15,10
Nova Scotia,12,Female,Kartvelian languages,5,0,0,0,0
Nova Scotia,12,Female,Georgian,5,0,0,0,0
Nova Scotia,12,Female,Korean,620,565,0,20,35
Nova Scotia,12,Female,Mongolic languages,5,0,0,0,0
Nova Scotia,12,Female,Mongolian,5,0,0,0,0
Nova Scotia,12,Female,Niger-Congo languages,305,230,5,55,15
Nova Scotia,12,Female,Akan (Twi),20,25,0,0,0
Nova Scotia,12,Female,Bamanankan,5,0,0,5,0
Nova Scotia,12,Female,Edo,5,5,0,0,0
Nova Scotia,12,Female,Ewe,10,10,0,5,0
Nova Scotia,12,Female,"Fulah (Pular, Pulaar, Fulfulde)",0,0,0,0,0
Nova Scotia,12,Female,Ga,5,5,0,0,0
Nova Scotia,12,Female,Ganda,15,15,0,0,0
Nova Scotia,12,Female,Igbo,20,15,0,5,0
Nova Scotia,12,Female,Lingala,5,0,0,5,0
Nova Scotia,12,Female,Rundi (Kirundi),5,0,0,5,0
Nova Scotia,12,Female,Kinyarwanda (Rwanda),30,10,0,20,0
Nova Scotia,12,Female,Shona,10,15,0,0,0
Nova Scotia,12,Female,Swahili,70,45,0,10,10
Nova Scotia,12,Female,Wolof,0,0,0,0,0
Nova Scotia,12,Female,Yoruba,30,30,0,0,0
Nova Scotia,12,Female,"Niger-Congo languages, n.i.e.",65,60,5,10,0
Nova Scotia,12,Female,Nilo-Saharan languages,40,35,0,0,5
Nova Scotia,12,Female,Dinka,15,10,0,0,0
Nova Scotia,12,Female,"Nilo-Saharan languages, n.i.e.",25,25,0,0,0
Nova Scotia,12,Female,Sign languages,105,70,0,0,30
Nova Scotia,12,Female,American Sign Language,45,30,0,5,10
Nova Scotia,12,Female,Quebec Sign Language,0,0,0,0,0
Nova Scotia,12,Female,"Sign languages, n.i.e",55,40,0,5,15
Nova Scotia,12,Female,Sino-Tibetan languages,3335,2990,5,90,250
Nova Scotia,12,Female,Chinese languages,3315,2975,0,85,250
Nova Scotia,12,Female,Cantonese,610,500,0,25,85
Nova Scotia,12,Female,Hakka,10,10,0,0,0
Nova Scotia,12,Female,Mandarin,2315,2120,5,50,140
Nova Scotia,12,Female,Min Dong,0,0,0,0,0
Nova Scotia,12,Female,"Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",70,65,0,5,0
Nova Scotia,12,Female,Wu (Shanghainese),20,15,0,0,0
Nova Scotia,12,Female,"Chinese, n.o.s.",280,260,0,5,20
Nova Scotia,12,Female,"Chinese languages, n.i.e.",5,5,0,0,0
Nova Scotia,12,Female,Tibeto-Burman languages,15,15,0,0,0
Nova Scotia,12,Female,Burmese,10,10,0,0,0
Nova Scotia,12,Female,Karenic languages,0,0,0,0,0
Nova Scotia,12,Female,Tibetan,5,5,0,0,0
Nova Scotia,12,Female,"Tibeto-Burman languages, n.i.e.",5,0,0,0,5
Nova Scotia,12,Female,Tai-Kadai languages,100,90,0,5,15
Nova Scotia,12,Female,Lao,5,5,0,0,0
Nova Scotia,12,Female,Thai,95,80,0,5,10
Nova Scotia,12,Female,"Tai-Kadai languages, n.i.e",0,0,0,0,0
Nova Scotia,12,Female,Turkic languages,205,170,0,15,15
Nova Scotia,12,Female,Azerbaijani,5,5,0,0,0
Nova Scotia,12,Female,Turkish,145,120,0,15,10
Nova Scotia,12,Female,Uyghur,5,0,0,0,0
Nova Scotia,12,Female,Uzbek,50,45,0,0,5
Nova Scotia,12,Female,"Turkic languages, n.i.e.",5,0,0,0,0
Nova Scotia,12,Female,Uralic languages,235,195,0,40,0
Nova Scotia,12,Female,Estonian,25,20,0,5,0
Nova Scotia,12,Female,Finnish,60,50,0,10,0
Nova Scotia,12,Female,Hungarian,145,120,0,25,0
Nova Scotia,12,Female,"Uralic languages, n.i.e.",0,0,0,0,0
Nova Scotia,12,Female,"Other languages, n.i.e.",10,15,0,0,5
Nova Scotia,12,Female,Multiple responses,4140,2235,10,1885,10
Nova Scotia,12,Female,English and French,1845,325,5,1520,0
Nova Scotia,12,Female,English and non-official language,2070,1850,0,210,10
Nova Scotia,12,Female,French and non-official language,105,25,5,75,0
Nova Scotia,12,Female,"English, French and non-official language",120,30,0,85,0
