Geography,Geo Code,Sex (3),Detailed Mother,Total - Knowledge of official languages,English only,French only,English and French,Neither English nor French
Manitoba,46,Female,Swedish,75,60,0,5,0
Manitoba,46,Female,Vlaams (Flemish),185,150,0,30,0
Manitoba,46,Female,Yiddish,180,170,0,10,0
Manitoba,46,Female,"Germanic languages, n.i.e.",10,15,0,0,0
Manitoba,46,Female,Greek,620,565,0,35,15
Manitoba,46,Female,Indo-Iranian languages,15195,13135,5,360,1690
Manitoba,46,Female,Indo-Aryan languages,13815,11995,10,295,1515
Manitoba,46,Female,Bengali,500,455,0,25,20
Manitoba,46,Female,Gujarati,1455,1285,0,25,145
Manitoba,46,Female,Hindi,1060,975,0,35,50
Manitoba,46,Female,Kashmiri,0,0,0,0,0
Manitoba,46,Female,Konkani,15,15,0,5,0
Manitoba,46,Female,Marathi,55,55,0,0,0
Manitoba,46,Female,Nepali,360,290,0,0,70
Manitoba,46,Female,Oriya (Odia),5,0,0,0,0
Manitoba,46,Female,Punjabi (Panjabi),8670,7335,5,185,1150
Manitoba,46,Female,Sindhi,30,30,0,0,0
Manitoba,46,Female,Sinhala (Sinhalese),320,300,0,5,10
Manitoba,46,Female,Urdu,1360,1260,0,25,70
Manitoba,46,Female,Iranian languages,1340,1105,0,60,170
Manitoba,46,Female,Kurdish,200,150,0,5,50
Manitoba,46,Female,Pashto,150,120,0,0,25
Manitoba,46,Female,Persian (Farsi),990,845,0,55,90
Manitoba,46,Female,"Indo-Iranian languages, n.i.e.",40,35,0,5,5
Manitoba,46,Female,Italic (Romance) languages,10705,9040,15,795,860
Manitoba,46,Female,Catalan,5,5,0,0,0
Manitoba,46,Female,Italian,1925,1670,5,155,105
Manitoba,46,Female,Portuguese,3390,2770,0,235,390
Manitoba,46,Female,Romanian,335,270,0,60,15
Manitoba,46,Female,Spanish,5040,4330,5,350,355
Manitoba,46,Female,"Italic (Romance) languages, n.i.e.",5,5,0,0,0
Manitoba,46,Female,Japanese,355,330,0,10,10
Manitoba,46,Female,Kartvelian languages,5,5,0,5,0
Manitoba,46,Female,Georgian,10,10,0,0,0
Manitoba,46,Female,Korean,1950,1665,0,55,230
Manitoba,46,Female,Mongolic languages,15,15,0,0,0
Manitoba,46,Female,Mongolian,20,20,0,0,0
Manitoba,46,Female,Niger-Congo languages,1930,1315,90,440,90
Manitoba,46,Female,Akan (Twi),65,55,0,0,5
Manitoba,46,Female,Bamanankan,50,0,15,35,0
Manitoba,46,Female,Edo,15,15,0,0,0
Manitoba,46,Female,Ewe,10,0,0,10,0
Manitoba,46,Female,"Fulah (Pular, Pulaar, Fulfulde)",30,5,10,20,5
Manitoba,46,Female,Ga,5,5,0,0,0
Manitoba,46,Female,Ganda,30,25,0,5,0
Manitoba,46,Female,Igbo,130,120,0,5,0
Manitoba,46,Female,Lingala,40,5,15,20,0
Manitoba,46,Female,Rundi (Kirundi),65,20,5,30,20
Manitoba,46,Female,Kinyarwanda (Rwanda),125,50,5,60,10
Manitoba,46,Female,Shona,60,60,0,0,0
Manitoba,46,Female,Swahili,450,235,25,165,30
Manitoba,46,Female,Wolof,25,0,0,20,0
Manitoba,46,Female,Yoruba,505,490,0,10,5
Manitoba,46,Female,"Niger-Congo languages, n.i.e.",325,225,20,60,15
Manitoba,46,Female,Nilo-Saharan languages,180,170,0,5,5
Manitoba,46,Female,Dinka,80,80,0,0,0
Manitoba,46,Female,"Nilo-Saharan languages, n.i.e.",100,90,0,5,5
Manitoba,46,Female,Sign languages,205,115,0,0,90
Manitoba,46,Female,American Sign Language,115,80,0,0,35
Manitoba,46,Female,Quebec Sign Language,0,0,0,0,0
Manitoba,46,Female,"Sign languages, n.i.e",95,35,0,0,55
Manitoba,46,Female,Sino-Tibetan languages,9565,7550,0,205,1815
Manitoba,46,Female,Chinese languages,9280,7350,0,205,1725
Manitoba,46,Female,Cantonese,3485,2510,0,85,890
Manitoba,46,Female,Hakka,25,20,0,0,5
Manitoba,46,Female,Mandarin,5060,4245,0,100,715
Manitoba,46,Female,Min Dong,0,5,0,0,0
Manitoba,46,Female,"Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",170,135,0,5,30
Manitoba,46,Female,Wu (Shanghainese),55,40,0,0,10
Manitoba,46,Female,"Chinese, n.o.s.",480,395,0,10,70
Manitoba,46,Female,"Chinese languages, n.i.e.",0,5,0,0,0
Manitoba,46,Female,Tibeto-Burman languages,290,200,0,0,85
Manitoba,46,Female,Burmese,30,25,0,0,5
Manitoba,46,Female,Karenic languages,215,150,0,0,65
Manitoba,46,Female,Tibetan,5,5,0,0,0
Manitoba,46,Female,"Tibeto-Burman languages, n.i.e.",35,25,0,0,5
Manitoba,46,Female,Tai-Kadai languages,595,495,0,30,75
Manitoba,46,Female,Lao,435,345,0,25,65
Manitoba,46,Female,Thai,160,150,0,0,10
Manitoba,46,Female,"Tai-Kadai languages, n.i.e",5,5,0,0,0
Manitoba,46,Female,Turkic languages,150,135,0,15,5
Manitoba,46,Female,Azerbaijani,15,10,0,0,5
Manitoba,46,Female,Turkish,95,85,0,10,0
Manitoba,46,Female,Uyghur,5,10,0,0,0
Manitoba,46,Female,Uzbek,20,20,0,0,0
Manitoba,46,Female,"Turkic languages, n.i.e.",20,15,0,0,0
Manitoba,46,Female,Uralic languages,785,730,0,45,10
Manitoba,46,Female,Estonian,20,15,0,0,0
Manitoba,46,Female,Finnish,135,130,0,5,0
Manitoba,46,Female,Hungarian,635,590,0,40,10
Manitoba,46,Female,"Uralic languages, n.i.e.",0,5,0,0,0
Manitoba,46,Female,"Other languages, n.i.e.",70,70,0,0,0
Manitoba,46,Female,Multiple responses,16220,13575,40,2550,60
Manitoba,46,Female,English and French,2225,530,10,1685,0
Manitoba,46,Female,English and non-official language,13440,12910,5,465,55
Manitoba,46,Female,French and non-official language,315,60,30,220,0
Manitoba,46,Female,"English, French and non-official language",245,65,5,180,0
