Geo Code,Geo Name,Line Number
"13150170213","13150213",4169771
"1315019","Paquetville, P",4170578
"13150190188","13150188",4171385
"13150190190","13150190",4172192
"13150190191","13150191",4172999
"13150190216","13150216",4173806
"13150190217","13150217",4174613
"1315020","Paquetville, VL",4175420
"13150200189","13150189",4176227
"1315021","Saint-Isidore, P",4177034
"13150210280","13150280",4177841
"13150210281","13150281",4178648
"13150210346","13150346",4179455
"1315022","Saint-Isidore, VL",4180262
"13150220282","13150282",4181069
"13150220283","13150283",4181876
"1315024","Inkerman, P",4182683
"13150240183","13150183",4183490
"13150240185","13150185",4184297
"13150240187","13150187",4185104
"13150240343","13150343",4185911
"13150240344","13150344",4186718
"1315026","Caraquet, P",4187525
"13150260182","13150182",4188332
"13150260186","13150186",4189139
"13150260203","13150203",4189946
"1315027","Bas-Caraquet, VL",4190753
"13150270204","13150204",4191560
"13150270205","13150205",4192367
"13150270206","13150206",4193174
"1315028","Caraquet, TV",4193981
"13150280195","13150195",4194788
"13150280196","13150196",4195595
"13150280197","13150197",4196402
"13150280198","13150198",4197209
"13150280199","13150199",4198016
"13150280200","13150200",4198823
"13150280201","13150201",4199630
"13150280202","13150202",4200437
"13150280207","13150207",4201244
"1315029","Shippagan, P",4202051
"13150290158","13150158",4202858
"13150290159","13150159",4203665
"13150290160","13150160",4204472
"13150290161","13150161",4205279
"13150290162","13150162",4206086
"13150290165","13150165",4206893
"13150290166","13150166",4207700
"13150290170","13150170",4208507
"13150290171","13150171",4209314
"13150290172","13150172",4210121
"13150290178","13150178",4210928
"1315030","Le Goulet, VL",4211735
"13150300180","13150180",4212542
"13150300181","13150181",4213349
"1315031","Shippagan, TV",4214156
"13150310173","13150173",4214963
"13150310174","13150174",4215770
"13150310175","13150175",4216577
"13150310176","13150176",4217384
"13150310177","13150177",4218191
"13150310179","13150179",4218998
"1315032","Lamèque, TV",4219805
"13150320167","13150167",4220612
"13150320168","13150168",4221419
"13150320169","13150169",4222226
"1315033","Sainte-Marie-Saint-Raphaël, VL",4223033
"13150330163","13150163",4223840
"13150330164","13150164",4224647
"1315036","Bertrand, VL",4225454
"13150360192","13150192",4226261
"13150360194","13150194",4227068
"13150360329","13150329",4227875
"1315037","Nigadoo, VL",4228682
"13150370251","13150251",4229489
"13150370312","13150312",4230296
"1315038","Grande-Anse, VL",4231103
"13150380211","13150211",4231910
"13150380215","13150215",4232717
"1315040","Maisonnette, VL",4233524
"13150400210","13150210",4234331
"24","Quebec",4235138
"2401","Les Îles-de-la-Madeleine",4235945
"2401023","Les Îles-de-la-Madeleine, MÉ",4236752
"24010230019","24010019",4237559
"24010230020","24010020",4238366
"24010230021","24010021",4239173
"24010230022","24010022",4239980
"24010230023","24010023",4240787
"24010230024","24010024",4241594
"24010230025","24010025",4242401
"24010230026","24010026",4243208
"24010230027","24010027",4244015
"24010230028","24010028",4244822
"24010230029","24010029",4245629
"24010230030","24010030",4246436
"24010230031","24010031",4247243
"24010230032","24010032",4248050
"24010230033","24010033",4248857
"24010230034","24010034",4249664
"24010230035","24010035",4250471
"24010230036","24010036",4251278
"24010230037","24010037",4252085
"24010230038","24010038",4252892
"2401042","Grosse-Île, MÉ",4253699
"24010420018","24010018",4254506
"2402","Le Rocher-Percé",4255313
"2402005","Percé, V",4256120
"24020050035","24020035",4256927
"24020050036","24020036",4257734
"24020050037","24020037",4258541
"24020050038","24020038",4259348
"24020050039","24020039",4260155
"24020050040","24020040",4260962
"24020050069","24020069",4261769
"2402010","Sainte-Thérèse-de-Gaspé, MÉ",4262576
"24020100041","24020041",4263383
"24020100042","24020042",4264190
"2402015","Grande-Rivière, V",4264997
"24020150043","24020043",4265804
"24020150044","24020044",4266611
"24020150045","24020045",4267418
"24020150046","24020046",4268225
"24020150047","24020047",4269032
"24020150048","24020048",4269839
"24020150049","24020049",4270646
"2402028","Chandler, V",4271453
"24020280050","24020050",4272260
"24020280051","24020051",4273067
"24020280052","24020052",4273874
"24020280053","24020053",4274681
"24020280054","24020054",4275488
"24020280055","24020055",4276295
"24020280056","24020056",4277102
"24020280057","24020057",4277909
"24020280058","24020058",4278716
"24020280059","24020059",4279523
"24020280060","24020060",4280330
"24020280061","24020061",4281137
"24020280062","24020062",4281944
"2402047","Port-Daniel--Gascons, MÉ",4282751
"24020470063","24020063",4283558
"24020470064","24020064",4284365
"24020470065","24020065",4285172
"24020470066","24020066",4285979
"24020470067","24020067",4286786
"2403","La Côte-de-Gaspé",4287593
"2403005","Gaspé, V",4288400
"24030050043","24030043",4289207
"24030050044","24030044",4290014
"24030050045","24030045",4290821
"24030050046","24030046",4291628
"24030050047","24030047",4292435
"24030050048","24030048",4293242
"24030050049","24030049",4294049
"24030050050","24030050",4294856
"24030050051","24030051",4295663
"24030050052","24030052",4296470
"24030050053","24030053",4297277
"24030050054","24030054",4298084
"24030050055","24030055",4298891
"24030050056","24030056",4299698
"24030050057","24030057",4300505
"24030050058","24030058",4301312
"24030050059","24030059",4302119
"24030050060","24030060",4302926
"24030050061","24030061",4303733
"24030050062","24030062",4304540
"24030050063","24030063",4305347
"24030050064","24030064",4306154
"24030050065","24030065",4306961
"2403010","Cloridorme, CT",4307768
"24030100034","24030034",4308575
"24030100035","24030035",4309382
"2403015","Petite-Vallée, MÉ",4310189
"24030150036","24030036",4310996
"2403020","Grande-Vallée, MÉ",4311803
"24030200037","24030037",4312610
"24030200038","24030038",4313417
"2403025","Murdochville, V",4314224
"24030250040","24030040",4315031
"24030250041","24030041",4315838
"2404","La Haute-Gaspésie",4316645
"2404005","Sainte-Madeleine-de-la-Rivière-Madeleine, MÉ",4317452
"24040050028","24040028",4318259
"2404010","Saint-Maxime-du-Mont-Louis, MÉ",4319066
"24040100029","24040029",4319873
"24040100030","24040030",4320680
"24040100031","24040031",4321487
"2404015","Mont-Saint-Pierre, VL",4322294
"24040150032","24040032",4323101
"2404020","Rivière-à-Claude, MÉ",4323908
"24040200033","24040033",4324715
"2404025","Marsoui, VL",4325522
"24040250034","24040034",4326329
"2404030","La Martre, MÉ",4327136
"24040300035","24040035",4327943
"2404037","Sainte-Anne-des-Monts, V",4328750
"24040370037","24040037",4329557
"24040370038","24040038",4330364
"24040370039","24040039",4331171
"24040370040","24040040",4331978
"24040370041","24040041",4332785
"24040370042","24040042",4333592
"24040370043","24040043",4334399
"24040370044","24040044",4335206
"24040370045","24040045",4336013
"24040370046","24040046",4336820
"24040370047","24040047",4337627
"24040370048","24040048",4338434
"24040370049","24040049",4339241
"24040370050","24040050",4340048
"2404047","Cap-Chat, V",4340855
"24040470051","24040051",4341662
"24040470052","24040052",4342469
"24040470053","24040053",4343276
"24040470054","24040054",4344083
"24040470055","24040055",4344890
"24040470056","24040056",4345697
"2404902","Mont-Albert, NO",4346504
"24049020036","24040036",4347311
"2405","Bonaventure",4348118
"2405010","Shigawake, MÉ",4348925
"24050100057","24050057",4349732
"2405015","Saint-Godefroi, CT",4350539
"24050150056","24050056",4351346
"2405020","Hope Town, MÉ",4352153
"24050200055","24050055",4352960
"2405025","Hope, CT",4353767
"24050250054","24050054",4354574
"2405032","Paspébiac, V",4355381
"24050320047","24050047",4356188
"24050320048","24050048",4356995
"24050320049","24050049",4357802
"24050320050","24050050",4358609
"24050320051","24050051",4359416
"24050320052","24050052",4360223
"24050320053","24050053",4361030
"2405040","New Carlisle, MÉ",4361837
"24050400044","24050044",4362644
"24050400045","24050045",4363451
"24050400046","24050046",4364258
"2405045","Bonaventure, V",4365065
"24050450039","24050039",4365872
"24050450040","24050040",4366679
"24050450041","24050041",4367486
"24050450042","24050042",4368293
"24050450043","24050043",4369100
"2405050","Saint-Elzéar, MÉ",4369907
"24050500037","24050037",4370714
"2405055","Saint-Siméon, PE",4371521
"24050550038","24050038",4372328
"24050550058","24050058",4373135
"2405060","Caplan, MÉ",4373942
"24050600059","24050059",4374749
"24050600060","24050060",4375556
"24050600061","24050061",4376363
"24050600062","24050062",4377170
"2405065","Saint-Alphonse, MÉ",4377977
"24050650036","24050036",4378784
"2405070","New Richmond, V",4379591
"24050700063","24050063",4380398
"24050700064","24050064",4381205
"24050700065","24050065",4382012
"24050700066","24050066",4382819
"24050700067","24050067",4383626
"24050700068","24050068",4384433
"24050700069","24050069",4385240
"2405077","Cascapédia--Saint-Jules, MÉ",4386047
"24050770070","24050070",4386854
"2406","Avignon",4387661
"2406005","Maria, MÉ",4388468
"24060050035","24060035",4389275
"24060050036","24060036",4390082
"24060050037","24060037",4390889
"24060050038","24060038",4391696
"24060050039","24060039",4392503
"2406013","Carleton-sur-Mer, V",4393310
"24060130040","24060040",4394117
"24060130041","24060041",4394924
"24060130042","24060042",4395731
"24060130043","24060043",4396538
"24060130044","24060044",4397345
"24060130045","24060045",4398152
"24060130046","24060046",4398959
"24060130047","24060047",4399766
"2406020","Nouvelle, MÉ",4400573
"24060200048","24060048",4401380
"24060200049","24060049",4402187
"24060200050","24060050",4402994
"24060200051","24060051",4403801
"2406025","Escuminac, MÉ",4404608
"24060250052","24060052",4405415
"2406030","Pointe-à-la-Croix, MÉ",4406222
"24060300053","24060053",4407029
"24060300056","24060056",4407836
"24060300057","24060057",4408643
"2406035","Ristigouche-Partie-Sud-Est, CT",4409450
"24060350061","24060061",4410257
"2406040","Saint-André-de-Restigouche, MÉ",4411064
"24060400063","24060063",4411871
"2406045","Matapédia, MÉ",4412678
"24060450062","24060062",4413485
"2406050","Saint-Alexis-de-Matapédia, MÉ",4414292
"24060500064","24060064",4415099
"2406055","Saint-François-d'Assise, MÉ",4415906
"24060550065","24060065",4416713
"24060550066","24060066",4417520
"2406060","L'Ascension-de-Patapédia, MÉ",4418327
"24060600067","24060067",4419134
"2406802","Gesgapegiag, IRI",4419941
"24068020034","24060034",4420748
"2406804","Listuguj, IRI",4421555
"24068040054","24060054",4422362
"24068040055","24060055",4423169
"24068040071","24060071",4423976
"2407","La Matapédia",4424783
"2407005","Sainte-Marguerite-Marie, MÉ",4425590
"24070050051","24070051",4426397
"2407010","Sainte-Florence, MÉ",4427204
"24070100091","24070091",4428011
"2407018","Causapscal, V",4428818
"24070180052","24070052",4429625
"24070180053","24070053",4430432
"24070180054","24070054",4431239
"24070180055","24070055",4432046
"24070180056","24070056",4432853
"2407025","Albertville, MÉ",4433660
"24070250090","24070090",4434467
"2407030","Saint-Léon-le-Grand, PE",4435274
"24070300085","24070085",4436081
"24070300086","24070086",4436888
"2407035","Saint-Zénon-du-Lac-Humqui, PE",4437695
"24070350087","24070087",4438502
"2407040","Sainte-Irène, PE",4439309
"24070400084","24070084",4440116
"2407047","Amqui, V",4440923
"24070470060","24070060",4441730
"24070470061","24070061",4442537
"24070470062","24070062",4443344
"24070470063","24070063",4444151
"24070470064","24070064",4444958
"24070470065","24070065",4445765
"24070470066","24070066",4446572
"24070470067","24070067",4447379
"24070470068","24070068",4448186
"24070470069","24070069",4448993
"24070470070","24070070",4449800
"24070470071","24070071",4450607
"2407057","Lac-au-Saumon, MÉ",4451414
"24070570057","24070057",4452221
"24070570058","24070058",4453028
"24070570059","24070059",4453835
"2407065","Saint-Alexandre-des-Lacs, PE",4454642
"24070650095","24070095",4455449
"2407070","Saint-Tharcisius, PE",4456256
"24070700094","24070094",4457063
"2407075","Saint-Vianney, MÉ",4457870
"24070750093","24070093",4458677
"2407080","Val-Brillant, MÉ",4459484
"24070800072","24070072",4460291
"24070800073","24070073",4461098
"2407085","Sayabec, MÉ",4461905
"24070850075","24070075",4462712
"24070850076","24070076",4463519
"24070850077","24070077",4464326
"24070850078","24070078",4465133
"2407090","Saint-Cléophas, PE",4465940
"24070900079","24070079",4466747
"2407095","Saint-Moïse, PE",4467554
"24070950080","24070080",4468361
"2407100","Saint-Noël, VL",4469168
"24071000081","24070081",4469975
"2407105","Saint-Damase, PE",4470782
"24071050082","24070082",4471589
"2407908","Lac-Casault, NO",4472396
"24079080050","24070050",4473203
"2407914","Lac-Matapédia, NO",4474010
"24079140074","24070074",4474817
"2408","Matane",4475624
"2408005","Les Méchins, MÉ",4476431
"24080050043","24080043",4477238
"24080050044","24080044",4478045
"2408010","Saint-Jean-de-Cherbourg, PE",4478852
"24080100046","24080046",4479659
"2408015","Grosses-Roches, MÉ",4480466
"24080150045","24080045",4481273
"2408023","Sainte-Félicité, MÉ",4482080
"24080230047","24080047",4482887
"24080230048","24080048",4483694
"2408030","Saint-Adelme, PE",4484501
"24080300049","24080049",4485308
"2408035","Saint-René-de-Matane, MÉ",4486115
"24080350079","24080079",4486922
"24080350081","24080081",4487729
"2408040","Sainte-Paule, MÉ",4488536
"24080400082","24080082",4489343
"2408053","Matane, V",4490150
"24080530050","24080050",4490957
"24080530051","24080051",4491764
"24080530052","24080052",4492571
"24080530053","24080053",4493378
"24080530054","24080054",4494185
"24080530055","24080055",4494992
"24080530056","24080056",4495799
"24080530057","24080057",4496606
"24080530058","24080058",4497413
"24080530059","24080059",4498220
"24080530060","24080060",4499027
"24080530061","24080061",4499834
"24080530062","24080062",4500641
"24080530063","24080063",4501448
"24080530064","24080064",4502255
"24080530065","24080065",4503062
"24080530066","24080066",4503869
"24080530067","24080067",4504676
"24080530068","24080068",4505483
"24080530069","24080069",4506290
"24080530070","24080070",4507097
"24080530071","24080071",4507904
"24080530072","24080072",4508711
"24080530073","24080073",4509518
"24080530074","24080074",4510325
"24080530075","24080075",4511132
"24080530076","24080076",4511939
"24080530077","24080077",4512746
"24080530078","24080078",4513553
"24080530088","24080088",4514360
"2408065","Saint-Léandre, PE",4515167
"24080650083","24080083",4515974
"2408073","Saint-Ulric, MÉ",4516781
"24080730084","24080084",4517588
"24080730085","24080085",4518395
"24080730087","24080087",4519202
"2408080","Baie-des-Sables, MÉ",4520009
"24080800086","24080086",4520816
"2408902","Rivière-Bonjour, NO",4521623
"24089020080","24080080",4522430
"2409","La Mitis",4523237
"2409005","La Rédemption, PE",4524044
"24090050067","24090067",4524851
"2409010","Saint-Charles-Garnier, PE",4525658
"24090100066","24090066",4526465
"2409015","Les Hauteurs, MÉ",4527272
"24090150065","24090065",4528079
"2409020","Sainte-Jeanne-d'Arc, PE",4528886
"24090200068","24090068",4529693
"2409025","Saint-Gabriel-de-Rimouski, MÉ",4530500
"24090250063","24090063",4531307
"24090250064","24090064",4532114
"2409030","Saint-Donat, PE",4532921
"24090300061","24090061",4533728
"24090300062","24090062",4534535
"2409035","Sainte-Angèle-de-Mérici, MÉ",4535342
"24090350069","24090069",4536149
"24090350070","24090070",4536956
"2409040","Padoue, MÉ",4537763
"24090400036","24090036",4538570
"2409048","Métis-sur-Mer, V",4539377
"24090480035","24090035",4540184
"2409055","Saint-Octave-de-Métis, PE",4540991
"24090550037","24090037",4541798
"2409060","Grand-Métis, MÉ",4542605
"24090600042","24090042",4543412
"2409065","Price, VL",4544219
"24090650038","24090038",4545026
"24090650039","24090039",4545833
"24090650040","24090040",4546640
"24090650041","24090041",4547447
"2409070","Saint-Joseph-de-Lepage, PE",4548254
"24090700057","24090057",4549061
"2409077","Mont-Joli, V",4549868
"24090770045","24090045",4550675
"24090770046","24090046",4551482
"24090770047","24090047",4552289
"24090770048","24090048",4553096
"24090770049","24090049",4553903
"24090770050","24090050",4554710
"24090770051","24090051",4555517
"24090770052","24090052",4556324
"24090770053","24090053",4557131
"24090770054","24090054",4557938
"24090770055","24090055",4558745
"24090770056","24090056",4559552
"24090770058","24090058",4560359
"2409085","Sainte-Flavie, PE",4561166
"24090850043","24090043",4561973
"24090850059","24090059",4562780
"2409092","Sainte-Luce, MÉ",4563587
"24090920060","24090060",4564394
"24090920073","24090073",4565201
"24090920074","24090074",4566008
"24090920075","24090075",4566815
"24090920076","24090076",4567622
"24090920077","24090077",4568429
"2410","Rimouski-Neigette",4569236
"2410005","Esprit-Saint, MÉ",4570043
"24100050152","24100152",4570850
"2410010","La Trinité-des-Monts, PE",4571657
"24100100151","24100151",4572464
"2410015","Saint-Narcisse-de-Rimouski, PE",4573271
"24100150148","24100148",4574078
"24100150150","24100150",4574885
"2410025","Saint-Marcellin, PE",4575692
"24100250149","24100149",4576499
"2410030","Saint-Anaclet-de-Lessard, PE",4577306
"24100300143","24100143",4578113
"24100300144","24100144",4578920
"24100300145","24100145",4579727
"24100300146","24100146",4580534
"2410043","Rimouski, V",4581341
"24100430074","24100074",4582148
"24100430075","24100075",4582955
"24100430076","24100076",4583762
"24100430077","24100077",4584569
"24100430078","24100078",4585376
"24100430079","24100079",4586183
"24100430080","24100080",4586990
"24100430081","24100081",4587797
"24100430082","24100082",4588604
"24100430083","24100083",4589411
"24100430084","24100084",4590218
"24100430085","24100085",4591025
"24100430086","24100086",4591832
"24100430087","24100087",4592639
"24100430088","24100088",4593446
"24100430089","24100089",4594253
"24100430090","24100090",4595060
"24100430091","24100091",4595867
"24100430092","24100092",4596674
"24100430093","24100093",4597481
"24100430094","24100094",4598288
"24100430095","24100095",4599095
"24100430096","24100096",4599902
"24100430097","24100097",4600709
"24100430098","24100098",4601516
"24100430099","24100099",4602323
"24100430100","24100100",4603130
"24100430101","24100101",4603937
"24100430102","24100102",4604744
"24100430106","24100106",4605551
"24100430107","24100107",4606358
"24100430108","24100108",4607165
"24100430109","24100109",4607972
"24100430110","24100110",4608779
"24100430111","24100111",4609586
"24100430112","24100112",4610393
"24100430113","24100113",4611200
"24100430114","24100114",4612007
"24100430115","24100115",4612814
"24100430116","24100116",4613621
"24100430117","24100117",4614428
"24100430118","24100118",4615235
"24100430119","24100119",4616042
"24100430120","24100120",4616849
"24100430121","24100121",4617656
"24100430122","24100122",4618463
"24100430123","24100123",4619270
"24100430124","24100124",4620077
"24100430125","24100125",4620884
"24100430126","24100126",4621691
"24100430127","24100127",4622498
"24100430128","24100128",4623305
"24100430129","24100129",4624112
"24100430130","24100130",4624919
"24100430131","24100131",4625726
"24100430132","24100132",4626533
"24100430133","24100133",4627340
"24100430134","24100134",4628147
"24100430137","24100137",4628954
"24100430138","24100138",4629761
"24100430139","24100139",4630568
"24100430140","24100140",4631375
"24100430141","24100141",4632182
"24100430142","24100142",4632989
"24100430147","24100147",4633796
"24100430159","24100159",4634603
"24100430160","24100160",4635410
"24100430161","24100161",4636217
"24100430162","24100162",4637024
"24100430164","24100164",4637831
"24100430167","24100167",4638638
"24100430168","24100168",4639445
"2410060","Saint-Valérien, PE",4640252
"24100600135","24100135",4641059
"24100600136","24100136",4641866
"2410070","Saint-Fabien, PE",4642673
"24100700155","24100155",4643480
"24100700156","24100156",4644287
"24100700157","24100157",4645094
"24100700158","24100158",4645901
"2410075","Saint-Eugène-de-Ladrière, PE",4646708
"24100750154","24100154",4647515
"2411","Les Basques",4648322
"2411005","Saint-Clément, PE",4649129
"24110050043","24110043",4649936
"2411010","Saint-Jean-de-Dieu, MÉ",4650743
"24110100026","24110026",4651550
"24110100028","24110028",4652357
"24110100029","24110029",4653164
"24110100030","24110030",4653971
"2411015","Sainte-Rita, MÉ",4654778
"24110150027","24110027",4655585
"2411020","Saint-Guy, MÉ",4656392
"24110200025","24110025",4657199
"2411025","Saint-Médard, MÉ",4658006
"24110250024","24110024",4658813
"2411030","Sainte-Françoise, PE",4659620
"24110300031","24110031",4660427
"2411035","Saint-Éloi, PE",4661234
"24110350042","24110042",4662041
"2411040","Trois-Pistoles, V",4662848
"24110400033","24110033",4663655
"24110400034","24110034",4664462
"24110400035","24110035",4665269
"24110400036","24110036",4666076
"24110400037","24110037",4666883
"24110400038","24110038",4667690
"24110400039","24110039",4668497
"2411045","Notre-Dame-des-Neiges, MÉ",4669304
"24110450032","24110032",4670111
"24110450040","24110040",4670918
"24110450041","24110041",4671725
"2411050","Saint-Mathieu-de-Rioux, PE",4672532
"24110500022","24110022",4673339
"2411055","Saint-Simon, PE",4674146
"24110550021","24110021",4674953
"2412","Rivière-du-Loup",4675760
"2412005","Saint-Cyprien, MÉ",4676567
"24120050107","24120107",4677374
"24120050108","24120108",4678181
"2412010","Saint-Hubert-de-Rivière-du-Loup, MÉ",4678988
"24120100106","24120106",4679795
"24120100117","24120117",4680602
"24120100118","24120118",4681409
"2412015","Saint-Antonin, MÉ",4682216
"24120150094","24120094",4683023
"24120150095","24120095",4683830
"24120150096","24120096",4684637
"24120150097","24120097",4685444
"24120150098","24120098",4686251
"24120150099","24120099",4687058
"24120150102","24120102",4687865
"2412020","Saint-Modeste, MÉ",4688672
"24120200057","24120057",4689479
"24120200058","24120058",4690286
"2412025","Saint-François-Xavier-de-Viger, MÉ",4691093
"24120250055","24120055",4691900
"2412030","Saint-Épiphane, MÉ",4692707
"24120300053","24120053",4693514
"24120300056","24120056",4694321
"2412035","Saint-Paul-de-la-Croix, PE",4695128
"24120350054","24120054",4695935
"2412043","L'Isle-Verte, MÉ",4696742
"24120430050","24120050",4697549
"24120430051","24120051",4698356
"24120430052","24120052",4699163
"2412057","Cacouna, MÉ",4699970
"24120570109","24120109",4700777
"24120570113","24120113",4701584
"24120570119","24120119",4702391
"2412065","Saint-Arsène, PE",4703198
"24120650111","24120111",4704005
"24120650112","24120112",4704812
"2412072","Rivière-du-Loup, V",4705619
"24120720059","24120059",4706426
"24120720060","24120060",4707233
"24120720061","24120061",4708040
"24120720062","24120062",4708847
"24120720063","24120063",4709654
"24120720064","24120064",4710461
"24120720065","24120065",4711268
"24120720066","24120066",4712075
"24120720067","24120067",4712882
"24120720068","24120068",4713689
"24120720069","24120069",4714496
"24120720070","24120070",4715303
"24120720071","24120071",4716110
"24120720072","24120072",4716917
"24120720073","24120073",4717724
"24120720074","24120074",4718531
"24120720075","24120075",4719338
"24120720076","24120076",4720145
"24120720077","24120077",4720952
"24120720078","24120078",4721759
"24120720079","24120079",4722566
"24120720080","24120080",4723373
"24120720081","24120081",4724180
"24120720082","24120082",4724987
"24120720083","24120083",4725794
"24120720084","24120084",4726601
"24120720085","24120085",4727408
"24120720086","24120086",4728215
"24120720087","24120087",4729022
"24120720088","24120088",4729829
"24120720089","24120089",4730636
"24120720090","24120090",4731443
"24120720091","24120091",4732250
"24120720092","24120092",4733057
"24120720093","24120093",4733864
"2412080","Notre-Dame-du-Portage, MÉ",4734671
"24120800100","24120100",4735478
"24120800101","24120101",4736285
"2413","Témiscouata",4737092
"2413005","Dégelis, V",4737899
"24130050046","24130046",4738706
"24130050048","24130048",4739513
"24130050049","24130049",4740320
"24130050050","24130050",4741127
"24130050051","24130051",4741934
"2413010","Saint-Jean-de-la-Lande, MÉ",4742741
"24130100052","24130052",4743548
"2413015","Packington, PE",4744355
"24130150053","24130053",4745162
"2413020","Saint-Marc-du-Lac-Long, PE",4745969
"24130200054","24130054",4746776
"2413025","Rivière-Bleue, MÉ",4747583
"24130250055","24130055",4748390
"24130250056","24130056",4749197
"24130250057","24130057",4750004
"2413030","Saint-Eusèbe, PE",4750811
"24130300077","24130077",4751618
"2413040","Saint-Juste-du-Lac, MÉ",4752425
"24130400047","24130047",4753232
"2413045","Auclair, MÉ",4754039
"24130450043","24130043",4754846
"2413050","Lejeune, MÉ",4755653
"24130500044","24130044",4756460
"2413055","Biencourt, MÉ",4757267
"24130550045","24130045",4758074
"2413060","Lac-des-Aigles, MÉ",4758881
"24130600039","24130039",4759688
"2413065","Saint-Michel-du-Squatec, MÉ",4760495
"24130650040","24130040",4761302
"24130650041","24130041",4762109
"24130650042","24130042",4762916
"2413073","Témiscouata-sur-le-Lac, V",4763723
"24130730070","24130070",4764530
"24130730071","24130071",4765337
"24130730072","24130072",4766144
"24130730073","24130073",4766951
"24130730074","24130074",4767758
"24130730075","24130075",4768565
"24130730076","24130076",4769372
"24130730078","24130078",4770179
"24130730079","24130079",4770986
"24130730080","24130080",4771793
"2413075","Saint-Pierre-de-Lamy, MÉ",4772600
"24130750081","24130081",4773407
"2413080","Saint-Louis-du-Ha! Ha!, PE",4774214
"24130800067","24130067",4775021
"24130800068","24130068",4775828
"24130800069","24130069",4776635
"2413085","Saint-Elzéar-de-Témiscouata, MÉ",4777442
"24130850066","24130066",4778249
"2413090","Saint-Honoré-de-Témiscouata, MÉ",4779056
"24130900065","24130065",4779863
"24130900082","24130082",4780670
"2413095","Pohénégamook, V",4781477
"24130950058","24130058",4782284
"24130950059","24130059",4783091
"24130950060","24130060",4783898
"24130950061","24130061",4784705
"24130950062","24130062",4785512
"24130950063","24130063",4786319
"2413100","Saint-Athanase, MÉ",4787126
"24131000064","24130064",4787933
"2414","Kamouraska",4788740
"2414005","Mont-Carmel, MÉ",4789547
"24140050066","24140066",4790354
"24140050092","24140092",4791161
"2414010","Saint-Bruno-de-Kamouraska, MÉ",4791968
"24140100064","24140064",4792775
"2414018","Saint-Pascal, V",4793582
"24140180057","24140057",4794389
"24140180058","24140058",4795196
"24140180059","24140059",4796003
"24140180060","24140060",4796810
"24140180061","24140061",4797617
"24140180062","24140062",4798424
"24140180063","24140063",4799231
"2414025","Sainte-Hélène-de-Kamouraska, MÉ",4800038
"24140250054","24140054",4800845
"24140250055","24140055",4801652
"2414030","Saint-Joseph-de-Kamouraska, PE",4802459
"24140300053","24140053",4803266
"2414035","Saint-Alexandre-de-Kamouraska, MÉ",4804073
"24140350048","24140048",4804880
"24140350049","24140049",4805687
"24140350050","24140050",4806494
"24140350051","24140051",4807301
"2414040","Saint-André, MÉ",4808108
"24140400052","24140052",4808915
"2414045","Saint-Germain, PE",4809722
"24140450056","24140056",4810529
"2414050","Kamouraska, MÉ",4811336
"24140500070","24140070",4812143
"2414055","Saint-Denis-De La Bouteillerie, MÉ",4812950
"24140550069","24140069",4813757
"2414060","Saint-Philippe-de-Néri, PE",4814564
"24140600067","24140067",4815371
"24140600068","24140068",4816178
"2414065","Rivière-Ouelle, MÉ",4816985
"24140650071","24140071",4817792
"24140650072","24140072",4818599
"2414070","Saint-Pacôme, MÉ",4819406
"24140700073","24140073",4820213
"24140700074","24140074",4821020
"24140700075","24140075",4821827
"2414075","Saint-Gabriel-Lalemant, MÉ",4822634
"24140750076","24140076",4823441
"24140750077","24140077",4824248
"2414080","Saint-Onésime-d'Ixworth, MÉ",4825055
"24140800091","24140091",4825862
"2414085","La Pocatière, V",4826669
"24140850080","24140080",4827476
"24140850081","24140081",4828283
"24140850082","24140082",4829090
"24140850083","24140083",4829897
"24140850084","24140084",4830704
"24140850085","24140085",4831511
"24140850086","24140086",4832318
"24140850087","24140087",4833125
"24140850088","24140088",4833932
"2414090","Sainte-Anne-de-la-Pocatière, PE",4834739
"24140900078","24140078",4835546
"24140900079","24140079",4836353
"24140900089","24140089",4837160
"24140900090","24140090",4837967
"2415","Charlevoix-Est",4838774
"2415005","Saint-Irénée, PE",4839581
"24150050048","24150048",4840388
"2415013","La Malbaie, V",4841195
"24150130032","24150032",4842002
"24150130033","24150033",4842809
"24150130034","24150034",4843616
"24150130035","24150035",4844423
"24150130036","24150036",4845230
"24150130037","24150037",4846037
"24150130038","24150038",4846844
"24150130039","24150039",4847651
"24150130040","24150040",4848458
"24150130041","24150041",4849265
"24150130042","24150042",4850072
"24150130043","24150043",4850879
"24150130044","24150044",4851686
"24150130045","24150045",4852493
"24150130046","24150046",4853300
"24150130047","24150047",4854107
"24150130056","24150056",4854914
"2415025","Notre-Dame-des-Monts, MÉ",4855721
"24150250060","24150060",4856528
"24150250061","24150061",4857335
"2415030","Saint-Aimé-des-Lacs, MÉ",4858142
"24150300049","24150049",4858949
"24150300059","24150059",4859756
"2415035","Clermont, V",4860563
"24150350050","24150050",4861370
"24150350051","24150051",4862177
"24150350052","24150052",4862984
"24150350053","24150053",4863791
"24150350054","24150054",4864598
"24150350055","24150055",4865405
"2415058","Saint-Siméon, MÉ",4866212
"24150580029","24150029",4867019
"24150580030","24150030",4867826
"24150580031","24150031",4868633
"2415065","Baie-Sainte-Catherine, MÉ",4869440
"24150650028","24150028",4870247
"2415902","Mont-Élie, NO",4871054
