Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Nunavut (62)   02000,Total - Sex,Total - Detailed mother tongue,31765.0,27665.0,35.0,1205.0,2860.0
Nunavut (62)   02000,Total - Sex,  Single responses,31435.0,27355.0,35.0,1190.0,2855.0
Nunavut (62)   02000,Total - Sex,    English,8925.0,8265.0,5.0,645.0,10.0
Nunavut (62)   02000,Total - Sex,    French,435.0,15.0,20.0,400.0,0.0
Nunavut (62)   02000,Total - Sex,    Non-official languages,22075.0,19070.0,15.0,150.0,2840.0
Nunavut (62)   02000,Total - Sex,      Aboriginal languages,21585.0,18660.0,15.0,85.0,2830.0
Nunavut (62)   02000,Total - Sex,        Algonquian languages,35.0,30.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,          Algonquin,0.0,0.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,          Atikamekw,0.0,0.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,          Blackfoot,0.0,0.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,          Cree languages,10.0,10.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,"            Cree, n.o.s.",15.0,15.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,            Swampy Cree,0.0,0.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,            Plains Cree,0.0,0.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,            Woods Cree,0.0,0.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,"            Cree, n.i.e.",0.0,0.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,          Malecite,0.0,0.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,          Mi'kmaq,0.0,0.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,          Innu/Montagnais,20.0,15.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,          Naskapi,0.0,0.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,          Ojibway,0.0,0.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,          Oji-Cree,0.0,0.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,"          Algonquian languages, n.i.e.",0.0,0.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,        Michif,0.0,5.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,        Athapaskan languages,5.0,0.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,          Carrier,0.0,0.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,          Wetsuweten,0.0,0.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,          Chilcotin,0.0,0.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,          Dene,5.0,5.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,          Tlicho (Dogrib),5.0,0.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,          Gwich'in,0.0,0.0,0.0,0.0,0.0
Nunavut (62)   02000,Total - Sex,          North Slavey (Hare),0.0,0.0,0.0,0.0,0.0
