Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,Total - Detailed mother tongue,138435.0,120590.0,130.0,17000.0,710.0
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,  Single responses,137685.0,120225.0,120.0,16625.0,715.0
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,    English,127635.0,115815.0,5.0,11780.0,35.0
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,    French,5190.0,550.0,105.0,4530.0,0.0
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,    Non-official languages,4860.0,3860.0,10.0,315.0,675.0
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,      Aboriginal languages,105.0,105.0,0.0,5.0,0.0
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,        Algonquian languages,100.0,100.0,0.0,5.0,0.0
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,          Algonquin,0.0,0.0,0.0,0.0,0.0
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,          Atikamekw,0.0,0.0,0.0,0.0,0.0
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,          Blackfoot,0.0,0.0,0.0,0.0,0.0
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,          Cree languages,0.0,5.0,0.0,0.0,0.0
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,"            Cree, n.o.s.",0.0,5.0,0.0,0.0,0.0
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,            Swampy Cree,0.0,0.0,0.0,0.0,0.0
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,            Plains Cree,0.0,0.0,0.0,0.0,0.0
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,            Woods Cree,0.0,0.0,0.0,0.0,0.0
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,"            Cree, n.i.e.",0.0,0.0,0.0,0.0,0.0
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,          Malecite,0.0,0.0,0.0,0.0,0.0
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,          Mi'kmaq,105.0,100.0,0.0,0.0,0.0
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,          Innu/Montagnais,0.0,0.0,0.0,0.0,0.0
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,          Naskapi,0.0,0.0,0.0,0.0,0.0
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,          Ojibway,0.0,0.0,0.0,0.0,0.0
Prince Edward Island / Île-du-Prince-Édouard (11)   00000,Total - Sex,          Oji-Cree,0.0,0.0,0.0,0.0,0.0
