Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Canada (01)   20000,Total - Sex,Total - Detailed mother tongue,33121175.0,22564665.0,4165015.0,5795570.0,595920.0
Canada (01)   20000,Total - Sex,  Single responses,32481635.0,22178780.0,4130085.0,5580580.0,592190.0
Canada (01)   20000,Total - Sex,    English,18858980.0,17162570.0,6240.0,1682285.0,7880.0
Canada (01)   20000,Total - Sex,    French,7054970.0,50620.0,3869850.0,3132950.0,1550.0
Canada (01)   20000,Total - Sex,    Non-official languages,6567680.0,4965590.0,254000.0,765340.0,582755.0
Canada (01)   20000,Total - Sex,      Aboriginal languages,200725.0,168240.0,13525.0,8935.0,10020.0
Canada (01)   20000,Total - Sex,        Algonquian languages,135425.0,111805.0,12865.0,6460.0,4300.0
Canada (01)   20000,Total - Sex,          Algonquin,1585.0,295.0,605.0,675.0,20.0
Canada (01)   20000,Total - Sex,          Atikamekw,5820.0,0.0,4965.0,200.0,655.0
Canada (01)   20000,Total - Sex,          Blackfoot,2860.0,2840.0,0.0,10.0,10.0
Canada (01)   20000,Total - Sex,          Cree languages,78200.0,71875.0,130.0,3980.0,2215.0
Canada (01)   20000,Total - Sex,"            Cree, n.o.s.",77900.0,71575.0,130.0,3975.0,2215.0
Canada (01)   20000,Total - Sex,            Swampy Cree,70.0,70.0,0.0,5.0,0.0
Canada (01)   20000,Total - Sex,            Plains Cree,150.0,150.0,0.0,0.0,0.0
Canada (01)   20000,Total - Sex,            Woods Cree,70.0,65.0,0.0,0.0,0.0
Canada (01)   20000,Total - Sex,"            Cree, n.i.e.",10.0,5.0,0.0,0.0,0.0
Canada (01)   20000,Total - Sex,          Malecite,415.0,405.0,0.0,10.0,0.0
Canada (01)   20000,Total - Sex,          Mi'kmaq,7635.0,7290.0,25.0,270.0,50.0
Canada (01)   20000,Total - Sex,          Innu/Montagnais,10785.0,1965.0,7115.0,995.0,710.0
Canada (01)   20000,Total - Sex,          Naskapi,605.0,430.0,10.0,95.0,70.0
Canada (01)   20000,Total - Sex,          Ojibway,17625.0,17165.0,10.0,190.0,260.0
Canada (01)   20000,Total - Sex,          Oji-Cree,9835.0,9500.0,5.0,20.0,310.0
Canada (01)   20000,Total - Sex,"          Algonquian languages, n.i.e.",60.0,50.0,0.0,5.0,5.0
Canada (01)   20000,Total - Sex,        Michif,450.0,370.0,0.0,80.0,5.0
Canada (01)   20000,Total - Sex,        Athapaskan languages,19215.0,18415.0,20.0,105.0,675.0
Canada (01)   20000,Total - Sex,          Carrier,1290.0,1270.0,5.0,15.0,5.0
Canada (01)   20000,Total - Sex,          Wetsuweten,125.0,120.0,0.0,0.0,0.0
Canada (01)   20000,Total - Sex,          Chilcotin,765.0,740.0,0.0,0.0,25.0
Canada (01)   20000,Total - Sex,          Dene,11220.0,10710.0,0.0,25.0,480.0
Canada (01)   20000,Total - Sex,          Tlicho (Dogrib),2030.0,1930.0,0.0,10.0,90.0
Canada (01)   20000,Total - Sex,          Gwich'in,355.0,350.0,0.0,0.0,0.0
Canada (01)   20000,Total - Sex,          North Slavey (Hare),220.0,200.0,0.0,5.0,10.0
Canada (01)   20000,Total - Sex,          South Slavey,510.0,495.0,0.0,5.0,15.0
Canada (01)   20000,Total - Sex,"          Slavey, n.o.s.",1535.0,1455.0,10.0,25.0,45.0
Canada (01)   20000,Total - Sex,          Sarcee,150.0,145.0,0.0,5.0,0.0
Canada (01)   20000,Total - Sex,          Beaver,245.0,235.0,0.0,0.0,0.0
Canada (01)   20000,Total - Sex,          Sekani,55.0,50.0,0.0,0.0,0.0
Canada (01)   20000,Total - Sex,          Kaska (Nahani),255.0,255.0,0.0,0.0,0.0
Canada (01)   20000,Total - Sex,          Tahltan,100.0,100.0,0.0,0.0,0.0
Canada (01)   20000,Total - Sex,          Northern Tutchone,180.0,175.0,0.0,0.0,5.0
Canada (01)   20000,Total - Sex,          Southern Tutchone,110.0,110.0,0.0,0.0,0.0
Canada (01)   20000,Total - Sex,"          Tutchone, n.o.s.",10.0,5.0,0.0,0.0,0.0
Canada (01)   20000,Total - Sex,"          Athapaskan languages, n.i.e.",75.0,70.0,0.0,0.0,0.0
Canada (01)   20000,Total - Sex,        Haida,50.0,45.0,0.0,0.0,0.0
Canada (01)   20000,Total - Sex,        Iroquoian languages,855.0,770.0,0.0,70.0,5.0
Canada (01)   20000,Total - Sex,          Mohawk,410.0,350.0,0.0,60.0,0.0
Canada (01)   20000,Total - Sex,          Cayuga,215.0,210.0,0.0,5.0,0.0
Canada (01)   20000,Total - Sex,          Oneida,160.0,155.0,0.0,5.0,0.0
Canada (01)   20000,Total - Sex,"          Iroquoian languages, n.i.e.",75.0,60.0,5.0,10.0,0.0
Canada (01)   20000,Total - Sex,        Kutenai,90.0,90.0,0.0,0.0,0.0
Canada (01)   20000,Total - Sex,        Salish languages,2440.0,2410.0,0.0,30.0,5.0
Canada (01)   20000,Total - Sex,          Shuswap (Secwepemctsin),570.0,565.0,0.0,10.0,0.0
Canada (01)   20000,Total - Sex,          Thompson (Ntlakapamux),365.0,370.0,0.0,0.0,0.0
Canada (01)   20000,Total - Sex,          Halkomelem,455.0,445.0,0.0,10.0,0.0
Canada (01)   20000,Total - Sex,          Lillooet,260.0,260.0,0.0,0.0,0.0
Canada (01)   20000,Total - Sex,          Okanagan,285.0,280.0,0.0,5.0,0.0
Canada (01)   20000,Total - Sex,          Squamish,55.0,55.0,0.0,5.0,0.0
Canada (01)   20000,Total - Sex,          Straits,140.0,140.0,0.0,0.0,0.0
Canada (01)   20000,Total - Sex,"          Salish languages, n.i.e.",305.0,295.0,0.0,5.0,0.0
Canada (01)   20000,Total - Sex,        Siouan languages,4200.0,4160.0,0.0,30.0,10.0
Canada (01)   20000,Total - Sex,          Dakota,1060.0,1050.0,0.0,10.0,5.0
Canada (01)   20000,Total - Sex,          Stoney,3045.0,3015.0,0.0,20.0,10.0
Canada (01)   20000,Total - Sex,"          Siouan languages, n.i.e.",95.0,90.0,0.0,0.0,0.0
Canada (01)   20000,Total - Sex,        Tlingit,100.0,100.0,0.0,0.0,5.0
Canada (01)   20000,Total - Sex,        Tsimshian languages,1550.0,1545.0,0.0,10.0,0.0
Canada (01)   20000,Total - Sex,          Gitksan,785.0,785.0,0.0,0.0,0.0
Canada (01)   20000,Total - Sex,          Nisga'a,535.0,530.0,0.0,5.0,0.0
