Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,Total - Detailed mother tongue,910615.0,814670.0,875.0,93435.0,1635.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,  Single responses,904285.0,811360.0,840.0,90470.0,1615.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,    English,836085.0,776845.0,50.0,59095.0,100.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,    French,31105.0,2250.0,725.0,28130.0,5.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,    Non-official languages,37090.0,32260.0,70.0,3245.0,1515.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,      Aboriginal languages,4715.0,4630.0,0.0,55.0,30.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,        Algonquian languages,4665.0,4585.0,0.0,50.0,30.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          Algonquin,0.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          Atikamekw,5.0,0.0,0.0,5.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          Blackfoot,0.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          Cree languages,25.0,25.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,"            Cree, n.o.s.",25.0,25.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,            Swampy Cree,0.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,            Plains Cree,0.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,            Woods Cree,0.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,"            Cree, n.i.e.",0.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          Malecite,10.0,5.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          Mi'kmaq,4620.0,4540.0,0.0,45.0,30.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          Innu/Montagnais,0.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          Naskapi,0.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          Ojibway,10.0,15.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          Oji-Cree,0.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,"          Algonquian languages, n.i.e.",0.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,        Michif,0.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,        Athapaskan languages,5.0,5.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          Carrier,0.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          Wetsuweten,0.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          Chilcotin,0.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          Dene,5.0,5.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          Tlicho (Dogrib),0.0,5.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          Gwich'in,0.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          North Slavey (Hare),0.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          South Slavey,0.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,"          Slavey, n.o.s.",5.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          Sarcee,0.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          Beaver,0.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          Sekani,0.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          Kaska (Nahani),0.0,0.0,0.0,0.0,0.0
Nova Scotia / Nouvelle-Écosse (12)   00000,Total - Sex,          Tahltan,0.0,0.0,0.0,0.0,0.0
