Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Yukon (60)   01000,Total - Sex,Total - Detailed mother tongue,33655.0,29050.0,90.0,4415.0,95.0
Yukon (60)   01000,Total - Sex,  Single responses,33145.0,28695.0,90.0,4265.0,100.0
Yukon (60)   01000,Total - Sex,    English,28065.0,25365.0,0.0,2695.0,5.0
Yukon (60)   01000,Total - Sex,    French,1455.0,75.0,85.0,1300.0,0.0
Yukon (60)   01000,Total - Sex,    Non-official languages,3620.0,3255.0,5.0,275.0,95.0
Yukon (60)   01000,Total - Sex,      Aboriginal languages,835.0,825.0,0.0,10.0,5.0
Yukon (60)   01000,Total - Sex,        Algonquian languages,35.0,30.0,0.0,5.0,0.0
Yukon (60)   01000,Total - Sex,          Algonquin,0.0,0.0,0.0,5.0,0.0
Yukon (60)   01000,Total - Sex,          Atikamekw,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Blackfoot,5.0,5.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Cree languages,20.0,15.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,"            Cree, n.o.s.",15.0,20.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,            Swampy Cree,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,            Plains Cree,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,            Woods Cree,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,"            Cree, n.i.e.",0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Malecite,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Mi'kmaq,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Innu/Montagnais,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Naskapi,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Ojibway,5.0,10.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Oji-Cree,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,"          Algonquian languages, n.i.e.",0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,        Michif,5.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,        Athapaskan languages,680.0,675.0,0.0,5.0,0.0
Yukon (60)   01000,Total - Sex,          Carrier,0.0,5.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Wetsuweten,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Chilcotin,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Dene,40.0,45.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Tlicho (Dogrib),0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Gwich'in,75.0,75.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          North Slavey (Hare),0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          South Slavey,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,"          Slavey, n.o.s.",20.0,20.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Sarcee,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Beaver,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Sekani,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Kaska (Nahani),230.0,225.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Tahltan,5.0,5.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Northern Tutchone,165.0,170.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Southern Tutchone,105.0,105.0,0.0,5.0,0.0
Yukon (60)   01000,Total - Sex,"          Tutchone, n.o.s.",5.0,5.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,"          Athapaskan languages, n.i.e.",25.0,25.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,        Haida,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,        Iroquoian languages,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Mohawk,0.0,5.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Cayuga,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Oneida,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,"          Iroquoian languages, n.i.e.",0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,        Kutenai,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,        Salish languages,5.0,5.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Shuswap (Secwepemctsin),5.0,5.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Thompson (Ntlakapamux),0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Halkomelem,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Lillooet,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Okanagan,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Squamish,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Straits,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,"          Salish languages, n.i.e.",0.0,5.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,        Siouan languages,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Dakota,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,          Stoney,0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,"          Siouan languages, n.i.e.",0.0,0.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,        Tlingit,85.0,85.0,0.0,0.0,0.0
Yukon (60)   01000,Total - Sex,        Tsimshian languages,5.0,5.0,0.0,0.0,0.0
