Geography,Sex (3),Detailed Mother,Total - Knowledge of Official Languages,  English only,  French only,  Both English and French,  Neither English nor French
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Bantu languages,10,10,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,        Swahili,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,"        Bantu languages, n.i.e.",10,10,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,      Twi,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,"      Niger-Congo languages, n.i.e.",0,10,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,"    African languages, n.i.e.",25,25,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,    Creoles,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,    Other languages,175,70,0,0,100
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,Multiple responses,720,435,10,265,15
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,  English and French,300,65,0,235,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,  English and non-official language,405,365,0,25,10
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,  French and non-official language,20,10,10,10,0
Newfoundland - Terre-Neuve (00010)   00000,Total - Sex,"  English, French and non-official language",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,Total - Detailed Mother Tongue,270820,261860,80,8640,240
Newfoundland - Terre-Neuve (00010)   00000,  Male,Single responses,270470,261650,70,8505,235
Newfoundland - Terre-Neuve (00010)   00000,  Male,  English,266455,259125,0,7280,50
Newfoundland - Terre-Neuve (00010)   00000,  Male,  French,1195,60,75,1060,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,  Non-official languages,2820,2465,0,165,190
Newfoundland - Terre-Neuve (00010)   00000,  Male,    Aboriginal languages,785,710,0,0,75
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Algonquian languages,585,525,0,10,55
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Algonquin,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Attikamek,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Blackfoot,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Cree,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Malecite,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Micmac,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Montagnais-Naskapi,575,515,0,0,55
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Ojibway,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Oji-Cree,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,"        Algonquian languages, n.i.e.",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Athapaskan languages,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Carrier,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Chilcotin,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Chipewyan,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Dene,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Dogrib,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Kutchin-Gwich'in (Loucheux),0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        North Slave (Hare),0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        South Slave,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,"        Athapaskan languages, n.i.e.",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Haida,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Iroquoian languages,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Mohawk,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,"        Iroquoian languages, n.i.e.",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Kutenai,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Salish languages,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Shuswap,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Thompson (Ntlakapamux),0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,"        Salish languages, n.i.e.",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Siouan languages,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Dakota/Sioux,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Tlingit,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Tsimshian languages,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Tsimshian,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Gitksan,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Nishga,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Wakashan languages,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Nootka,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,"        Wakashan languages, n.i.e.",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Inuktitut (Eskimo),200,185,0,0,20
Newfoundland - Terre-Neuve (00010)   00000,  Male,"      Aboriginal languages, n.i.e.",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,    Romance languages,190,150,0,35,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Italian,70,45,0,25,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Portuguese,55,55,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Romanian,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Spanish,55,50,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,"      Romance languages, n.i.e.",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,    Germanic languages,460,395,0,60,10
Newfoundland - Terre-Neuve (00010)   00000,  Male,      German,140,115,0,25,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Yiddish,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Netherlandic languages,75,55,0,20,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Dutch,75,55,0,20,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Flemish,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Frisian,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Scandinavian languages,205,185,0,10,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Danish,15,15,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Icelandic,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Norwegian,180,160,0,10,10
Newfoundland - Terre-Neuve (00010)   00000,  Male,        Swedish,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,"      Germanic languages, n.i.e.",40,40,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,    Celtic languages,10,15,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Gaelic languages,10,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Welsh,10,10,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,"      Celtic languages, n.i.e.",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,    Slavic languages,295,265,0,15,15
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Bulgarian,55,55,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Byelorussian,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Croatian,10,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Czech,10,10,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Macedonian,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Polish,60,55,0,10,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Russian,100,95,0,0,10
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Serbian,10,10,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Serbo-Croatian,20,10,0,0,10
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Slovak,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Slovenian,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Ukrainian,30,15,0,10,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,"      Slavic languages, n.i.e.",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,    Baltic languages,15,15,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Latvian (Lettish),15,15,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Lithuanian,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,    Finno-Ugric languages,40,30,0,10,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Estonian,0,10,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Finnish,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Hungarian,35,30,0,10,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,    Greek,45,35,0,0,15
Newfoundland - Terre-Neuve (00010)   00000,  Male,    Armenian,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,    Turkic languages,15,10,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Turkish,10,15,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,"      Turkic languages, n.i.e.",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,    Semitic languages,85,70,0,10,10
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Amharic,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Arabic,85,70,0,10,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Hebrew,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Maltese,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Somali,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Tingringa,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,"      Semitic languages, n.i.e.",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,    Indo-Iranian languages,155,150,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Bengali,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Gujarati,30,30,0,10,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Hindi,20,20,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Konkani,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Kurdish,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Marathi,10,10,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Pashto,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Persian (Farsi),20,20,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Punjabi,55,55,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Sindhi,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Sinhalese,10,10,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Urdu,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,"      Indo-Iranian languages, n.i.e.",10,10,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,    Dravidian languages,100,85,0,20,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Kannada,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Malayalam,15,10,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Tamil,70,55,0,15,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Telugu,20,15,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,"      Dravidian languages, n.i.e.",0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,    Japanese,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,    Korean,0,10,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,    Sino-Tibetan languages,415,370,0,0,40
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Chinese,390,345,0,0,40
Newfoundland - Terre-Neuve (00010)   00000,  Male,"      Sino-Tibetan languages, n.i.e.",20,20,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,    Tai languages,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Lao,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Thai,0,0,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,    Austro-Asiatic languages,55,55,0,0,0
Newfoundland - Terre-Neuve (00010)   00000,  Male,      Khmer (Cambodian),0,0,0,0,0
