Geography,Sex (3),Detailed Mother,Total - Knowledge of Official Languages,  English only,  French only,  Both English and French,  Neither English nor French
Saskatchewan (00047)   20000,  Male,      Serbo-Croatian,285,245,0,10,30
Saskatchewan (00047)   20000,  Male,      Slovak,125,115,0,0,0
Saskatchewan (00047)   20000,  Male,      Slovenian,40,35,0,0,0
Saskatchewan (00047)   20000,  Male,      Ukrainian,10730,10570,0,115,45
Saskatchewan (00047)   20000,  Male,"      Slavic languages, n.i.e.",50,50,0,0,0
Saskatchewan (00047)   20000,  Male,    Baltic languages,55,50,0,10,0
Saskatchewan (00047)   20000,  Male,      Latvian (Lettish),15,20,0,0,0
Saskatchewan (00047)   20000,  Male,      Lithuanian,35,30,0,10,0
Saskatchewan (00047)   20000,  Male,    Finno-Ugric languages,1550,1530,0,20,0
Saskatchewan (00047)   20000,  Male,      Estonian,10,15,0,0,0
Saskatchewan (00047)   20000,  Male,      Finnish,125,120,0,10,0
Saskatchewan (00047)   20000,  Male,      Hungarian,1410,1395,0,15,10
Saskatchewan (00047)   20000,  Male,    Greek,700,645,0,40,10
Saskatchewan (00047)   20000,  Male,    Armenian,0,0,0,0,0
Saskatchewan (00047)   20000,  Male,    Turkic languages,35,25,0,10,0
Saskatchewan (00047)   20000,  Male,      Turkish,35,25,0,0,0
Saskatchewan (00047)   20000,  Male,"      Turkic languages, n.i.e.",0,0,0,0,0
Saskatchewan (00047)   20000,  Male,    Semitic languages,695,615,0,35,50
Saskatchewan (00047)   20000,  Male,      Amharic,55,50,0,0,0
Saskatchewan (00047)   20000,  Male,      Arabic,345,300,0,25,20
Saskatchewan (00047)   20000,  Male,      Hebrew,10,0,0,10,0
Saskatchewan (00047)   20000,  Male,      Maltese,0,0,0,0,0
Saskatchewan (00047)   20000,  Male,      Somali,0,0,0,0,0
Saskatchewan (00047)   20000,  Male,      Tingringa,170,165,0,0,0
Saskatchewan (00047)   20000,  Male,"      Semitic languages, n.i.e.",115,100,0,0,10
Saskatchewan (00047)   20000,  Male,    Indo-Iranian languages,1105,1030,0,25,45
Saskatchewan (00047)   20000,  Male,      Bengali,70,70,0,0,0
Saskatchewan (00047)   20000,  Male,      Gujarati,185,175,0,10,0
Saskatchewan (00047)   20000,  Male,      Hindi,175,155,0,10,15
Saskatchewan (00047)   20000,  Male,      Konkani,0,10,0,0,0
Saskatchewan (00047)   20000,  Male,      Kurdish,10,10,0,0,0
Saskatchewan (00047)   20000,  Male,      Marathi,25,25,0,0,0
Saskatchewan (00047)   20000,  Male,      Pashto,20,15,0,0,10
Saskatchewan (00047)   20000,  Male,      Persian (Farsi),225,220,0,10,0
Saskatchewan (00047)   20000,  Male,      Punjabi,250,230,0,0,20
Saskatchewan (00047)   20000,  Male,      Sindhi,0,0,0,0,0
Saskatchewan (00047)   20000,  Male,      Sinhalese,45,40,0,0,0
Saskatchewan (00047)   20000,  Male,      Urdu,70,65,0,0,0
Saskatchewan (00047)   20000,  Male,"      Indo-Iranian languages, n.i.e.",20,20,0,0,0
Saskatchewan (00047)   20000,  Male,    Dravidian languages,225,220,0,10,0
Saskatchewan (00047)   20000,  Male,      Kannada,30,30,0,0,0
Saskatchewan (00047)   20000,  Male,      Malayalam,25,20,0,10,0
Saskatchewan (00047)   20000,  Male,      Tamil,130,130,0,0,0
Saskatchewan (00047)   20000,  Male,      Telugu,35,35,0,0,0
Saskatchewan (00047)   20000,  Male,"      Dravidian languages, n.i.e.",0,0,0,0,0
Saskatchewan (00047)   20000,  Male,    Japanese,80,70,0,0,10
Saskatchewan (00047)   20000,  Male,    Korean,115,95,0,10,10
