Geography,Sex (3),Detailed Mother,Total - Knowledge of Official Languages,  English only,  French only,  Both English and French,  Neither English nor French
Quebec - Québec (00024)   20000,  Female,      Serbian,550,90,115,260,75
Quebec - Québec (00024)   20000,  Female,      Serbo-Croatian,1465,90,605,415,350
Quebec - Québec (00024)   20000,  Female,      Slovak,705,250,45,365,35
Quebec - Québec (00024)   20000,  Female,      Slovenian,565,270,0,290,0
Quebec - Québec (00024)   20000,  Female,      Ukrainian,3395,1410,120,1720,140
Quebec - Québec (00024)   20000,  Female,"      Slavic languages, n.i.e.",620,225,80,290,35
Quebec - Québec (00024)   20000,  Female,    Baltic languages,795,410,0,370,10
Quebec - Québec (00024)   20000,  Female,      Latvian (Lettish),300,185,0,120,0
Quebec - Québec (00024)   20000,  Female,      Lithuanian,500,225,10,255,10
Quebec - Québec (00024)   20000,  Female,    Finno-Ugric languages,4710,2045,280,2220,155
Quebec - Québec (00024)   20000,  Female,      Estonian,230,125,0,105,0
Quebec - Québec (00024)   20000,  Female,      Finnish,255,130,0,125,0
Quebec - Québec (00024)   20000,  Female,      Hungarian,4220,1790,280,1995,155
Quebec - Québec (00024)   20000,  Female,    Greek,20715,7495,375,9810,3030
Quebec - Québec (00024)   20000,  Female,    Armenian,7195,820,855,4495,1015
Quebec - Québec (00024)   20000,  Female,    Turkic languages,1740,260,735,390,360
Quebec - Québec (00024)   20000,  Female,      Turkish,1620,245,665,370,340
Quebec - Québec (00024)   20000,  Female,"      Turkic languages, n.i.e.",125,10,70,20,20
Quebec - Québec (00024)   20000,  Female,    Semitic languages,27995,2970,9060,13030,2930
Quebec - Québec (00024)   20000,  Female,      Amharic,200,50,25,100,15
Quebec - Québec (00024)   20000,  Female,      Arabic,25320,2265,8810,11520,2725
Quebec - Québec (00024)   20000,  Female,      Hebrew,1640,465,35,1120,25
Quebec - Québec (00024)   20000,  Female,      Maltese,0,0,0,0,0
Quebec - Québec (00024)   20000,  Female,      Somali,435,145,70,110,105
Quebec - Québec (00024)   20000,  Female,      Tingringa,85,25,0,35,15
Quebec - Québec (00024)   20000,  Female,"      Semitic languages, n.i.e.",315,15,110,140,45
Quebec - Québec (00024)   20000,  Female,    Indo-Iranian languages,14720,6440,1085,4315,2875
Quebec - Québec (00024)   20000,  Female,      Bengali,2365,1155,150,510,555
Quebec - Québec (00024)   20000,  Female,      Gujarati,2045,1065,65,490,435
Quebec - Québec (00024)   20000,  Female,      Hindi,885,505,0,300,75
Quebec - Québec (00024)   20000,  Female,      Konkani,60,35,0,15,10
Quebec - Québec (00024)   20000,  Female,      Kurdish,285,10,170,30,75
Quebec - Québec (00024)   20000,  Female,      Marathi,70,10,0,55,10
Quebec - Québec (00024)   20000,  Female,      Pashto,75,35,0,25,20
Quebec - Québec (00024)   20000,  Female,      Persian (Farsi),3725,1170,575,1520,465
Quebec - Québec (00024)   20000,  Female,      Punjabi,2975,1365,70,750,790
Quebec - Québec (00024)   20000,  Female,      Sindhi,145,70,0,45,25
Quebec - Québec (00024)   20000,  Female,      Sinhalese,90,70,0,20,0
Quebec - Québec (00024)   20000,  Female,      Urdu,1735,820,50,485,380
Quebec - Québec (00024)   20000,  Female,"      Indo-Iranian languages, n.i.e.",255,125,10,70,45
Quebec - Québec (00024)   20000,  Female,    Dravidian languages,3915,2275,115,650,870
Quebec - Québec (00024)   20000,  Female,      Kannada,60,40,0,25,0
Quebec - Québec (00024)   20000,  Female,      Malayalam,160,100,0,55,0
Quebec - Québec (00024)   20000,  Female,      Tamil,3640,2100,120,555,865
Quebec - Québec (00024)   20000,  Female,      Telugu,45,25,0,10,10
Quebec - Québec (00024)   20000,  Female,"      Dravidian languages, n.i.e.",10,10,0,0,0
Quebec - Québec (00024)   20000,  Female,    Japanese,975,485,45,340,105
Quebec - Québec (00024)   20000,  Female,    Korean,1500,675,100,460,265
Quebec - Québec (00024)   20000,  Female,    Sino-Tibetan languages,20675,6635,2755,5620,5660
Quebec - Québec (00024)   20000,  Female,      Chinese,20565,6595,2750,5575,5645
Quebec - Québec (00024)   20000,  Female,"      Sino-Tibetan languages, n.i.e.",110,45,0,45,15
Quebec - Québec (00024)   20000,  Female,    Tai languages,2135,150,1030,620,335
Quebec - Québec (00024)   20000,  Female,      Lao,1905,65,980,540,325
Quebec - Québec (00024)   20000,  Female,      Thai,230,85,55,80,10
Quebec - Québec (00024)   20000,  Female,    Austro-Asiatic languages,14635,1065,5195,5035,3340
Quebec - Québec (00024)   20000,  Female,      Khmer (Cambodian),3625,175,1650,820,985
Quebec - Québec (00024)   20000,  Female,      Vietnamese,11010,890,3545,4220,2355
Quebec - Québec (00024)   20000,  Female,"      Austro-Asiatic languages, n.i.e.",0,0,0,0,0
Quebec - Québec (00024)   20000,  Female,    Malayo-Polynesian languages,6100,4345,45,1560,150
Quebec - Québec (00024)   20000,  Female,      Malay-Bahasa,95,30,0,60,0
Quebec - Québec (00024)   20000,  Female,      Tagalog (Pilipino),5215,3755,10,1325,130
Quebec - Québec (00024)   20000,  Female,"      Malayo-Polynesian languages, n.i.e.",790,555,40,175,15
Quebec - Québec (00024)   20000,  Female,"    Asiatic languages, n.i.e.",30,0,15,0,10
Quebec - Québec (00024)   20000,  Female,    Niger-Congo languages,2105,465,885,655,95
Quebec - Québec (00024)   20000,  Female,      Bantu languages,1060,75,635,275,75
Quebec - Québec (00024)   20000,  Female,        Swahili,95,25,50,20,0
Quebec - Québec (00024)   20000,  Female,"        Bantu languages, n.i.e.",960,55,580,250,70
Quebec - Québec (00024)   20000,  Female,      Twi,360,220,0,125,15
Quebec - Québec (00024)   20000,  Female,"      Niger-Congo languages, n.i.e.",685,175,250,255,0
Quebec - Québec (00024)   20000,  Female,"    African languages, n.i.e.",135,60,50,20,0
Quebec - Québec (00024)   20000,  Female,    Creoles,17445,135,12075,3980,1260
Quebec - Québec (00024)   20000,  Female,    Other languages,570,10,190,125,240
Quebec - Québec (00024)   20000,  Female,Multiple responses,51265,4335,10745,35775,415
Quebec - Québec (00024)   20000,  Female,  English and French,25970,495,1670,23770,25
Quebec - Québec (00024)   20000,  Female,  English and non-official language,8095,3640,85,4250,115
Quebec - Québec (00024)   20000,  Female,  French and non-official language,14240,70,8835,5110,220
Quebec - Québec (00024)   20000,  Female,"  English, French and non-official language",2965,130,155,2635,45
