Geography,Sex (3),Detailed Mother,Total - Knowledge of Official Languages,  English only,  French only,  Both English and French,  Neither English nor French
Canada (00000)   20000,Total - Sex,      Iroquoian languages,425,375,0,50,0
Canada (00000)   20000,Total - Sex,        Mohawk,285,230,10,45,0
Canada (00000)   20000,Total - Sex,"        Iroquoian languages, n.i.e.",145,140,0,0,0
Canada (00000)   20000,Total - Sex,      Kutenai,105,105,0,0,0
Canada (00000)   20000,Total - Sex,      Salish languages,2525,2495,10,20,0
Canada (00000)   20000,Total - Sex,        Shuswap,575,575,0,10,0
Canada (00000)   20000,Total - Sex,        Thompson (Ntlakapamux),410,400,0,10,0
Canada (00000)   20000,Total - Sex,"        Salish languages, n.i.e.",1540,1525,0,0,10
Canada (00000)   20000,Total - Sex,      Siouan languages,4035,3965,0,30,30
Canada (00000)   20000,Total - Sex,        Dakota/Sioux,4030,3970,0,30,30
Canada (00000)   20000,Total - Sex,      Tlingit,110,110,0,0,0
Canada (00000)   20000,Total - Sex,      Tsimshian languages,2110,2085,0,10,15
Canada (00000)   20000,Total - Sex,        Tsimshian,375,375,0,0,0
Canada (00000)   20000,Total - Sex,        Gitksan,1060,1035,0,10,15
Canada (00000)   20000,Total - Sex,        Nishga,675,675,0,0,0
Canada (00000)   20000,Total - Sex,      Wakashan languages,1360,1355,0,10,0
Canada (00000)   20000,Total - Sex,        Nootka,460,455,0,10,0
Canada (00000)   20000,Total - Sex,"        Wakashan languages, n.i.e.",900,895,0,0,0
Canada (00000)   20000,Total - Sex,      Inuktitut (Eskimo),26960,19085,925,690,6255
Canada (00000)   20000,Total - Sex,"      Aboriginal languages, n.i.e.",1075,935,60,60,20
Canada (00000)   20000,Total - Sex,    Romance languages,945010,577345,67880,195220,104560
Canada (00000)   20000,Total - Sex,      Italian,484495,296735,23585,116965,47210
Canada (00000)   20000,Total - Sex,      Portuguese,211290,140020,11430,27065,32770
Canada (00000)   20000,Total - Sex,      Romanian,35710,18075,3025,12595,2015
Canada (00000)   20000,Total - Sex,      Spanish,212885,122320,29810,38200,22555
Canada (00000)   20000,Total - Sex,"      Romance languages, n.i.e.",620,195,30,400,0
Canada (00000)   20000,Total - Sex,    Germanic languages,660650,593445,1740,53105,12365
Canada (00000)   20000,Total - Sex,      German,450135,406635,1345,31800,10360
Canada (00000)   20000,Total - Sex,      Yiddish,21415,15220,50,4825,1320
Canada (00000)   20000,Total - Sex,      Netherlandic languages,143700,129615,310,13235,550
Canada (00000)   20000,Total - Sex,        Dutch,133805,121625,155,11525,495
Canada (00000)   20000,Total - Sex,        Flemish,6980,5195,150,1600,30
Canada (00000)   20000,Total - Sex,        Frisian,2920,2795,0,105,20
Canada (00000)   20000,Total - Sex,      Scandinavian languages,42955,40010,15,2815,115
Canada (00000)   20000,Total - Sex,        Danish,20285,19155,10,1110,10
Canada (00000)   20000,Total - Sex,        Icelandic,2670,2605,0,65,0
Canada (00000)   20000,Total - Sex,        Norwegian,10240,9655,0,550,25
Canada (00000)   20000,Total - Sex,        Swedish,9760,8595,0,1085,80
Canada (00000)   20000,Total - Sex,"      Germanic languages, n.i.e.",2435,1965,25,425,20
Canada (00000)   20000,Total - Sex,    Celtic languages,3980,3460,80,435,0
Canada (00000)   20000,Total - Sex,      Gaelic languages,2170,1930,0,235,0
Canada (00000)   20000,Total - Sex,      Welsh,1670,1500,0,165,0
Canada (00000)   20000,Total - Sex,"      Celtic languages, n.i.e.",140,25,80,30,0
Canada (00000)   20000,Total - Sex,    Slavic languages,625460,533105,6805,54685,30860
Canada (00000)   20000,Total - Sex,      Bulgarian,6335,4025,375,1620,310
Canada (00000)   20000,Total - Sex,      Byelorussian,420,340,0,40,40
Canada (00000)   20000,Total - Sex,      Croatian,50105,43690,260,3835,2320
Canada (00000)   20000,Total - Sex,      Czech,24985,21175,125,3400,285
Canada (00000)   20000,Total - Sex,      Macedonian,19300,17110,40,750,1395
Canada (00000)   20000,Total - Sex,      Polish,213415,176465,2350,22045,12550
Canada (00000)   20000,Total - Sex,      Russian,57495,45105,1620,5700,5065
Canada (00000)   20000,Total - Sex,      Serbian,28620,23350,245,2350,2675
Canada (00000)   20000,Total - Sex,      Serbo-Croatian,17935,12975,1190,1725,2050
Canada (00000)   20000,Total - Sex,      Slovak,18280,15845,125,1915,395
Canada (00000)   20000,Total - Sex,      Slovenian,14080,12525,20,1400,140
Canada (00000)   20000,Total - Sex,      Ukrainian,162695,150465,270,8855,3105
Canada (00000)   20000,Total - Sex,"      Slavic languages, n.i.e.",11785,10035,190,1040,520
Canada (00000)   20000,Total - Sex,    Baltic languages,19015,16375,30,2285,325
Canada (00000)   20000,Total - Sex,      Latvian (Lettish),9635,8325,10,1175,130
Canada (00000)   20000,Total - Sex,      Lithuanian,9385,8045,25,1110,200
Canada (00000)   20000,Total - Sex,    Finno-Ugric languages,112655,97995,605,11330,2730
Canada (00000)   20000,Total - Sex,      Estonian,10690,9450,0,1030,205
Canada (00000)   20000,Total - Sex,      Finnish,24735,22810,10,1275,635
Canada (00000)   20000,Total - Sex,      Hungarian,77235,65730,600,9020,1885
Canada (00000)   20000,Total - Sex,    Greek,121180,82625,715,27805,10030
Canada (00000)   20000,Total - Sex,    Armenian,26295,9980,1505,12330,2475
Canada (00000)   20000,Total - Sex,    Turkic languages,12825,8205,1265,1800,1545
Canada (00000)   20000,Total - Sex,      Turkish,11845,7530,1185,1675,1450
Canada (00000)   20000,Total - Sex,"      Turkic languages, n.i.e.",975,680,75,120,100
Canada (00000)   20000,Total - Sex,    Semitic languages,213090,123490,18865,53315,17425
Canada (00000)   20000,Total - Sex,      Amharic,8670,7630,45,625,365
Canada (00000)   20000,Total - Sex,      Arabic,148555,72765,17760,45845,12185
Canada (00000)   20000,Total - Sex,      Hebrew,13125,9320,95,3505,210
Canada (00000)   20000,Total - Sex,      Maltese,7115,6775,0,265,70
Canada (00000)   20000,Total - Sex,      Somali,25255,19005,570,1880,3795
Canada (00000)   20000,Total - Sex,      Tingringa,5500,5010,10,255,225
Canada (00000)   20000,Total - Sex,"      Semitic languages, n.i.e.",4865,2980,390,925,570
Canada (00000)   20000,Total - Sex,    Indo-Iranian languages,430485,345900,2315,26235,56035
Canada (00000)   20000,Total - Sex,      Bengali,15780,11900,355,2015,1505
Canada (00000)   20000,Total - Sex,      Gujarati,45185,37355,165,3120,4555
Canada (00000)   20000,Total - Sex,      Hindi,42775,38040,0,2200,2535
Canada (00000)   20000,Total - Sex,      Konkani,1235,1100,0,80,55
Canada (00000)   20000,Total - Sex,      Kurdish,4090,2925,310,115,735
Canada (00000)   20000,Total - Sex,      Marathi,1585,1330,0,215,40
Canada (00000)   20000,Total - Sex,      Pashto,2360,1755,0,210,405
Canada (00000)   20000,Total - Sex,      Persian (Farsi),60275,45400,1115,7780,5980
Canada (00000)   20000,Total - Sex,      Punjabi,201780,159180,200,6160,36235
Canada (00000)   20000,Total - Sex,      Sindhi,7825,6600,20,735,470
Canada (00000)   20000,Total - Sex,      Sinhalese,4190,3890,15,190,85
Canada (00000)   20000,Total - Sex,      Urdu,39770,33365,115,3055,3235
Canada (00000)   20000,Total - Sex,"      Indo-Iranian languages, n.i.e.",3620,3055,15,355,205
Canada (00000)   20000,Total - Sex,    Dravidian languages,73910,62860,290,2890,7870
Canada (00000)   20000,Total - Sex,      Kannada,810,710,0,90,10
Canada (00000)   20000,Total - Sex,      Malayalam,4795,4365,0,230,200
Canada (00000)   20000,Total - Sex,      Tamil,66840,56485,285,2450,7610
Canada (00000)   20000,Total - Sex,      Telugu,1425,1260,0,115,50
Canada (00000)   20000,Total - Sex,"      Dravidian languages, n.i.e.",40,40,0,0,0
Canada (00000)   20000,Total - Sex,    Japanese,33545,28590,110,1435,3410
Canada (00000)   20000,Total - Sex,    Korean,54540,42865,195,2685,8795
Canada (00000)   20000,Total - Sex,    Sino-Tibetan languages,720795,531700,5725,28005,155360
Canada (00000)   20000,Total - Sex,      Chinese,715635,527495,5710,27765,154670
Canada (00000)   20000,Total - Sex,"      Sino-Tibetan languages, n.i.e.",5160,4200,15,240,700
Canada (00000)   20000,Total - Sex,    Tai languages,15335,9645,2095,2060,1535
Canada (00000)   20000,Total - Sex,      Lao,12685,7380,2000,1890,1415
Canada (00000)   20000,Total - Sex,      Thai,2650,2265,95,170,120
Canada (00000)   20000,Total - Sex,    Austro-Asiatic languages,122440,75305,10110,15825,21195
Canada (00000)   20000,Total - Sex,      Khmer (Cambodian),15160,6875,3250,2305,2725
Canada (00000)   20000,Total - Sex,      Vietnamese,106515,67840,6860,13505,18310
Canada (00000)   20000,Total - Sex,"      Austro-Asiatic languages, n.i.e.",765,585,0,15,160
Canada (00000)   20000,Total - Sex,    Malayo-Polynesian languages,152385,144865,130,4310,3075
Canada (00000)   20000,Total - Sex,      Malay-Bahasa,4915,4575,10,215,125
Canada (00000)   20000,Total - Sex,      Tagalog (Pilipino),133210,126905,55,3635,2610
Canada (00000)   20000,Total - Sex,"      Malayo-Polynesian languages, n.i.e.",14255,13385,70,455,340
Canada (00000)   20000,Total - Sex,"    Asiatic languages, n.i.e.",365,250,30,30,55
Canada (00000)   20000,Total - Sex,    Niger-Congo languages,22045,15620,2225,3665,535
Canada (00000)   20000,Total - Sex,      Bantu languages,7415,3725,1540,1870,280
Canada (00000)   20000,Total - Sex,        Swahili,2540,1995,145,305,85
Canada (00000)   20000,Total - Sex,"        Bantu languages, n.i.e.",4875,1725,1390,1555,195
Canada (00000)   20000,Total - Sex,      Twi,7045,6360,25,495,170
Canada (00000)   20000,Total - Sex,"      Niger-Congo languages, n.i.e.",7585,5535,660,1300,90
Canada (00000)   20000,Total - Sex,"    African languages, n.i.e.",2355,1860,115,280,100
Canada (00000)   20000,Total - Sex,    Creoles,35050,1595,20515,11105,1835
Canada (00000)   20000,Total - Sex,    Other languages,7945,4395,415,485,2640
Canada (00000)   20000,Total - Sex,Multiple responses,402560,240600,20840,137525,3595
Canada (00000)   20000,Total - Sex,  English and French,107945,11990,3385,92485,75
Canada (00000)   20000,Total - Sex,  English and non-official language,249540,225000,240,21475,2820
Canada (00000)   20000,Total - Sex,  French and non-official language,35845,2360,16915,15985,580
Canada (00000)   20000,Total - Sex,"  English, French and non-official language",9230,1245,300,7575,110
Canada (00000)   20000,  Male,Total - Detailed Mother Tongue,14046880,9542070,1891240,2425580,187985
Canada (00000)   20000,  Male,Single responses,13849880,9423350,1881635,2358645,186240
Canada (00000)   20000,  Male,  English,8347185,7670125,2690,671845,2525
Canada (00000)   20000,  Male,  French,3244395,15660,1807725,1420615,395
Canada (00000)   20000,  Male,  Non-official languages,2258295,1737560,71220,266185,183325
Canada (00000)   20000,  Male,    Aboriginal languages,92325,74580,5280,2975,9490
Canada (00000)   20000,  Male,      Algonquian languages,64160,51380,4780,2500,5495
Canada (00000)   20000,  Male,        Algonquin,1020,220,415,330,50
Canada (00000)   20000,  Male,        Attikamek,2010,0,1365,55,590
Canada (00000)   20000,  Male,        Blackfoot,1605,1595,0,10,10
Canada (00000)   20000,  Male,        Cree,37860,32910,120,1605,3225
Canada (00000)   20000,  Male,        Malecite,265,260,10,0,0
Canada (00000)   20000,  Male,        Micmac,3410,3175,0,155,70
Canada (00000)   20000,  Male,        Montagnais-Naskapi,4300,755,2850,185,510
Canada (00000)   20000,  Male,        Ojibway,11160,10320,30,125,685
Canada (00000)   20000,  Male,        Oji-Cree,2425,2065,0,0,360
Canada (00000)   20000,  Male,"        Algonquian languages, n.i.e.",100,75,0,20,0
Canada (00000)   20000,  Male,      Athapaskan languages,8815,7900,20,85,815
Canada (00000)   20000,  Male,        Carrier,695,685,0,10,10
Canada (00000)   20000,  Male,        Chilcotin,265,245,0,0,20
Canada (00000)   20000,  Male,        Chipewyan,690,645,0,15,25
Canada (00000)   20000,  Male,        Dene,4130,3565,0,20,550
Canada (00000)   20000,  Male,        Dogrib,1025,895,0,10,125
Canada (00000)   20000,  Male,        Kutchin-Gwich'in (Loucheux),145,145,0,0,0
Canada (00000)   20000,  Male,        North Slave (Hare),135,115,0,0,15
Canada (00000)   20000,  Male,        South Slave,1200,1095,10,25,65
Canada (00000)   20000,  Male,"        Athapaskan languages, n.i.e.",530,515,0,10,10
Canada (00000)   20000,  Male,      Haida,75,75,0,0,0
Canada (00000)   20000,  Male,      Iroquoian languages,160,135,10,15,0
Canada (00000)   20000,  Male,        Mohawk,115,90,0,15,0
Canada (00000)   20000,  Male,"        Iroquoian languages, n.i.e.",45,45,0,0,0
Canada (00000)   20000,  Male,      Kutenai,50,55,0,0,0
Canada (00000)   20000,  Male,      Salish languages,1255,1245,0,0,0
Canada (00000)   20000,  Male,        Shuswap,310,310,0,0,0
Canada (00000)   20000,  Male,        Thompson (Ntlakapamux),205,200,0,0,0
Canada (00000)   20000,  Male,"        Salish languages, n.i.e.",740,740,0,10,0
Canada (00000)   20000,  Male,      Siouan languages,2025,1990,0,15,15
Canada (00000)   20000,  Male,        Dakota/Sioux,2025,1990,0,15,15
Canada (00000)   20000,  Male,      Tlingit,50,50,0,0,0
Canada (00000)   20000,  Male,      Tsimshian languages,1040,1035,0,0,0
Canada (00000)   20000,  Male,        Tsimshian,160,160,0,0,0
Canada (00000)   20000,  Male,        Gitksan,510,505,0,0,10
Canada (00000)   20000,  Male,        Nishga,370,370,0,0,0
Canada (00000)   20000,  Male,      Wakashan languages,660,660,0,10,0
Canada (00000)   20000,  Male,        Nootka,215,215,0,0,0
Canada (00000)   20000,  Male,"        Wakashan languages, n.i.e.",445,445,0,0,0
Canada (00000)   20000,  Male,      Inuktitut (Eskimo),13560,9655,435,315,3155
Canada (00000)   20000,  Male,"      Aboriginal languages, n.i.e.",465,390,30,25,10
Canada (00000)   20000,  Male,    Romance languages,475035,300295,31895,101575,41270
Canada (00000)   20000,  Male,      Italian,247540,158070,11375,60680,17420
Canada (00000)   20000,  Male,      Portuguese,105330,72070,5695,13605,13960
Canada (00000)   20000,  Male,      Romanian,17920,8965,1495,6720,740
Canada (00000)   20000,  Male,      Spanish,103910,61080,13320,20350,9150
Canada (00000)   20000,  Male,"      Romance languages, n.i.e.",330,105,10,215,0
Canada (00000)   20000,  Male,    Germanic languages,318065,287000,865,24630,5575
Canada (00000)   20000,  Male,      German,214430,194790,690,14395,4555
Canada (00000)   20000,  Male,      Yiddish,10065,7090,25,2230,720
Canada (00000)   20000,  Male,      Netherlandic languages,70970,63995,130,6610,230
Canada (00000)   20000,  Male,        Dutch,66330,60210,90,5820,210
Canada (00000)   20000,  Male,        Flemish,3105,2305,45,740,10
Canada (00000)   20000,  Male,        Frisian,1535,1475,0,50,10
Canada (00000)   20000,  Male,      Scandinavian languages,21300,20075,10,1170,55
Canada (00000)   20000,  Male,        Danish,10835,10300,0,530,10
Canada (00000)   20000,  Male,        Icelandic,1130,1095,0,35,0
Canada (00000)   20000,  Male,        Norwegian,5030,4800,0,215,10
Canada (00000)   20000,  Male,        Swedish,4305,3880,0,385,35
Canada (00000)   20000,  Male,"      Germanic languages, n.i.e.",1295,1045,15,225,15
Canada (00000)   20000,  Male,    Celtic languages,1955,1660,45,245,0
Canada (00000)   20000,  Male,      Gaelic languages,1125,985,0,135,0
Canada (00000)   20000,  Male,      Welsh,735,655,0,75,0
Canada (00000)   20000,  Male,"      Celtic languages, n.i.e.",95,15,45,30,0
Canada (00000)   20000,  Male,    Slavic languages,301310,260220,2935,25960,12195
Canada (00000)   20000,  Male,      Bulgarian,3280,2130,180,805,165
Canada (00000)   20000,  Male,      Byelorussian,165,145,0,20,0
Canada (00000)   20000,  Male,      Croatian,25315,22545,130,1845,800
Canada (00000)   20000,  Male,      Czech,12935,11085,40,1695,115
Canada (00000)   20000,  Male,      Macedonian,9540,8720,10,305,505
Canada (00000)   20000,  Male,      Polish,102610,86165,915,10350,5185
Canada (00000)   20000,  Male,      Russian,26730,21395,670,2660,2005
Canada (00000)   20000,  Male,      Serbian,14975,12540,125,1125,1185
Canada (00000)   20000,  Male,      Serbo-Croatian,8855,6575,565,810,900
Canada (00000)   20000,  Male,      Slovak,9025,7875,75,975,100
Canada (00000)   20000,  Male,      Slovenian,6760,6150,10,565,30
Canada (00000)   20000,  Male,      Ukrainian,74985,69600,115,4280,985
Canada (00000)   20000,  Male,"      Slavic languages, n.i.e.",6125,5295,115,515,205
Canada (00000)   20000,  Male,    Baltic languages,9075,8015,20,950,80
Canada (00000)   20000,  Male,      Latvian (Lettish),4580,4100,0,445,35
Canada (00000)   20000,  Male,      Lithuanian,4490,3915,20,510,50
Canada (00000)   20000,  Male,    Finno-Ugric languages,54540,47800,305,5480,950
Canada (00000)   20000,  Male,      Estonian,4910,4380,0,450,80
Canada (00000)   20000,  Male,      Finnish,10895,10235,10,450,200
Canada (00000)   20000,  Male,      Hungarian,38735,33185,300,4585,670
Canada (00000)   20000,  Male,    Greek,62560,43500,310,15220,3525
Canada (00000)   20000,  Male,    Armenian,12800,4955,565,6370,910
Canada (00000)   20000,  Male,    Turkic languages,7190,5010,495,1075,610
Canada (00000)   20000,  Male,      Turkish,6630,4555,490,995,585
Canada (00000)   20000,  Male,"      Turkic languages, n.i.e.",560,460,10,80,20
Canada (00000)   20000,  Male,    Semitic languages,115550,68370,8935,31415,6825
Canada (00000)   20000,  Male,      Amharic,4600,4100,10,340,150
Canada (00000)   20000,  Male,      Arabic,82190,41755,8315,27245,4870
Canada (00000)   20000,  Male,      Hebrew,6935,5000,55,1770,100
Canada (00000)   20000,  Male,      Maltese,3870,3710,0,145,15
Canada (00000)   20000,  Male,      Somali,12135,9370,280,1065,1415
Canada (00000)   20000,  Male,      Tingringa,2885,2675,0,150,55
Canada (00000)   20000,  Male,"      Semitic languages, n.i.e.",2940,1755,270,690,225
Canada (00000)   20000,  Male,    Indo-Iranian languages,220830,185350,1195,13495,20790
Canada (00000)   20000,  Male,      Bengali,8940,6960,210,1180,590
Canada (00000)   20000,  Male,      Gujarati,22055,18925,100,1630,1405
Canada (00000)   20000,  Male,      Hindi,20885,19115,0,1050,720
Canada (00000)   20000,  Male,      Konkani,580,520,0,50,10
Canada (00000)   20000,  Male,      Kurdish,2325,1805,140,75,305
Canada (00000)   20000,  Male,      Marathi,865,750,0,105,10
Canada (00000)   20000,  Male,      Pashto,1365,1075,0,120,160
Canada (00000)   20000,  Male,      Persian (Farsi),32830,25505,520,4345,2455
Canada (00000)   20000,  Male,      Punjabi,102460,85725,130,2720,13885
Canada (00000)   20000,  Male,      Sindhi,3575,3155,15,335,60
Canada (00000)   20000,  Male,      Sinhalese,2120,1990,0,90,30
Canada (00000)   20000,  Male,      Urdu,20970,18215,70,1595,1090
Canada (00000)   20000,  Male,"      Indo-Iranian languages, n.i.e.",1850,1610,0,185,50
Canada (00000)   20000,  Male,    Dravidian languages,38300,33855,165,1635,2645
Canada (00000)   20000,  Male,      Kannada,470,400,0,65,10
Canada (00000)   20000,  Male,      Malayalam,2435,2245,0,135,45
Canada (00000)   20000,  Male,      Tamil,34635,30490,170,1380,2595
Canada (00000)   20000,  Male,      Telugu,745,690,0,55,0
Canada (00000)   20000,  Male,"      Dravidian languages, n.i.e.",20,20,0,0,0
Canada (00000)   20000,  Male,    Japanese,14015,12180,45,520,1280
Canada (00000)   20000,  Male,    Korean,25830,21405,90,1085,3250
Canada (00000)   20000,  Male,    Sino-Tibetan languages,348325,269775,2815,13110,62630
Canada (00000)   20000,  Male,      Chinese,345790,267615,2810,12990,62370
Canada (00000)   20000,  Male,"      Sino-Tibetan languages, n.i.e.",2535,2160,0,115,255
Canada (00000)   20000,  Male,    Tai languages,7415,4625,1045,1175,570
Canada (00000)   20000,  Male,      Lao,6570,3885,1005,1125,550
Canada (00000)   20000,  Male,      Thai,845,740,35,45,15
Canada (00000)   20000,  Male,    Austro-Asiatic languages,60705,39695,4710,8780,7515
Canada (00000)   20000,  Male,      Khmer (Cambodian),7385,3630,1580,1345,830
Canada (00000)   20000,  Male,      Vietnamese,52920,35750,3130,7420,6615
Canada (00000)   20000,  Male,"      Austro-Asiatic languages, n.i.e.",400,310,0,10,75
Canada (00000)   20000,  Male,    Malayo-Polynesian languages,59045,56475,70,1420,1075
Canada (00000)   20000,  Male,      Malay-Bahasa,2310,2175,0,100,30
Canada (00000)   20000,  Male,      Tagalog (Pilipino),51600,49500,30,1125,940
Canada (00000)   20000,  Male,"      Malayo-Polynesian languages, n.i.e.",5135,4800,35,190,110
Canada (00000)   20000,  Male,"    Asiatic languages, n.i.e.",240,170,10,25,35
Canada (00000)   20000,  Male,    Niger-Congo languages,12300,8505,1185,2415,195
Canada (00000)   20000,  Male,      Bantu languages,3960,1855,785,1205,110
Canada (00000)   20000,  Male,        Swahili,1305,1020,75,190,20
Canada (00000)   20000,  Male,"        Bantu languages, n.i.e.",2655,840,710,1015,90
Canada (00000)   20000,  Male,      Twi,3685,3325,10,290,55
Canada (00000)   20000,  Male,"      Niger-Congo languages, n.i.e.",4660,3325,390,920,30
Canada (00000)   20000,  Male,"    African languages, n.i.e.",1430,1105,60,230,35
Canada (00000)   20000,  Male,    Creoles,15175,650,7955,6105,470
Canada (00000)   20000,  Male,    Other languages,4255,2370,215,280,1395
Canada (00000)   20000,  Male,Multiple responses,197000,118720,9605,66935,1740
Canada (00000)   20000,  Male,  English and French,52230,5835,1590,44755,50
Canada (00000)   20000,  Male,  English and non-official language,122835,111155,110,10155,1415
Canada (00000)   20000,  Male,  French and non-official language,17530,1175,7775,8350,235
Canada (00000)   20000,  Male,"  English, French and non-official language",4405,550,130,3675,45
Canada (00000)   20000,  Female,Total - Detailed Mother Tongue,14481245,9592180,2187840,2415735,285485
Canada (00000)   20000,  Female,Single responses,14275680,9470295,2176605,2345150,283640
Canada (00000)   20000,  Female,  English,8543430,7727770,3020,810055,2580
Canada (00000)   20000,  Female,  French,3392260,17175,2090395,1284130,550
Canada (00000)   20000,  Female,  Non-official languages,2339995,1725345,83185,250960,280510
Canada (00000)   20000,  Female,    Aboriginal languages,94610,76855,5365,2835,9550
Canada (00000)   20000,  Female,      Algonquian languages,65975,53210,4845,2290,5635
Canada (00000)   20000,  Female,        Algonquin,925,205,420,235,70
Canada (00000)   20000,  Female,        Attikamek,1885,0,1310,30,550
Canada (00000)   20000,  Female,        Blackfoot,1855,1805,0,35,10
Canada (00000)   20000,  Female,        Cree,38975,34070,130,1520,3255
Canada (00000)   20000,  Female,        Malecite,270,265,0,0,0
Canada (00000)   20000,  Female,        Micmac,3345,3175,0,105,65
Canada (00000)   20000,  Female,        Montagnais-Naskapi,4450,770,2970,185,520
Canada (00000)   20000,  Female,        Ojibway,11550,10665,15,135,735
Canada (00000)   20000,  Female,        Oji-Cree,2615,2180,0,10,425
Canada (00000)   20000,  Female,"        Algonquian languages, n.i.e.",110,80,0,25,0
Canada (00000)   20000,  Female,      Athapaskan languages,9085,8245,0,70,765
Canada (00000)   20000,  Female,        Carrier,820,810,0,0,10
Canada (00000)   20000,  Female,        Chilcotin,330,290,0,0,40
Canada (00000)   20000,  Female,        Chipewyan,625,575,0,20,20
Canada (00000)   20000,  Female,        Dene,4110,3620,10,10,475
Canada (00000)   20000,  Female,        Dogrib,1010,890,10,0,115
Canada (00000)   20000,  Female,        Kutchin-Gwich'in (Loucheux),205,205,0,0,0
Canada (00000)   20000,  Female,        North Slave (Hare),135,125,0,0,15
Canada (00000)   20000,  Female,        South Slave,1270,1155,0,20,90
Canada (00000)   20000,  Female,"        Athapaskan languages, n.i.e.",580,575,0,0,0
Canada (00000)   20000,  Female,      Haida,100,100,0,0,0
Canada (00000)   20000,  Female,      Iroquoian languages,270,240,0,30,0
Canada (00000)   20000,  Female,        Mohawk,165,135,0,25,0
Canada (00000)   20000,  Female,"        Iroquoian languages, n.i.e.",105,100,0,10,0
Canada (00000)   20000,  Female,      Kutenai,55,60,0,0,0
Canada (00000)   20000,  Female,      Salish languages,1270,1250,0,15,0
Canada (00000)   20000,  Female,        Shuswap,270,265,0,0,0
Canada (00000)   20000,  Female,        Thompson (Ntlakapamux),205,195,0,10,0
Canada (00000)   20000,  Female,"        Salish languages, n.i.e.",800,785,0,0,10
Canada (00000)   20000,  Female,      Siouan languages,2010,1970,0,15,15
Canada (00000)   20000,  Female,        Dakota/Sioux,2010,1975,0,15,15
Canada (00000)   20000,  Female,      Tlingit,65,60,0,0,0
Canada (00000)   20000,  Female,      Tsimshian languages,1070,1050,0,10,15
Canada (00000)   20000,  Female,        Tsimshian,215,215,0,0,0
Canada (00000)   20000,  Female,        Gitksan,550,535,0,0,15
Canada (00000)   20000,  Female,        Nishga,305,300,0,0,0
Canada (00000)   20000,  Female,      Wakashan languages,700,695,0,0,0
Canada (00000)   20000,  Female,        Nootka,245,245,0,0,0
Canada (00000)   20000,  Female,"        Wakashan languages, n.i.e.",455,450,0,0,10
Canada (00000)   20000,  Female,      Inuktitut (Eskimo),13395,9430,480,375,3105
Canada (00000)   20000,  Female,"      Aboriginal languages, n.i.e.",605,545,25,30,10
Canada (00000)   20000,  Female,    Romance languages,469970,277050,35985,93645,63285
Canada (00000)   20000,  Female,      Italian,236955,138665,12210,56290,29795
Canada (00000)   20000,  Female,      Portuguese,105955,67955,5735,13460,18810
Canada (00000)   20000,  Female,      Romanian,17790,9105,1530,5875,1275
Canada (00000)   20000,  Female,      Spanish,108975,61235,16490,17845,13405
Canada (00000)   20000,  Female,"      Romance languages, n.i.e.",290,85,20,180,0
Canada (00000)   20000,  Female,    Germanic languages,342585,306445,875,28470,6790
