Geography,Sex (3),Detailed Mother,Total - Knowledge of Official Languages,  English only,  French only,  Both English and French,  Neither English nor French
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,    Celtic languages,25,25,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Gaelic languages,20,15,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Welsh,10,10,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,"      Celtic languages, n.i.e.",0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,    Slavic languages,260,215,0,30,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Bulgarian,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Byelorussian,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Croatian,20,15,0,0,10
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Czech,25,20,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Macedonian,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Polish,45,40,0,10,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Russian,10,10,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Serbian,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Serbo-Croatian,55,55,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Slovak,0,10,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Slovenian,0,10,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Ukrainian,60,40,0,20,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,"      Slavic languages, n.i.e.",30,30,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,    Baltic languages,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Latvian (Lettish),0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Lithuanian,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,    Finno-Ugric languages,50,40,0,10,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Estonian,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Finnish,10,10,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Hungarian,40,25,0,15,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,    Greek,20,15,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,    Armenian,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,    Turkic languages,10,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Turkish,0,10,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,"      Turkic languages, n.i.e.",0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,    Semitic languages,235,190,0,45,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Amharic,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Arabic,225,180,0,45,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Hebrew,0,10,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Maltese,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Somali,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Tingringa,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,"      Semitic languages, n.i.e.",0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,    Indo-Iranian languages,75,70,0,10,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Bengali,10,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Gujarati,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Hindi,35,30,0,10,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Konkani,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Kurdish,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Marathi,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Pashto,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Persian (Farsi),20,20,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Punjabi,10,10,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Sindhi,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Sinhalese,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Urdu,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,"      Indo-Iranian languages, n.i.e.",0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,    Dravidian languages,15,10,0,10,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Kannada,10,10,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Malayalam,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Tamil,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Telugu,10,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,"      Dravidian languages, n.i.e.",0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,    Japanese,50,45,0,10,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,    Korean,25,25,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,    Sino-Tibetan languages,230,190,0,15,25
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Chinese,220,185,0,15,25
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,"      Sino-Tibetan languages, n.i.e.",0,10,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,    Tai languages,10,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Lao,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Thai,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,    Austro-Asiatic languages,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Khmer (Cambodian),0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,Total - Sex,      Vietnamese,0,0,0,0,0
