Geography,Sex (3),Detailed Mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,Total - Sex,      Malayalam,10,10,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,Total - Sex,      Thai,10,10,0,10,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,Total - Sex,      Kurdish,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,Total - Sex,      Pashto,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,Total - Sex,      Other languages,435,335,0,10,85
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,Total - Sex,  Multiple responses,650,350,0,285,15
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,Total - Sex,    English and French,330,70,0,265,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,Total - Sex,    English and non-official language,310,285,0,15,15
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,Total - Sex,    French and non-official language,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,Total - Sex,"    English, French and non-official language",10,10,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,Total - Detailed mother tongue,249075,240290,65,8445,290
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,  Single responses,248780,240125,60,8315,280
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,    English,244825,237720,0,7060,45
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,    French,1140,65,45,1030,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,    Non-official languages,2810,2335,15,225,235
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Italian,60,50,0,15,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Cantonese,20,0,0,10,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Mandarin,20,15,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Male,      Hakka,0,0,0,0,0
