Geography,Sex (3),Detailed Mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,      Montagnais-Naskapi,0,0,0,0,0
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,      Bulgarian,910,720,10,155,30
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,      Micmac,10,0,0,10,0
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,      Gaelic languages,420,400,0,15,10
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,      South Slave,100,100,0,0,0
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,      Chipewyan,15,20,0,0,0
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,      Dogrib,20,20,0,0,0
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,      Kutchin-Gwich'in (Loucheux),0,0,0,0,0
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,      Tlingit,15,15,0,0,0
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,      Serbo-Croatian,3305,2825,0,230,250
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,      Dakota/Sioux,25,25,0,0,0
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,      Malay-Bahasa,2265,2150,0,45,70
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,      Blackfoot,35,30,0,10,0
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,      Malayalam,495,485,0,10,0
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,      Thai,1235,1155,0,20,55
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,      Kurdish,615,565,0,0,45
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,      Pashto,235,220,0,15,0
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,      Other languages,30170,28135,50,1075,920
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,  Multiple responses,48750,38820,90,9235,605
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,    English and French,6785,1615,20,5140,0
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,    English and non-official language,39520,36220,25,2725,545
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,    French and non-official language,1700,835,40,790,40
British Columbia - Colombie-Britannique (59)  20000,Total - Sex,"    English, French and non-official language",745,155,0,580,10
British Columbia - Colombie-Britannique (59)  20000,  Male,Total - Detailed mother tongue,1904080,1739920,855,122480,40820
British Columbia - Colombie-Britannique (59)  20000,  Male,  Single responses,1880910,1721490,830,118060,40535
British Columbia - Colombie-Britannique (59)  20000,  Male,    English,1403235,1327690,30,74865,650
British Columbia - Colombie-Britannique (59)  20000,  Male,    French,27340,2325,490,24515,15
British Columbia - Colombie-Britannique (59)  20000,  Male,    Non-official languages,450340,391475,310,18680,39875
British Columbia - Colombie-Britannique (59)  20000,  Male,      Italian,14490,13070,20,1205,205
British Columbia - Colombie-Britannique (59)  20000,  Male,      Cantonese,60105,48120,25,1170,10785
British Columbia - Colombie-Britannique (59)  20000,  Male,      Mandarin,23610,20075,10,325,3205
British Columbia - Colombie-Britannique (59)  20000,  Male,      Hakka,730,635,0,10,80
British Columbia - Colombie-Britannique (59)  20000,  Male,"      Chinese, n.o.s.",61970,51195,25,1055,9700
British Columbia - Colombie-Britannique (59)  20000,  Male,      German,40370,37660,10,2535,170
British Columbia - Colombie-Britannique (59)  20000,  Male,      Portuguese,6970,6090,15,580,285
British Columbia - Colombie-Britannique (59)  20000,  Male,      Polish,8325,7465,10,655,200
British Columbia - Colombie-Britannique (59)  20000,  Male,      Ukrainian,5990,5760,10,210,10
