Geography,Sex (3),Detailed Mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Nova Scotia - Nouvelle-Écosse (12)  00000,Total - Sex,"    English, French and non-official language",30,0,0,25,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,Total - Detailed mother tongue,435115,394115,370,40220,405
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,  Single responses,433050,393190,360,39115,390
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,    English,403615,381175,15,22340,90
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,    French,16305,620,315,15370,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,    Non-official languages,13125,11400,25,1410,300
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Italian,500,425,0,75,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Cantonese,200,185,0,10,15
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Mandarin,100,90,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Hakka,10,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,"      Chinese, n.o.s.",730,640,0,25,65
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      German,1410,1125,0,235,55
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Portuguese,180,130,15,35,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Polish,430,355,0,70,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Ukrainian,170,145,0,25,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Spanish,320,245,0,80,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Dutch,1005,870,0,135,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Punjabi,145,145,0,10,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Greek,570,540,0,25,10
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Arabic,2120,1740,0,355,25
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Tagalog (Pilipino),120,120,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Hungarian,140,140,0,10,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Vietnamese,230,185,10,30,10
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Cree,15,10,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Persian (Farsi),165,155,0,10,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Croatian,100,85,0,15,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Gujarati,45,45,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Korean,210,190,0,10,10
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Russian,180,160,0,10,10
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Hindi,155,145,0,10,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Tamil,70,60,0,10,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Japanese,60,45,0,15,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Creoles,20,10,0,10,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Finnish,25,15,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Czech,80,65,0,20,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Armenian,15,10,0,10,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Yiddish,10,10,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Urdu,100,100,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Inuktitut (Eskimo),0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Romanian,40,30,0,15,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Ojibway,0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Danish,115,95,0,25,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Slovak,30,30,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Macedonian,10,10,0,10,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Khmer (Cambodian),10,10,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Norwegian,55,40,0,10,10
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Hebrew,0,10,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Estonian,25,15,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Swedish,55,40,0,10,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Lao,0,0,0,10,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Lithuanian,10,0,0,10,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Serbian,15,20,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Latvian (Lettish),0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Slovenian,25,15,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Turkish,80,70,0,10,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Bengali,35,30,0,0,10
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Maltese,15,10,0,10,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Flemish,20,10,0,15,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Montagnais-Naskapi,0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Bulgarian,20,20,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Micmac,1960,1900,10,20,40
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Gaelic languages,190,170,0,20,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      South Slave,0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Chipewyan,0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Dogrib,0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Kutchin-Gwich'in (Loucheux),0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Tlingit,0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Serbo-Croatian,85,85,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Dakota/Sioux,0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Malay-Bahasa,20,25,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Blackfoot,0,0,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Malayalam,10,10,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Thai,25,25,0,0,0
Nova Scotia - Nouvelle-Écosse (12)  00000,  Male,      Kurdish,0,0,0,0,0
