Geography,Sex (3),Detailed Mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Quebec - Québec (24)  20000,Total - Sex,      Tlingit,0,0,0,0,0
Quebec - Québec (24)  20000,Total - Sex,      Serbo-Croatian,3655,180,1750,1465,255
Quebec - Québec (24)  20000,Total - Sex,      Dakota/Sioux,0,0,0,0,0
Quebec - Québec (24)  20000,Total - Sex,      Malay-Bahasa,225,120,0,100,0
Quebec - Québec (24)  20000,Total - Sex,      Blackfoot,0,0,0,0,0
Quebec - Québec (24)  20000,Total - Sex,      Malayalam,275,140,0,135,0
Quebec - Québec (24)  20000,Total - Sex,      Thai,275,90,80,90,10
Quebec - Québec (24)  20000,Total - Sex,      Kurdish,615,105,270,130,110
Quebec - Québec (24)  20000,Total - Sex,      Pashto,535,195,125,150,60
Quebec - Québec (24)  20000,Total - Sex,      Other languages,30050,5245,11795,10625,2385
Quebec - Québec (24)  20000,Total - Sex,  Multiple responses,97350,6980,16330,73380,660
Quebec - Québec (24)  20000,Total - Sex,    English and French,50060,785,2790,46450,40
Quebec - Québec (24)  20000,Total - Sex,    English and non-official language,15045,5905,260,8680,205
Quebec - Québec (24)  20000,Total - Sex,    French and non-official language,26885,145,13040,13350,350
Quebec - Québec (24)  20000,Total - Sex,"    English, French and non-official language",5360,155,235,4900,60
Quebec - Québec (24)  20000,  Male,Total - Detailed mother tongue,3491685,158035,1768310,1541710,23635
Quebec - Québec (24)  20000,  Male,  Single responses,3443115,154640,1760870,1504275,23325
Quebec - Québec (24)  20000,  Male,    English,273130,87535,1470,183965,160
Quebec - Québec (24)  20000,  Male,    French,2815930,1025,1686880,1127610,410
Quebec - Québec (24)  20000,  Male,    Non-official languages,354060,66080,72520,192705,22755
Quebec - Québec (24)  20000,  Male,      Italian,63170,2620,10180,47750,2625
Quebec - Québec (24)  20000,  Male,      Cantonese,3050,1055,270,1130,595
Quebec - Québec (24)  20000,  Male,      Mandarin,1965,1085,185,445,250
Quebec - Québec (24)  20000,  Male,      Hakka,40,15,0,20,0
