Geography,Sex (3),Detailed Mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Manitoba (46)  20000,Total - Sex,      Pashto,55,50,0,0,0
Manitoba (46)  20000,Total - Sex,      Other languages,12430,11250,10,320,855
Manitoba (46)  20000,Total - Sex,  Multiple responses,16285,13570,0,2655,55
Manitoba (46)  20000,Total - Sex,    English and French,2675,655,0,2015,0
Manitoba (46)  20000,Total - Sex,    English and non-official language,13070,12650,0,360,55
Manitoba (46)  20000,Total - Sex,    French and non-official language,435,230,0,200,0
Manitoba (46)  20000,Total - Sex,"    English, French and non-official language",110,35,0,75,0
Manitoba (46)  20000,  Male,Total - Detailed mother tongue,542895,492325,595,46320,3655
Manitoba (46)  20000,  Male,  Single responses,535320,486005,590,45110,3620
Manitoba (46)  20000,  Male,    English,408840,385955,20,22760,110
Manitoba (46)  20000,  Male,    French,21140,1205,520,19415,0
Manitoba (46)  20000,  Male,    Non-official languages,105335,98840,45,2945,3510
Manitoba (46)  20000,  Male,      Italian,2550,2315,0,175,55
Manitoba (46)  20000,  Male,      Cantonese,1345,1110,0,10,225
Manitoba (46)  20000,  Male,      Mandarin,310,300,0,0,10
Manitoba (46)  20000,  Male,      Hakka,10,10,0,0,0
Manitoba (46)  20000,  Male,"      Chinese, n.o.s.",2945,2575,0,85,280
Manitoba (46)  20000,  Male,      German,30380,29135,0,390,850
Manitoba (46)  20000,  Male,      Portuguese,3545,3125,0,235,185
Manitoba (46)  20000,  Male,      Polish,4560,4275,10,210,75
Manitoba (46)  20000,  Male,      Ukrainian,11890,11645,0,200,45
Manitoba (46)  20000,  Male,      Spanish,2685,2260,0,305,115
Manitoba (46)  20000,  Male,      Dutch,2025,1895,0,115,15
Manitoba (46)  20000,  Male,      Punjabi,2605,2350,0,65,190
Manitoba (46)  20000,  Male,      Greek,660,625,0,35,0
Manitoba (46)  20000,  Male,      Arabic,725,540,0,110,75
Manitoba (46)  20000,  Male,      Tagalog (Pilipino),8190,7995,15,95,85
Manitoba (46)  20000,  Male,      Hungarian,915,855,0,45,10
Manitoba (46)  20000,  Male,      Vietnamese,1455,1275,0,60,120
Manitoba (46)  20000,  Male,      Cree,8795,8375,0,30,385
Manitoba (46)  20000,  Male,      Persian (Farsi),355,280,0,30,45
Manitoba (46)  20000,  Male,      Croatian,730,670,0,45,20
Manitoba (46)  20000,  Male,      Gujarati,210,160,0,40,10
Manitoba (46)  20000,  Male,      Korean,410,395,0,0,20
Manitoba (46)  20000,  Male,      Russian,795,685,0,40,75
Manitoba (46)  20000,  Male,      Hindi,365,340,0,20,10
Manitoba (46)  20000,  Male,      Tamil,120,115,0,10,0
