Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Estonian,10,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Finnish,15,15,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Hungarian,80,70,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Greek,10,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Armenian,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Turkish,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Amharic,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Arabic,20,15,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Hebrew,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Maltese,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Somali,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Tigrigna,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Bengali,10,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Gujarati,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Hindi,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Kurdish,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Panjabi (Punjabi),80,60,0,0,15
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Pashto,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Persian (Farsi),10,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Sindhi,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Sinhala (Sinhalese),0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Urdu,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Malayalam,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Tamil,10,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Telugu,10,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Japanese,25,20,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Korean,10,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Cantonese,90,75,0,0,10
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,"      Chinese, n.o.s.",90,45,0,15,25
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Mandarin,70,60,0,10,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Taiwanese,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Lao,10,0,0,10,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Khmer (Cambodian),0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Vietnamese,105,105,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Bisayan languages,20,20,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Ilocano,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Malay,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,"      Tagalog (Pilipino, Filipino)",150,130,0,0,15
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Akan (Twi),0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Swahili,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Creoles,0,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,      Other languages,635,615,0,20,10
Yukon Territory / Territoire du Yukon (60)   00010,Total - Sex,  Multiple responses,255,150,0,105,0
