Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Ukrainian,440,355,0,80,10
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Latvian,45,25,0,20,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Lithuanian,45,25,0,15,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Estonian,90,65,0,30,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Finnish,35,15,0,20,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Hungarian,345,295,0,50,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Greek,1035,850,0,135,50
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Armenian,10,10,0,10,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Turkish,150,125,0,10,10
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Amharic,90,90,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Arabic,4425,3580,10,660,170
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Hebrew,35,35,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Maltese,15,10,0,10,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Somali,60,65,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Tigrigna,20,15,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Bengali,395,370,0,20,10
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Gujarati,220,200,0,15,10
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Hindi,405,360,0,20,20
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Kurdish,100,100,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Panjabi (Punjabi),415,375,0,30,10
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Pashto,40,35,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Persian (Farsi),715,640,0,55,20
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Sindhi,40,40,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Sinhala (Sinhalese),65,65,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Urdu,550,515,0,10,25
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Malayalam,70,65,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Tamil,75,70,0,10,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Telugu,65,70,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Japanese,295,195,0,30,75
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Korean,860,750,0,60,50
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Cantonese,500,415,0,55,25
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,"      Chinese, n.o.s.",2235,1940,0,75,215
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Mandarin,600,510,0,30,60
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Taiwanese,15,10,0,0,10
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Lao,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Khmer (Cambodian),0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Vietnamese,500,455,0,20,25
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Bisayan languages,90,85,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Ilocano,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Malay,125,125,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,"      Tagalog (Pilipino, Filipino)",415,415,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Akan (Twi),15,15,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Swahili,25,20,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Creoles,55,50,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,      Other languages,1460,1290,0,70,90
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,  Multiple responses,3820,1800,0,2010,10
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,    English and French,2100,415,0,1685,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,    English and non-official language,1440,1300,0,125,10
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,    French and non-official language,135,50,0,85,0
Nova Scotia / Nouvelle-Écosse (12)   01000,Total - Sex,"    English, French and non-official language",145,30,0,115,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,Total - Detailed mother tongue,435570,392220,470,42240,630
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,  Single responses,433705,391345,470,41260,630
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,    English,400930,375990,10,24895,45
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,    French,15655,575,440,14630,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,    Non-official languages,17115,14775,20,1735,585
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Algonquin,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Atikamekw,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Blackfoot,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Carrier,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Chilcotin,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Chipewyan,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Cree,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Siouan languages (Dakota/Sioux),0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Dene,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Dogrib,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Gitksan,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Inuinnaqtun,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,"      Inuktitut, n.i.e.",0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Kutchin-Gwich'in (Loucheux),0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Malecite,25,25,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Mi'kmaq,1940,1895,0,20,25
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Mohawk,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Montagnais-Naskapi,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Nisga'a,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      North Slave (Hare),0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Ojibway,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Oji-Cree,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Shuswap,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      South Slave,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Tlingit,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Italian,470,395,0,75,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Portuguese,255,225,0,10,15
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Romanian,85,65,0,15,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Spanish,630,485,10,100,35
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Danish,95,80,0,10,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Dutch,1170,990,0,180,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Flemish,20,0,0,15,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Frisian,45,50,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      German,1925,1555,0,295,75
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Norwegian,90,90,0,10,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Swedish,35,20,0,15,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Yiddish,10,10,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Bosnian,55,50,0,10,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Bulgarian,10,10,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Croatian,130,130,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Czech,95,85,0,15,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Macedonian,0,0,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Polish,770,580,0,145,35
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Russian,300,245,0,45,10
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Serbian,30,15,0,15,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Serbo-Croatian,130,125,0,0,10
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Slovak,80,65,0,15,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Slovenian,20,20,0,0,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Ukrainian,190,160,0,30,10
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Latvian,15,10,0,10,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Lithuanian,15,10,0,10,0
Nova Scotia / Nouvelle-Écosse (12)   01000,  Male,      Estonian,20,20,0,0,0
