Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Lithuanian,15,15,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Estonian,45,40,0,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Finnish,30,20,0,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Hungarian,235,140,15,75,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Greek,275,235,0,25,15
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Armenian,10,10,0,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Turkish,55,50,0,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Amharic,40,35,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Arabic,965,515,120,325,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Hebrew,0,10,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Maltese,10,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Somali,80,65,0,0,10
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Tigrigna,40,10,10,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Bengali,110,95,0,15,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Gujarati,160,125,0,20,15
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Hindi,235,180,0,15,40
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Kurdish,20,20,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Panjabi (Punjabi),55,55,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Pashto,25,20,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Persian (Farsi),460,400,0,40,15
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Sindhi,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Sinhala (Sinhalese),80,80,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Urdu,300,235,10,55,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Malayalam,75,75,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Tamil,10,10,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Telugu,40,40,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Japanese,115,85,0,0,25
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Korean,625,480,20,60,65
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Cantonese,295,210,0,60,25
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,"      Chinese, n.o.s.",1265,1065,40,35,120
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Mandarin,505,460,0,25,15
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Taiwanese,90,70,0,25,0
New Brunswick / Nouveau-Brunswick (13)   00000,Total - Sex,      Lao,0,10,0,0,0
