Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Nunavut (62)   00010,Total - Sex,      Sindhi,0,0,0,0,0
Nunavut (62)   00010,Total - Sex,      Sinhala (Sinhalese),0,0,0,0,0
Nunavut (62)   00010,Total - Sex,      Urdu,0,0,0,0,0
Nunavut (62)   00010,Total - Sex,      Malayalam,0,0,0,0,0
Nunavut (62)   00010,Total - Sex,      Tamil,10,0,0,0,0
Nunavut (62)   00010,Total - Sex,      Telugu,0,10,0,0,0
Nunavut (62)   00010,Total - Sex,      Japanese,0,0,0,0,0
Nunavut (62)   00010,Total - Sex,      Korean,0,0,0,0,0
Nunavut (62)   00010,Total - Sex,      Cantonese,10,10,0,10,0
Nunavut (62)   00010,Total - Sex,"      Chinese, n.o.s.",20,20,0,0,0
Nunavut (62)   00010,Total - Sex,      Mandarin,15,10,0,0,0
Nunavut (62)   00010,Total - Sex,      Taiwanese,0,0,0,0,0
Nunavut (62)   00010,Total - Sex,      Lao,0,0,0,0,0
Nunavut (62)   00010,Total - Sex,      Khmer (Cambodian),0,0,0,0,0
Nunavut (62)   00010,Total - Sex,      Vietnamese,0,0,0,0,0
Nunavut (62)   00010,Total - Sex,      Bisayan languages,0,10,0,0,0
Nunavut (62)   00010,Total - Sex,      Ilocano,10,10,0,0,0
Nunavut (62)   00010,Total - Sex,      Malay,0,0,0,0,0
Nunavut (62)   00010,Total - Sex,"      Tagalog (Pilipino, Filipino)",45,45,0,0,0
Nunavut (62)   00010,Total - Sex,      Akan (Twi),10,0,0,0,0
Nunavut (62)   00010,Total - Sex,      Swahili,0,0,0,0,0
Nunavut (62)   00010,Total - Sex,      Creoles,0,0,0,0,0
Nunavut (62)   00010,Total - Sex,      Other languages,40,30,0,10,10
Nunavut (62)   00010,Total - Sex,  Multiple responses,305,270,0,25,10
Nunavut (62)   00010,Total - Sex,    English and French,20,0,0,15,0
Nunavut (62)   00010,Total - Sex,    English and non-official language,260,250,0,0,0
Nunavut (62)   00010,Total - Sex,    French and non-official language,20,15,0,0,0
Nunavut (62)   00010,Total - Sex,"    English, French and non-official language",10,0,0,0,0
Nunavut (62)   00010,  Male,Total - Detailed mother tongue,15000,13190,10,650,1150
Nunavut (62)   00010,  Male,  Single responses,14845,13055,10,630,1150
Nunavut (62)   00010,  Male,    English,4145,3805,0,335,0
Nunavut (62)   00010,  Male,    French,210,10,10,200,0
Nunavut (62)   00010,  Male,    Non-official languages,10495,9240,0,95,1145
Nunavut (62)   00010,  Male,      Algonquin,0,0,0,0,0
Nunavut (62)   00010,  Male,      Atikamekw,0,0,0,0,0
Nunavut (62)   00010,  Male,      Blackfoot,0,0,0,0,0
Nunavut (62)   00010,  Male,      Carrier,0,0,0,0,0
Nunavut (62)   00010,  Male,      Chilcotin,0,0,0,0,0
Nunavut (62)   00010,  Male,      Chipewyan,0,10,0,0,0
Nunavut (62)   00010,  Male,      Cree,0,0,0,0,0
Nunavut (62)   00010,  Male,      Siouan languages (Dakota/Sioux),0,0,0,0,0
Nunavut (62)   00010,  Male,      Dene,0,0,0,0,0
Nunavut (62)   00010,  Male,      Dogrib,0,0,0,0,0
Nunavut (62)   00010,  Male,      Gitksan,0,0,0,0,0
Nunavut (62)   00010,  Male,      Inuinnaqtun,130,125,0,0,10
Nunavut (62)   00010,  Male,"      Inuktitut, n.i.e.",10175,8970,10,60,1140
Nunavut (62)   00010,  Male,      Kutchin-Gwich'in (Loucheux),0,0,0,0,0
Nunavut (62)   00010,  Male,      Malecite,0,0,0,0,0
Nunavut (62)   00010,  Male,      Mi'kmaq,0,0,0,0,0
Nunavut (62)   00010,  Male,      Mohawk,0,0,0,0,0
Nunavut (62)   00010,  Male,      Montagnais-Naskapi,0,0,0,0,0
Nunavut (62)   00010,  Male,      Nisga'a,0,0,0,0,0
Nunavut (62)   00010,  Male,      North Slave (Hare),0,0,0,0,0
Nunavut (62)   00010,  Male,      Ojibway,0,0,0,0,0
Nunavut (62)   00010,  Male,      Oji-Cree,0,0,0,0,0
Nunavut (62)   00010,  Male,      Shuswap,10,0,0,0,0
Nunavut (62)   00010,  Male,      South Slave,0,0,0,0,0
Nunavut (62)   00010,  Male,      Tlingit,0,0,0,0,0
Nunavut (62)   00010,  Male,      Italian,0,0,0,0,0
Nunavut (62)   00010,  Male,      Portuguese,10,0,0,0,0
Nunavut (62)   00010,  Male,      Romanian,10,0,0,0,0
Nunavut (62)   00010,  Male,      Spanish,15,15,0,10,0
Nunavut (62)   00010,  Male,      Danish,10,0,0,0,0
Nunavut (62)   00010,  Male,      Dutch,10,0,0,0,0
Nunavut (62)   00010,  Male,      Flemish,0,0,0,0,0
Nunavut (62)   00010,  Male,      Frisian,0,0,0,0,0
Nunavut (62)   00010,  Male,      German,25,20,0,10,0
Nunavut (62)   00010,  Male,      Norwegian,0,0,0,0,0
Nunavut (62)   00010,  Male,      Swedish,0,0,0,0,0
Nunavut (62)   00010,  Male,      Yiddish,0,0,0,0,0
Nunavut (62)   00010,  Male,      Bosnian,0,0,0,0,0
Nunavut (62)   00010,  Male,      Bulgarian,0,0,0,0,0
Nunavut (62)   00010,  Male,      Croatian,0,0,0,0,0
Nunavut (62)   00010,  Male,      Czech,0,0,0,0,0
Nunavut (62)   00010,  Male,      Macedonian,0,0,0,0,0
Nunavut (62)   00010,  Male,      Polish,15,10,0,0,0
Nunavut (62)   00010,  Male,      Russian,0,0,0,0,0
Nunavut (62)   00010,  Male,      Serbian,0,10,0,0,0
Nunavut (62)   00010,  Male,      Serbo-Croatian,0,0,0,0,0
Nunavut (62)   00010,  Male,      Slovak,0,0,0,0,0
Nunavut (62)   00010,  Male,      Slovenian,0,0,0,0,0
Nunavut (62)   00010,  Male,      Ukrainian,0,10,0,0,0
Nunavut (62)   00010,  Male,      Latvian,0,0,0,0,0
Nunavut (62)   00010,  Male,      Lithuanian,0,0,0,0,0
Nunavut (62)   00010,  Male,      Estonian,0,0,0,0,0
Nunavut (62)   00010,  Male,      Finnish,10,0,0,0,0
Nunavut (62)   00010,  Male,      Hungarian,0,10,0,0,0
Nunavut (62)   00010,  Male,      Greek,0,0,0,0,0
Nunavut (62)   00010,  Male,      Armenian,0,0,0,0,0
Nunavut (62)   00010,  Male,      Turkish,0,0,0,0,0
Nunavut (62)   00010,  Male,      Amharic,0,0,0,0,0
Nunavut (62)   00010,  Male,      Arabic,10,0,0,0,0
Nunavut (62)   00010,  Male,      Hebrew,0,0,0,0,0
Nunavut (62)   00010,  Male,      Maltese,0,0,0,0,0
Nunavut (62)   00010,  Male,      Somali,0,0,0,0,0
Nunavut (62)   00010,  Male,      Tigrigna,0,0,0,0,0
Nunavut (62)   00010,  Male,      Bengali,0,0,0,0,0
Nunavut (62)   00010,  Male,      Gujarati,0,0,0,0,0
Nunavut (62)   00010,  Male,      Hindi,0,0,0,0,0
Nunavut (62)   00010,  Male,      Kurdish,0,0,0,0,0
Nunavut (62)   00010,  Male,      Panjabi (Punjabi),0,0,0,0,0
Nunavut (62)   00010,  Male,      Pashto,0,0,0,0,0
Nunavut (62)   00010,  Male,      Persian (Farsi),0,0,0,0,0
Nunavut (62)   00010,  Male,      Sindhi,0,0,0,0,0
Nunavut (62)   00010,  Male,      Sinhala (Sinhalese),0,0,0,0,0
Nunavut (62)   00010,  Male,      Urdu,0,0,0,0,0
Nunavut (62)   00010,  Male,      Malayalam,10,0,0,0,0
Nunavut (62)   00010,  Male,      Tamil,0,0,0,0,0
Nunavut (62)   00010,  Male,      Telugu,0,0,0,0,0
Nunavut (62)   00010,  Male,      Japanese,0,0,0,0,0
Nunavut (62)   00010,  Male,      Korean,0,0,0,0,0
Nunavut (62)   00010,  Male,      Cantonese,0,0,0,0,0
Nunavut (62)   00010,  Male,"      Chinese, n.o.s.",10,10,0,0,0
Nunavut (62)   00010,  Male,      Mandarin,10,10,0,0,0
Nunavut (62)   00010,  Male,      Taiwanese,0,0,0,0,0
Nunavut (62)   00010,  Male,      Lao,0,0,0,0,0
Nunavut (62)   00010,  Male,      Khmer (Cambodian),0,0,0,0,0
Nunavut (62)   00010,  Male,      Vietnamese,0,0,0,0,0
Nunavut (62)   00010,  Male,      Bisayan languages,0,0,0,0,0
Nunavut (62)   00010,  Male,      Ilocano,10,0,0,0,0
Nunavut (62)   00010,  Male,      Malay,0,0,0,0,0
Nunavut (62)   00010,  Male,"      Tagalog (Pilipino, Filipino)",15,10,0,0,0
Nunavut (62)   00010,  Male,      Akan (Twi),0,0,0,0,0
Nunavut (62)   00010,  Male,      Swahili,0,0,0,0,0
Nunavut (62)   00010,  Male,      Creoles,0,0,0,0,0
Nunavut (62)   00010,  Male,      Other languages,15,10,0,0,10
Nunavut (62)   00010,  Male,  Multiple responses,150,135,0,20,0
Nunavut (62)   00010,  Male,    English and French,10,0,0,15,0
Nunavut (62)   00010,  Male,    English and non-official language,130,125,0,10,0
Nunavut (62)   00010,  Male,    French and non-official language,10,10,0,10,0
Nunavut (62)   00010,  Male,"    English, French and non-official language",0,0,0,10,0
Nunavut (62)   00010,  Female,Total - Detailed mother tongue,14325,12645,10,515,1155
Nunavut (62)   00010,  Female,  Single responses,14175,12505,10,510,1155
Nunavut (62)   00010,  Female,    English,3630,3350,0,280,0
Nunavut (62)   00010,  Female,    French,155,0,0,150,0
Nunavut (62)   00010,  Female,    Non-official languages,10390,9155,0,85,1150
Nunavut (62)   00010,  Female,      Algonquin,0,0,0,0,0
Nunavut (62)   00010,  Female,      Atikamekw,0,0,0,0,0
Nunavut (62)   00010,  Female,      Blackfoot,0,0,0,0,0
Nunavut (62)   00010,  Female,      Carrier,0,0,0,0,0
Nunavut (62)   00010,  Female,      Chilcotin,0,0,0,0,0
Nunavut (62)   00010,  Female,      Chipewyan,0,0,0,0,0
Nunavut (62)   00010,  Female,      Cree,15,10,0,0,0
Nunavut (62)   00010,  Female,      Siouan languages (Dakota/Sioux),0,0,0,0,0
Nunavut (62)   00010,  Female,      Dene,0,0,0,0,0
Nunavut (62)   00010,  Female,      Dogrib,10,0,0,0,10
Nunavut (62)   00010,  Female,      Gitksan,0,0,0,0,0
Nunavut (62)   00010,  Female,      Inuinnaqtun,160,160,0,0,0
Nunavut (62)   00010,  Female,"      Inuktitut, n.i.e.",10010,8810,10,60,1140
Nunavut (62)   00010,  Female,      Kutchin-Gwich'in (Loucheux),0,0,0,0,0
Nunavut (62)   00010,  Female,      Malecite,0,0,0,0,0
Nunavut (62)   00010,  Female,      Mi'kmaq,0,0,0,0,0
Nunavut (62)   00010,  Female,      Mohawk,0,0,0,0,0
