Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Saskatchewan (47)   20010,  Female,    French,8520,975,215,7325,0
Saskatchewan (47)   20010,  Female,    Non-official languages,61745,58710,35,1300,1700
Saskatchewan (47)   20010,  Female,      Algonquin,0,0,0,0,0
Saskatchewan (47)   20010,  Female,      Atikamekw,0,0,0,0,0
Saskatchewan (47)   20010,  Female,      Blackfoot,0,0,0,0,0
Saskatchewan (47)   20010,  Female,      Carrier,0,0,0,0,0
Saskatchewan (47)   20010,  Female,      Chilcotin,0,0,0,0,0
Saskatchewan (47)   20010,  Female,      Chipewyan,0,10,0,0,0
Saskatchewan (47)   20010,  Female,      Cree,12455,12090,0,50,305
Saskatchewan (47)   20010,  Female,      Siouan languages (Dakota/Sioux),225,220,0,0,0
Saskatchewan (47)   20010,  Female,      Dene,3610,3445,0,10,160
Saskatchewan (47)   20010,  Female,      Dogrib,0,0,0,0,0
Saskatchewan (47)   20010,  Female,      Gitksan,0,0,0,0,0
Saskatchewan (47)   20010,  Female,      Inuinnaqtun,0,0,0,0,0
Saskatchewan (47)   20010,  Female,"      Inuktitut, n.i.e.",20,20,0,0,0
Saskatchewan (47)   20010,  Female,      Kutchin-Gwich'in (Loucheux),0,0,0,0,0
Saskatchewan (47)   20010,  Female,      Malecite,0,0,0,0,0
Saskatchewan (47)   20010,  Female,      Mi'kmaq,10,0,0,10,0
Saskatchewan (47)   20010,  Female,      Mohawk,10,0,0,0,0
Saskatchewan (47)   20010,  Female,      Montagnais-Naskapi,0,0,0,0,0
Saskatchewan (47)   20010,  Female,      Nisga'a,0,0,0,0,0
Saskatchewan (47)   20010,  Female,      North Slave (Hare),0,0,0,0,0
Saskatchewan (47)   20010,  Female,      Ojibway,965,950,0,0,15
Saskatchewan (47)   20010,  Female,      Oji-Cree,0,10,0,0,0
Saskatchewan (47)   20010,  Female,      Shuswap,0,0,0,0,0
Saskatchewan (47)   20010,  Female,      South Slave,0,0,0,0,0
Saskatchewan (47)   20010,  Female,      Tlingit,0,0,0,0,0
Saskatchewan (47)   20010,  Female,      Italian,380,355,0,25,0
Saskatchewan (47)   20010,  Female,      Portuguese,185,165,0,15,10
Saskatchewan (47)   20010,  Female,      Romanian,410,380,0,20,10
Saskatchewan (47)   20010,  Female,      Spanish,1345,1175,0,115,55
Saskatchewan (47)   20010,  Female,      Danish,180,175,0,0,0
Saskatchewan (47)   20010,  Female,      Dutch,890,855,0,40,0
Saskatchewan (47)   20010,  Female,      Flemish,45,25,0,15,0
Saskatchewan (47)   20010,  Female,      Frisian,10,10,0,0,0
Saskatchewan (47)   20010,  Female,      German,15205,14750,10,225,215
Saskatchewan (47)   20010,  Female,      Norwegian,495,490,0,10,0
Saskatchewan (47)   20010,  Female,      Swedish,215,205,0,0,0
Saskatchewan (47)   20010,  Female,      Yiddish,0,0,0,0,0
Saskatchewan (47)   20010,  Female,      Bosnian,165,165,0,0,0
Saskatchewan (47)   20010,  Female,      Bulgarian,20,25,0,0,0
Saskatchewan (47)   20010,  Female,      Croatian,225,210,0,10,0
Saskatchewan (47)   20010,  Female,      Czech,165,165,0,0,0
Saskatchewan (47)   20010,  Female,      Macedonian,0,0,0,0,0
Saskatchewan (47)   20010,  Female,      Polish,1425,1335,0,70,20
Saskatchewan (47)   20010,  Female,      Russian,760,715,0,35,0
Saskatchewan (47)   20010,  Female,      Serbian,160,145,0,15,10
Saskatchewan (47)   20010,  Female,      Serbo-Croatian,90,80,0,10,0
Saskatchewan (47)   20010,  Female,      Slovak,85,75,0,0,0
Saskatchewan (47)   20010,  Female,      Slovenian,55,55,0,0,0
Saskatchewan (47)   20010,  Female,      Ukrainian,9005,8800,10,150,45
Saskatchewan (47)   20010,  Female,      Latvian,20,15,0,10,0
Saskatchewan (47)   20010,  Female,      Lithuanian,25,25,0,0,0
Saskatchewan (47)   20010,  Female,      Estonian,20,20,0,0,0
Saskatchewan (47)   20010,  Female,      Finnish,190,185,0,10,0
Saskatchewan (47)   20010,  Female,      Hungarian,1080,1050,0,30,0
Saskatchewan (47)   20010,  Female,      Greek,545,495,0,20,25
Saskatchewan (47)   20010,  Female,      Armenian,10,10,0,0,0
Saskatchewan (47)   20010,  Female,      Turkish,75,65,0,0,10
Saskatchewan (47)   20010,  Female,      Amharic,80,80,0,0,10
Saskatchewan (47)   20010,  Female,      Arabic,690,590,0,50,45
Saskatchewan (47)   20010,  Female,      Hebrew,0,0,0,0,0
Saskatchewan (47)   20010,  Female,      Maltese,0,0,0,0,0
Saskatchewan (47)   20010,  Female,      Somali,115,70,0,0,50
Saskatchewan (47)   20010,  Female,      Tigrigna,130,100,0,15,10
Saskatchewan (47)   20010,  Female,      Bengali,80,70,0,0,10
Saskatchewan (47)   20010,  Female,      Gujarati,90,90,0,0,0
Saskatchewan (47)   20010,  Female,      Hindi,185,180,0,0,0
Saskatchewan (47)   20010,  Female,      Kurdish,35,10,0,0,25
Saskatchewan (47)   20010,  Female,      Panjabi (Punjabi),365,320,0,10,40
Saskatchewan (47)   20010,  Female,      Pashto,65,60,0,0,0
Saskatchewan (47)   20010,  Female,      Persian (Farsi),385,345,0,15,25
Saskatchewan (47)   20010,  Female,      Sindhi,10,0,0,0,0
Saskatchewan (47)   20010,  Female,      Sinhala (Sinhalese),70,70,0,0,0
Saskatchewan (47)   20010,  Female,      Urdu,170,150,0,20,0
Saskatchewan (47)   20010,  Female,      Malayalam,50,45,0,0,0
Saskatchewan (47)   20010,  Female,      Tamil,165,145,0,20,0
Saskatchewan (47)   20010,  Female,      Telugu,20,20,0,0,0
Saskatchewan (47)   20010,  Female,      Japanese,200,200,0,0,10
Saskatchewan (47)   20010,  Female,      Korean,380,330,0,10,40
Saskatchewan (47)   20010,  Female,      Cantonese,880,770,0,30,75
Saskatchewan (47)   20010,  Female,"      Chinese, n.o.s.",2345,2010,0,40,290
Saskatchewan (47)   20010,  Female,      Mandarin,380,330,0,40,0
Saskatchewan (47)   20010,  Female,      Taiwanese,15,15,0,0,0
Saskatchewan (47)   20010,  Female,      Lao,165,155,0,0,10
Saskatchewan (47)   20010,  Female,      Khmer (Cambodian),35,40,0,0,0
Saskatchewan (47)   20010,  Female,      Vietnamese,655,570,0,25,55
Saskatchewan (47)   20010,  Female,      Bisayan languages,95,100,0,0,0
Saskatchewan (47)   20010,  Female,      Ilocano,80,70,0,0,0
Saskatchewan (47)   20010,  Female,      Malay,55,55,0,0,0
Saskatchewan (47)   20010,  Female,"      Tagalog (Pilipino, Filipino)",1320,1265,0,40,15
Saskatchewan (47)   20010,  Female,      Akan (Twi),20,20,0,0,0
Saskatchewan (47)   20010,  Female,      Swahili,60,40,10,10,0
Saskatchewan (47)   20010,  Female,      Creoles,15,0,0,0,0
Saskatchewan (47)   20010,  Female,      Other languages,1540,1380,0,70,90
Saskatchewan (47)   20010,  Female,  Multiple responses,4085,3565,0,520,0
Saskatchewan (47)   20010,  Female,    English and French,575,200,0,380,0
Saskatchewan (47)   20010,  Female,    English and non-official language,3310,3225,0,85,10
Saskatchewan (47)   20010,  Female,    French and non-official language,125,100,0,20,0
Saskatchewan (47)   20010,  Female,"    English, French and non-official language",75,40,0,35,0
